LRIS I FILTER, printed from ~mhc/keck/filters/filter_i.spc
by mhc 9/8/97.  


Column     Wavelength      Value
     772     5619.7900       0.00000000E+00
     773     5622.2798       0.00000000E+00
     774     5624.7700       0.00000000E+00
     775     5627.2598       0.00000000E+00
     776     5629.7500       0.00000000E+00
     777     5632.2402       0.00000000E+00
     778     5634.7300       0.00000000E+00
     779     5637.2202       0.00000000E+00
     780     5639.7100       0.00000000E+00
     781     5642.2002       0.00000000E+00
     782     5644.6899       0.00000000E+00
     783     5647.1802       0.00000000E+00
     784     5649.6699       0.00000000E+00
     785     5652.1602       0.00000000E+00
     786     5654.6499       0.00000000E+00
     787     5657.1401       0.00000000E+00
     788     5659.6299       0.00000000E+00
     789     5662.1201       0.00000000E+00
     790     5664.6099       0.00000000E+00
     791     5667.1001       0.00000000E+00
     792     5669.5898       0.00000000E+00
     793     5672.0801       0.00000000E+00
     794     5674.5698       0.00000000E+00
     795     5677.0601       0.00000000E+00
     796     5679.5498       0.00000000E+00
     797     5682.0400       0.00000000E+00
     798     5684.5298       0.00000000E+00
     799     5687.0200       0.00000000E+00
     800     5689.5098       0.00000000E+00
     801     5692.0000       0.00000000E+00
     802     5694.4902       0.00000000E+00
     803     5696.9800       0.00000000E+00
     804     5699.4702       0.00000000E+00
     805     5701.9600       0.00000000E+00
     806     5704.4502       0.00000000E+00
     807     5706.9399       0.00000000E+00
     808     5709.4302       0.00000000E+00
     809     5711.9199       0.00000000E+00
     810     5714.4102       0.00000000E+00
     811     5716.8999       0.00000000E+00
     812     5719.3901       0.00000000E+00
     813     5721.8799       0.00000000E+00
     814     5724.3701       0.00000000E+00
     815     5726.8599       0.00000000E+00
     816     5729.3501       0.00000000E+00
     817     5731.8398       0.00000000E+00
     818     5734.3301       0.00000000E+00
     819     5736.8198       0.00000000E+00
     820     5739.3101       0.00000000E+00
     821     5741.7998       0.00000000E+00
     822     5744.2900       0.00000000E+00
     823     5746.7798       0.00000000E+00
     824     5749.2700       0.00000000E+00
     825     5751.7598       0.00000000E+00
     826     5754.2500       0.00000000E+00
     827     5756.7402       0.00000000E+00
     828     5759.2300       0.00000000E+00
     829     5761.7202       0.00000000E+00
     830     5764.2100       0.00000000E+00
     831     5766.7002       0.00000000E+00
     832     5769.1899       0.00000000E+00
     833     5771.6802       0.00000000E+00
     834     5774.1699       0.00000000E+00
     835     5776.6602       0.00000000E+00
     836     5779.1499       0.00000000E+00
     837     5781.6401       0.00000000E+00
     838     5784.1299       0.00000000E+00
     839     5786.6201       0.00000000E+00
     840     5789.1099       0.00000000E+00
     841     5791.6001       0.00000000E+00
     842     5794.0898       0.00000000E+00
     843     5796.5801       0.00000000E+00
     844     5799.0698       0.00000000E+00
     845     5801.5601       0.00000000E+00
     846     5804.0498       0.00000000E+00
     847     5806.5400       0.00000000E+00
     848     5809.0298       0.00000000E+00
     849     5811.5200       0.00000000E+00
     850     5814.0098       0.00000000E+00
     851     5816.5000       0.00000000E+00
     852     5818.9902       0.00000000E+00
     853     5821.4800       0.00000000E+00
     854     5823.9702       0.00000000E+00
     855     5826.4600       0.00000000E+00
     856     5828.9502       0.00000000E+00
     857     5831.4399       0.00000000E+00
     858     5833.9302       0.00000000E+00
     859     5836.4199       0.00000000E+00
     860     5838.9102       0.00000000E+00
     861     5841.3999       0.00000000E+00
     862     5843.8901       0.00000000E+00
     863     5846.3799       0.00000000E+00
     864     5848.8701       0.00000000E+00
     865     5851.3599       0.00000000E+00
     866     5853.8501       0.00000000E+00
     867     5856.3398       0.00000000E+00
     868     5858.8301       0.00000000E+00
     869     5861.3198       0.00000000E+00
     870     5863.8101       0.00000000E+00
     871     5866.2998       0.00000000E+00
     872     5868.7900       0.00000000E+00
     873     5871.2798       0.00000000E+00
     874     5873.7700       0.00000000E+00
     875     5876.2598       0.00000000E+00
     876     5878.7500       0.00000000E+00
     877     5881.2402       0.00000000E+00
     878     5883.7300       0.00000000E+00
     879     5886.2202       0.00000000E+00
     880     5888.7100       0.00000000E+00
     881     5891.2002       0.00000000E+00
     882     5893.6899       0.00000000E+00
     883     5896.1802       0.00000000E+00
     884     5898.6699       0.00000000E+00
     885     5901.1602       0.00000000E+00
     886     5903.6499       0.00000000E+00
     887     5906.1401       0.00000000E+00
     888     5908.6299       0.00000000E+00
     889     5911.1201       0.00000000E+00
     890     5913.6099       0.00000000E+00
     891     5916.1001       0.00000000E+00
     892     5918.5898       0.00000000E+00
     893     5921.0801       0.00000000E+00
     894     5923.5698       0.00000000E+00
     895     5926.0601       0.00000000E+00
     896     5928.5498       0.00000000E+00
     897     5931.0400       0.00000000E+00
     898     5933.5298       0.00000000E+00
     899     5936.0200       0.00000000E+00
     900     5938.5098       0.00000000E+00
     901     5941.0000       0.00000000E+00
     902     5943.4902       0.00000000E+00
     903     5945.9800       0.00000000E+00
     904     5948.4702       0.00000000E+00
     905     5950.9600       0.00000000E+00
     906     5953.4502       0.00000000E+00
     907     5955.9399       0.00000000E+00
     908     5958.4302       0.00000000E+00
     909     5960.9199       0.00000000E+00
     910     5963.4102       0.00000000E+00
     911     5965.8999       0.00000000E+00
     912     5968.3901       0.00000000E+00
     913     5970.8799       0.00000000E+00
     914     5973.3701       0.00000000E+00
     915     5975.8599       0.00000000E+00
     916     5978.3501       0.00000000E+00
     917     5980.8398       0.00000000E+00
     918     5983.3301       0.00000000E+00
     919     5985.8198       0.00000000E+00
     920     5988.3101       0.00000000E+00
     921     5990.7998       0.00000000E+00
     922     5993.2900       0.00000000E+00
     923     5995.7798       0.00000000E+00
     924     5998.2700       0.00000000E+00
     925     6000.7598       0.00000000E+00
     926     6003.2500       0.00000000E+00
     927     6005.7402       0.00000000E+00
     928     6008.2300       0.00000000E+00
     929     6010.7202       0.00000000E+00
     930     6013.2100       0.00000000E+00
     931     6015.7002       0.00000000E+00
     932     6018.1899       0.00000000E+00
     933     6020.6802       0.00000000E+00
     934     6023.1699       0.00000000E+00
     935     6025.6602       0.00000000E+00
     936     6028.1499       0.00000000E+00
     937     6030.6401       0.00000000E+00
     938     6033.1299       0.00000000E+00
     939     6035.6201       0.00000000E+00
     940     6038.1099       0.00000000E+00
     941     6040.6001       0.00000000E+00
     942     6043.0898       0.00000000E+00
     943     6045.5801       0.00000000E+00
     944     6048.0698       0.00000000E+00
     945     6050.5601       0.00000000E+00
     946     6053.0498       0.00000000E+00
     947     6055.5400       0.00000000E+00
     948     6058.0298       0.00000000E+00
     949     6060.5200       0.00000000E+00
     950     6063.0098       0.00000000E+00
     951     6065.5000       0.00000000E+00
     952     6067.9902       0.00000000E+00
     953     6070.4800       0.00000000E+00
     954     6072.9702       0.00000000E+00
     955     6075.4600       0.00000000E+00
     956     6077.9502       0.00000000E+00
     957     6080.4399       0.00000000E+00
     958     6082.9302       0.00000000E+00
     959     6085.4199       0.00000000E+00
     960     6087.9102       0.00000000E+00
     961     6090.3999       0.00000000E+00
     962     6092.8901       0.00000000E+00
     963     6095.3799       0.00000000E+00
     964     6097.8701       0.00000000E+00
     965     6100.3599       0.00000000E+00
     966     6102.8501       0.00000000E+00
     967     6105.3398       0.00000000E+00
     968     6107.8301       0.00000000E+00
     969     6110.3198       0.00000000E+00
     970     6112.8101       0.00000000E+00
     971     6115.2998       0.00000000E+00
     972     6117.7900       0.00000000E+00
     973     6120.2798       0.00000000E+00
     974     6122.7700       0.00000000E+00
     975     6125.2598       0.00000000E+00
     976     6127.7500       0.00000000E+00
     977     6130.2402       0.00000000E+00
     978     6132.7300       0.00000000E+00
     979     6135.2202       0.00000000E+00
     980     6137.7100       0.00000000E+00
     981     6140.2002       0.00000000E+00
     982     6142.6899       0.00000000E+00
     983     6145.1802       0.00000000E+00
     984     6147.6699       0.00000000E+00
     985     6150.1602       0.00000000E+00
     986     6152.6499       0.00000000E+00
     987     6155.1401       0.00000000E+00
     988     6157.6299       0.00000000E+00
     989     6160.1201       0.00000000E+00
     990     6162.6099       0.00000000E+00
     991     6165.1001       0.00000000E+00
     992     6167.5898       0.00000000E+00
     993     6170.0801       0.00000000E+00
     994     6172.5698       0.00000000E+00
     995     6175.0601       0.00000000E+00
     996     6177.5498       0.00000000E+00
     997     6180.0400       0.00000000E+00
     998     6182.5298       0.00000000E+00
     999     6185.0200       0.00000000E+00
    1000     6187.5098       0.00000000E+00
    1001     6190.0000       0.00000000E+00
    1002     6192.4902       0.00000000E+00
    1003     6194.9800       0.00000000E+00
    1004     6197.4702       0.00000000E+00
    1005     6199.9600       0.00000000E+00
    1006     6202.4502       0.00000000E+00
    1007     6204.9399       0.00000000E+00
    1008     6207.4302       0.00000000E+00
    1009     6209.9199       0.00000000E+00
    1010     6212.4102       0.00000000E+00
    1011     6214.8999       0.00000000E+00
    1012     6217.3901       0.00000000E+00
    1013     6219.8799       0.00000000E+00
    1014     6222.3701       0.00000000E+00
    1015     6224.8599       0.00000000E+00
    1016     6227.3501       0.00000000E+00
    1017     6229.8398       0.00000000E+00
    1018     6232.3301       0.00000000E+00
    1019     6234.8198       0.00000000E+00
    1020     6237.3101       0.00000000E+00
    1021     6239.7998       1.94964558E-03
    1022     6242.2900       1.96167943E-03
    1023     6244.7798       1.98129262E-03
    1024     6247.2700       1.96920824E-03
    1025     6249.7598       2.05512322E-03
    1026     6252.2500       1.97069836E-03
    1027     6254.7402       1.97618664E-03
    1028     6257.2300       1.97933544E-03
    1029     6259.7202       1.94902229E-03
    1030     6262.2100       2.03143177E-03
    1031     6264.7002       1.99022028E-03
    1032     6267.1899       1.97549141E-03
    1033     6269.6802       1.94163376E-03
    1034     6272.1699       1.92045723E-03
    1035     6274.6602       1.97282969E-03
    1036     6277.1499       1.99808879E-03
    1037     6279.6401       2.04823422E-03
    1038     6282.1299       1.91785768E-03
    1039     6284.6201       1.95746636E-03
    1040     6287.1099       1.96487922E-03
    1041     6289.6001       1.97706698E-03
    1042     6292.0898       1.91715080E-03
    1043     6294.5801       1.86528871E-03
    1044     6297.0698       1.89020764E-03
    1045     6299.5601       1.96374604E-03
    1046     6302.0498       1.97699293E-03
    1047     6304.5400       1.93807750E-03
    1048     6307.0298       1.92183326E-03
    1049     6309.5200       1.88090093E-03
    1050     6312.0103       2.00499897E-03
    1051     6314.5000       2.00613891E-03
    1052     6316.9902       1.88490970E-03
    1053     6319.4800       1.96155789E-03
    1054     6321.9702       1.97096332E-03
    1055     6324.4600       1.88264425E-03
    1056     6326.9502       2.04853248E-03
    1057     6329.4399       1.94247090E-03
    1058     6331.9302       1.95700396E-03
    1059     6334.4199       1.87093602E-03
    1060     6336.9102       1.86860841E-03
    1061     6339.3999       1.96312461E-03
    1062     6341.8901       1.96240749E-03
    1063     6344.3799       1.87109876E-03
    1064     6346.8701       1.96696864E-03
    1065     6349.3599       1.94941997E-03
    1066     6351.8501       1.90276653E-03
    1067     6354.3398       1.83364726E-03
    1068     6356.8301       1.98756903E-03
    1069     6359.3198       1.89443980E-03
    1070     6361.8101       1.93567784E-03
    1071     6364.2998       1.91606046E-03
    1072     6366.7900       1.90807157E-03
    1073     6369.2798       1.95265771E-03
    1074     6371.7700       1.85246998E-03
    1075     6374.2603       1.91262853E-03
    1076     6376.7500       1.95738906E-03
    1077     6379.2402       1.90674746E-03
    1078     6381.7300       1.87079678E-03
    1079     6384.2202       1.92189263E-03
    1080     6386.7100       1.88746850E-03
    1081     6389.2002       1.89625425E-03
    1082     6391.6899       1.89196598E-03
    1083     6394.1802       1.91301131E-03
    1084     6396.6699       1.92629965E-03
    1085     6399.1602       1.87818671E-03
    1086     6401.6499       1.93089223E-03
    1087     6404.1401       1.89937162E-03
    1088     6406.6299       1.95881166E-03
    1089     6409.1201       1.94596173E-03
    1090     6411.6099       1.98983517E-03
    1091     6414.1001       1.90592767E-03
    1092     6416.5898       1.95983751E-03
    1093     6419.0801       1.91556080E-03
    1094     6421.5698       1.89317740E-03
    1095     6424.0601       1.91871659E-03
    1096     6426.5498       1.86941610E-03
    1097     6429.0400       1.95883866E-03
    1098     6431.5298       1.92247098E-03
    1099     6434.0200       1.96330156E-03
    1100     6436.5103       1.96069852E-03
    1101     6439.0000       1.95978628E-03
    1102     6441.4902       1.96267292E-03
    1103     6443.9800       1.90107035E-03
    1104     6446.4702       1.87659473E-03
    1105     6448.9600       1.94064667E-03
    1106     6451.4502       1.93239842E-03
    1107     6453.9399       1.92445144E-03
    1108     6456.4302       1.90857146E-03
    1109     6458.9199       1.88677514E-03
    1110     6461.4102       1.96153903E-03
    1111     6463.8999       1.96088688E-03
    1112     6466.3901       1.90709694E-03
    1113     6468.8799       1.90732162E-03
    1114     6471.3701       1.90318306E-03
    1115     6473.8599       1.96033507E-03
    1116     6476.3501       1.91904372E-03
    1117     6478.8398       1.92926335E-03
    1118     6481.3301       2.00149417E-03
    1119     6483.8198       1.89729477E-03
    1120     6486.3101       1.91101828E-03
    1121     6488.7998       1.92190008E-03
    1122     6491.2900       1.94271910E-03
    1123     6493.7798       1.89785217E-03
    1124     6496.2700       1.93078257E-03
    1125     6498.7603       1.97751168E-03
    1126     6501.2500       1.86299661E-03
    1127     6503.7402       1.99059141E-03
    1128     6506.2300       1.98883191E-03
    1129     6508.7202       1.98768848E-03
    1130     6511.2100       1.91702717E-03
    1131     6513.7002       1.94087625E-03
    1132     6516.1899       2.04562093E-03
    1133     6518.6802       1.93002261E-03
    1134     6521.1699       1.91805325E-03
    1135     6523.6602       1.97757781E-03
    1136     6526.1499       1.97539246E-03
    1137     6528.6401       1.94109138E-03
    1138     6531.1299       1.94178417E-03
    1139     6533.6201       1.94585219E-03
    1140     6536.1099       1.99484080E-03
    1141     6538.6001       1.97256962E-03
    1142     6541.0898       1.90884038E-03
    1143     6543.5801       1.89356459E-03
    1144     6546.0698       1.92982075E-03
    1145     6548.5601       2.01058574E-03
    1146     6551.0498       1.99184916E-03
    1147     6553.5400       1.94202829E-03
    1148     6556.0298       1.95126608E-03
    1149     6558.5200       1.95832690E-03
    1150     6561.0103       1.93971302E-03
    1151     6563.5000       1.95563468E-03
    1152     6565.9902       1.93197548E-03
    1153     6568.4800       1.98513735E-03
    1154     6570.9702       1.94830867E-03
    1155     6573.4600       1.94801437E-03
    1156     6575.9502       1.99787808E-03
    1157     6578.4399       2.01383419E-03
    1158     6580.9302       2.01208680E-03
    1159     6583.4199       1.97236845E-03
    1160     6585.9102       2.04731291E-03
    1161     6588.3999       2.00705417E-03
    1162     6590.8901       2.00654939E-03
    1163     6593.3799       1.97070208E-03
    1164     6595.8701       1.99013948E-03
    1165     6598.3599       1.94386963E-03
    1166     6600.8501       1.99755840E-03
    1167     6603.3398       2.04428192E-03
    1168     6605.8301       1.99601566E-03
    1169     6608.3198       1.96467922E-03
    1170     6610.8101       1.95738696E-03
    1171     6613.2998       2.02034134E-03
    1172     6615.7900       1.96499052E-03
    1173     6618.2798       2.00588047E-03
    1174     6620.7700       2.07061041E-03
    1175     6623.2603       2.04185536E-03
    1176     6625.7500       2.00482830E-03
    1177     6628.2402       2.03664438E-03
    1178     6630.7300       2.01585819E-03
    1179     6633.2202       1.97765231E-03
    1180     6635.7100       1.93000608E-03
    1181     6638.2002       2.05114065E-03
    1182     6640.6899       1.97811821E-03
    1183     6643.1802       2.05364497E-03
    1184     6645.6699       2.00591516E-03
    1185     6648.1602       2.01653759E-03
    1186     6650.6499       2.01437855E-03
    1187     6653.1401       2.00786628E-03
    1188     6655.6299       2.02140026E-03
    1189     6658.1201       2.04454362E-03
    1190     6660.6099       2.03293981E-03
    1191     6663.1001       2.02765036E-03
    1192     6665.5898       2.07523839E-03
    1193     6668.0801       1.97499734E-03
    1194     6670.5698       2.10068421E-03
    1195     6673.0601       2.01965077E-03
    1196     6675.5498       2.03462318E-03
    1197     6678.0400       2.01989198E-03
    1198     6680.5298       2.11492367E-03
    1199     6683.0200       2.02756887E-03
    1200     6685.5103       2.12233653E-03
    1201     6688.0000       2.12238869E-03
    1202     6690.4902       2.01654807E-03
    1203     6692.9800       2.12259381E-03
    1204     6695.4702       2.01431708E-03
    1205     6697.9600       2.08822615E-03
    1206     6700.4502       2.08664453E-03
    1207     6702.9399       2.10036221E-03
    1208     6705.4302       2.07928475E-03
    1209     6707.9199       2.08586920E-03
    1210     6710.4102       2.06314330E-03
    1211     6712.8999       2.09465460E-03
    1212     6715.3901       2.12675449E-03
    1213     6717.8799       2.14008288E-03
    1214     6720.3701       2.17461865E-03
    1215     6722.8599       2.14080233E-03
    1216     6725.3501       2.14528060E-03
    1217     6727.8398       2.04277947E-03
    1218     6730.3301       2.13849591E-03
    1219     6732.8198       2.08230317E-03
    1220     6735.3101       2.16686935E-03
    1221     6737.7998       2.11072573E-03
    1222     6740.2900       2.13432545E-03
    1223     6742.7798       2.12447392E-03
    1224     6745.2700       2.16370402E-03
    1225     6747.7603       2.10484024E-03
    1226     6750.2500       2.12469650E-03
    1227     6752.7402       2.15558149E-03
    1228     6755.2300       2.15135072E-03
    1229     6757.7202       2.19989521E-03
    1230     6760.2100       2.09902320E-03
    1231     6762.7002       2.14878959E-03
    1232     6765.1899       2.14041071E-03
    1233     6767.6802       2.13947706E-03
    1234     6770.1699       2.19303463E-03
    1235     6772.6602       2.24713702E-03
    1236     6775.1499       2.18155794E-03
    1237     6777.6401       2.19661999E-03
    1238     6780.1299       2.16806820E-03
    1239     6782.6201       2.14242702E-03
    1240     6785.1099       2.16018106E-03
    1241     6787.6001       2.21083988E-03
    1242     6790.0898       2.17894558E-03
    1243     6792.5801       2.22900975E-03
    1244     6795.0698       2.22297269E-03
    1245     6797.5601       2.20044516E-03
    1246     6800.0498       2.23349594E-03
    1247     6802.5400       2.31207302E-03
    1248     6805.0298       2.97407922E-03
    1249     6807.5200       2.29831017E-03
    1250     6810.0103       2.24060798E-03
    1251     6812.5000       2.24352442E-03
    1252     6814.9902       2.34577688E-03
    1253     6817.4800       2.23699119E-03
    1254     6819.9702       2.24453583E-03
    1255     6822.4600       2.30329810E-03
    1256     6824.9502       2.25916645E-03
    1257     6827.4399       2.26545753E-03
    1258     6829.9302       2.26831110E-03
    1259     6832.4199       2.42256885E-03
    1260     6834.9102       2.32066703E-03
    1261     6837.3999       2.38747848E-03
    1262     6839.8901       2.45252671E-03
    1263     6842.3799       2.38573458E-03
    1264     6844.8701       2.37957854E-03
    1265     6847.3599       2.33716238E-03
    1266     6849.8501       2.40538782E-03
    1267     6852.3398       2.34254962E-03
    1268     6854.8301       2.34453450E-03
    1269     6857.3198       2.39684316E-03
    1270     6859.8101       2.47326260E-03
    1271     6862.2998       2.40309676E-03
    1272     6864.7900       2.43740948E-03
    1273     6867.2798       2.49605346E-03
    1274     6869.7700       2.44923495E-03
    1275     6872.2603       2.50087981E-03
    1276     6874.7500       2.50041112E-03
    1277     6877.2402       2.51720566E-03
    1278     6879.7300       2.52677035E-03
    1279     6882.2202       2.57519493E-03
    1280     6884.7100       2.61745742E-03
    1281     6887.2002       2.63888971E-03
    1282     6889.6899       2.62627960E-03
    1283     6892.1802       2.64987117E-03
    1284     6894.6699       2.58939900E-03
    1285     6897.1602       2.74243578E-03
    1286     6899.6499       2.64393934E-03
    1287     6902.1401       2.76511442E-03
    1288     6904.6299       2.70687789E-03
    1289     6907.1201       2.74315476E-03
    1290     6909.6099       2.85030343E-03
    1291     6912.1001       2.93359370E-03
    1292     6914.5898       2.92612845E-03
    1293     6917.0801       2.92927562E-03
    1294     6919.5698       2.98396032E-03
    1295     6922.0601       3.09415767E-03
    1296     6924.5498       3.08982609E-03
    1297     6927.0400       3.15889949E-03
    1298     6929.5298       3.20855528E-03
    1299     6932.0200       3.30704683E-03
    1300     6934.5103       3.38269304E-03
    1301     6937.0000       3.43329133E-03
    1302     6939.4902       3.53124645E-03
    1303     6941.9800       3.65362922E-03
    1304     6944.4702       3.76132177E-03
    1305     6946.9600       3.83449299E-03
    1306     6949.4502       4.00468521E-03
    1307     6951.9399       4.16979752E-03
    1308     6954.4302       4.29249648E-03
    1309     6956.9199       4.50577028E-03
    1310     6959.4102       4.65481449E-03
    1311     6961.8999       4.86085098E-03
    1312     6964.3901       5.12432028E-03
    1313     6966.8799       5.52074239E-03
    1314     6969.3701       5.78371994E-03
    1315     6971.8599       6.00861851E-03
    1316     6974.3501       6.27434812E-03
    1317     6976.8398       6.78988826E-03
    1318     6979.3301       7.08596548E-03
    1319     6981.8198       7.54295103E-03
    1320     6984.3101       7.99084082E-03
    1321     6986.7998       8.51665437E-03
    1322     6989.2900       9.16517526E-03
    1323     6991.7798       9.84353572E-03
    1324     6994.2700       1.03680296E-02
    1325     6996.7603       1.12807062E-02
    1326     6999.2500       1.18838353E-02
    1327     7001.7402       1.27319973E-02
    1328     7004.2300       1.35611044E-02
    1329     7006.7202       1.46046579E-02
    1330     7009.2100       1.55127458E-02
    1331     7011.7002       1.65906809E-02
    1332     7014.1899       1.78829171E-02
    1333     7016.6802       1.90516859E-02
    1334     7019.1699       2.02032644E-02
    1335     7021.6602       2.14797668E-02
    1336     7024.1499       2.31007189E-02
    1337     7026.6401       2.46425886E-02
    1338     7029.1299       2.64277346E-02
    1339     7031.6201       2.79904027E-02
    1340     7034.1099       3.01414281E-02
    1341     7036.6001       3.18170637E-02
    1342     7039.0898       3.38738561E-02
    1343     7041.5801       3.61486450E-02
    1344     7044.0698       3.84686515E-02
    1345     7046.5601       4.03581373E-02
    1346     7049.0498       4.29097302E-02
    1347     7051.5400       4.56511825E-02
    1348     7054.0298       4.87154089E-02
    1349     7056.5200       5.10692745E-02
    1350     7059.0103       5.40686175E-02
    1351     7061.5000       5.73562533E-02
    1352     7063.9902       6.03933297E-02
    1353     7066.4800       6.34114742E-02
    1354     7068.9702       6.71336055E-02
    1355     7071.4600       7.06764460E-02
    1356     7073.9502       7.40875751E-02
    1357     7076.4399       7.82233775E-02
    1358     7078.9302       8.17293227E-02
    1359     7081.4199       8.56295526E-02
    1360     7083.9102       9.02343839E-02
    1361     7086.3999       9.42550898E-02
    1362     7088.8901       9.86871645E-02
    1363     7091.3799       1.02999024E-01
    1364     7093.8701       1.07767291E-01
    1365     7096.3599       1.12802900E-01
    1366     7098.8501       1.17506996E-01
    1367     7101.3398       1.22580625E-01
    1368     7103.8301       1.28097057E-01
    1369     7106.3198       1.33079544E-01
    1370     7108.8101       1.38572693E-01
    1371     7111.2998       1.43785208E-01
    1372     7113.7900       1.49176389E-01
    1373     7116.2798       1.55320436E-01
    1374     7118.7700       1.60262376E-01
    1375     7121.2603       1.67041451E-01
    1376     7123.7500       1.73227489E-01
    1377     7126.2402       1.78891495E-01
    1378     7128.7300       1.85707092E-01
    1379     7131.2202       1.91344619E-01
    1380     7133.7100       1.96980700E-01
    1381     7136.2002       2.04098225E-01
    1382     7138.6899       2.10082620E-01
    1383     7141.1802       2.16369942E-01
    1384     7143.6699       2.23133460E-01
    1385     7146.1602       2.30038702E-01
    1386     7148.6499       2.37110138E-01
    1387     7151.1401       2.43797421E-01
    1388     7153.6299       2.50036538E-01
    1389     7156.1201       2.58007526E-01
    1390     7158.6099       2.64277250E-01
    1391     7161.1001       2.71149874E-01
    1392     7163.5898       2.78966069E-01
    1393     7166.0801       2.85459071E-01
    1394     7168.5698       2.93663323E-01
    1395     7171.0601       2.99971819E-01
    1396     7173.5498       3.07891071E-01
    1397     7176.0400       3.15698117E-01
    1398     7178.5298       3.22432488E-01
    1399     7181.0200       3.28886032E-01
    1400     7183.5103       3.36250693E-01
    1401     7186.0000       3.44679058E-01
    1402     7188.4902       3.50644052E-01
    1403     7190.9800       3.58372569E-01
    1404     7193.4702       3.65864217E-01
    1405     7195.9600       3.73790711E-01
    1406     7198.4502       3.80618632E-01
    1407     7200.9399       3.87943089E-01
    1408     7203.4302       3.95161927E-01
    1409     7205.9199       4.02805328E-01
    1410     7208.4102       4.10317570E-01
    1411     7210.8999       4.17657435E-01
    1412     7213.3901       4.24704015E-01
    1413     7215.8799       4.32017028E-01
    1414     7218.3701       4.38003361E-01
    1415     7220.8599       4.46795225E-01
    1416     7223.3501       4.52518702E-01
    1417     7225.8398       4.60193902E-01
    1418     7228.3301       4.67394769E-01
    1419     7230.8198       4.74558681E-01
    1420     7233.3101       4.81367350E-01
    1421     7235.7998       4.89321440E-01
    1422     7238.2900       4.95228469E-01
    1423     7240.7798       5.02515018E-01
    1424     7243.2700       5.08522153E-01
    1425     7245.7603       5.15936255E-01
    1426     7248.2500       5.22428155E-01
    1427     7250.7402       5.29137135E-01
    1428     7253.2300       5.35856903E-01
    1429     7255.7202       5.42073250E-01
    1430     7258.2100       5.50044477E-01
    1431     7260.7002       5.55806518E-01
    1432     7263.1899       5.61352372E-01
    1433     7265.6802       5.69020510E-01
    1434     7268.1699       5.75937748E-01
    1435     7270.6602       5.81925273E-01
    1436     7273.1499       5.88431835E-01
    1437     7275.6401       5.94460249E-01
    1438     7278.1299       5.99232674E-01
    1439     7280.6201       6.05262518E-01
    1440     7283.1099       6.11704230E-01
    1441     7285.6001       6.17423415E-01
    1442     7288.0898       6.24267280E-01
    1443     7290.5801       6.29611909E-01
    1444     7293.0698       6.33606791E-01
    1445     7295.5601       6.40325844E-01
    1446     7298.0498       6.46727800E-01
    1447     7300.5400       6.51592314E-01
    1448     7303.0298       6.56489253E-01
    1449     7305.5200       6.62443876E-01
    1450     7308.0103       6.65855885E-01
    1451     7310.5000       6.71682358E-01
    1452     7312.9902       6.77176118E-01
    1453     7315.4800       6.81585312E-01
    1454     7317.9702       6.88083112E-01
    1455     7320.4600       6.92187428E-01
    1456     7322.9502       6.98171139E-01
    1457     7325.4399       7.02293575E-01
    1458     7327.9302       7.06756830E-01
    1459     7330.4199       7.12462127E-01
    1460     7332.9102       7.16609895E-01
    1461     7335.3999       7.21039772E-01
    1462     7337.8901       7.26100385E-01
    1463     7340.3799       7.30283022E-01
    1464     7342.8701       7.32680142E-01
    1465     7345.3599       7.36573100E-01
    1466     7347.8501       7.42142856E-01
    1467     7350.3398       7.47646451E-01
    1468     7352.8301       7.51261175E-01
    1469     7355.3198       7.56275356E-01
    1470     7357.8101       7.58157492E-01
    1471     7360.2998       7.61524022E-01
    1472     7362.7900       7.66441226E-01
    1473     7365.2798       7.70224452E-01
    1474     7367.7700       7.73798108E-01
    1475     7370.2603       7.79479146E-01
    1476     7372.7500       7.80885398E-01
    1477     7375.2402       7.84955382E-01
    1478     7377.7300       7.89752305E-01
    1479     7380.2202       7.92093217E-01
    1480     7382.7100       7.93825865E-01
    1481     7385.2002       7.96968699E-01
    1482     7387.6899       8.01961482E-01
    1483     7390.1802       8.03862572E-01
    1484     7392.6699       8.09180140E-01
    1485     7395.1602       8.09739411E-01
    1486     7397.6499       8.15065980E-01
    1487     7400.1401       8.18060637E-01
    1488     7402.6299       8.21001112E-01
    1489     7405.1201       8.22856486E-01
    1490     7407.6099       8.24207902E-01
    1491     7410.1001       8.27236652E-01
    1492     7412.5898       8.30168605E-01
    1493     7415.0801       8.33201170E-01
    1494     7417.5698       8.37776065E-01
    1495     7420.0601       8.38402987E-01
    1496     7422.5498       8.41277003E-01
    1497     7425.0400       8.44958186E-01
    1498     7427.5298       8.46130610E-01
    1499     7430.0200       8.48763108E-01
    1500     7432.5103       8.49527061E-01
    1501     7435.0000       8.53139162E-01
    1502     7437.4902       8.53492498E-01
    1503     7439.9800       8.56626391E-01
    1504     7442.4702       8.59731793E-01
    1505     7444.9600       8.61183763E-01
    1506     7447.4502       8.65137696E-01
    1507     7449.9399       8.65801096E-01
    1508     7452.4302       8.68281484E-01
    1509     7454.9199       8.68979394E-01
    1510     7457.4102       8.72660875E-01
    1511     7459.8999       8.73446524E-01
    1512     7462.3901       8.77252460E-01
    1513     7464.8799       8.79432797E-01
    1514     7467.3701       8.78409863E-01
    1515     7469.8599       8.82021427E-01
    1516     7472.3501       8.83916557E-01
