47
2.980000e+03 0.000000e+00
3.005000e+03 1.000000e-04
3.030000e+03 6.000000e-04
3.055000e+03 1.500000e-03
3.080000e+03 3.100000e-03
3.105000e+03 6.100000e-03
3.130000e+03 1.100000e-02
3.155000e+03 1.910000e-02
3.180000e+03 2.850000e-02
3.205000e+03 3.820000e-02
3.230000e+03 4.770000e-02
3.255000e+03 5.750000e-02
3.280000e+03 6.660000e-02
3.305000e+03 7.530000e-02
3.330000e+03 8.300000e-02
3.355000e+03 8.990000e-02
3.380000e+03 9.550000e-02
3.405000e+03 1.004000e-01
3.430000e+03 1.040000e-01
3.455000e+03 1.076000e-01
3.480000e+03 1.123000e-01
3.505000e+03 1.166000e-01
3.530000e+03 1.186000e-01
3.555000e+03 1.181000e-01
3.580000e+03 1.172000e-01
3.605000e+03 1.181000e-01
3.630000e+03 1.207000e-01
3.655000e+03 1.238000e-01
3.680000e+03 1.255000e-01
3.705000e+03 1.241000e-01
3.730000e+03 1.197000e-01
3.755000e+03 1.128000e-01
3.780000e+03 1.033000e-01
3.805000e+03 9.120000e-02
3.830000e+03 7.760000e-02
3.855000e+03 6.340000e-02
3.880000e+03 4.820000e-02
3.905000e+03 3.170000e-02
3.930000e+03 1.760000e-02
3.955000e+03 9.400000e-03
3.980000e+03 5.400000e-03
4.005000e+03 2.900000e-03
4.030000e+03 1.400000e-03
4.055000e+03 7.000000e-04
4.080000e+03 5.000000e-04
4.105000e+03 2.000000e-04
4.130000e+03 0.000000e+00
