41
5.230000e+03 0.000000e+00
5.280000e+03 1.400000e-03
5.330000e+03 7.000000e-04
5.380000e+03 -2.100000e-03
5.430000e+03 7.700000e-03
5.480000e+03 4.590000e-02
5.530000e+03 1.158000e-01
5.580000e+03 2.122000e-01
5.630000e+03 3.079000e-01
5.680000e+03 3.769000e-01
5.730000e+03 4.205000e-01
5.780000e+03 4.465000e-01
5.830000e+03 4.616000e-01
5.880000e+03 4.717000e-01
5.930000e+03 4.799000e-01
5.980000e+03 4.879000e-01
6.030000e+03 4.941000e-01
6.080000e+03 4.968000e-01
6.130000e+03 4.984000e-01
6.180000e+03 5.021000e-01
6.230000e+03 5.071000e-01
6.280000e+03 5.118000e-01
6.330000e+03 5.145000e-01
6.380000e+03 5.144000e-01
6.430000e+03 5.138000e-01
6.480000e+03 5.149000e-01
6.530000e+03 5.136000e-01
6.580000e+03 5.082000e-01
6.630000e+03 4.925000e-01
6.680000e+03 4.045000e-01
6.730000e+03 2.768000e-01
6.780000e+03 1.581000e-01
6.830000e+03 6.690000e-02
6.880000e+03 2.260000e-02
6.930000e+03 9.700000e-03
6.980000e+03 4.900000e-03
7.030000e+03 2.700000e-03
7.080000e+03 1.700000e-03
7.130000e+03 1.000000e-03
7.180000e+03 4.000000e-04
7.230000e+03 0.000000e+00
