60
        2548    0.004652
        2650    0.006655
        2752    0.009404
        2848     0.01312
        2950     0.01809
        3052     0.02463
        3148     0.03313
        3250       0.044
        3352     0.05774
        3448     0.07483
        3550     0.09578
        3652      0.1211
        3748      0.1512
        3850      0.1866
        3952      0.2273
        4048      0.2735
        4150      0.3252
        4252      0.3818
        4348      0.4427
        4450      0.5071
        4552      0.5738
        4648      0.6412
        4750      0.7077
        4852      0.7716
        4948       0.831
        5050      0.8839
        5152      0.9286
        5248      0.9636
        5350      0.9877
        5452           1
        5548           1
        5650      0.9877
        5752      0.9636
        5848      0.9286
        5950      0.8839
        6052       0.831
        6148      0.7716
        6250      0.7077
        6352      0.6412
        6448      0.5738
        6550      0.5071
        6652      0.4427
        6748      0.3818
        6850      0.3252
        6952      0.2735
        7048      0.2273
        7150      0.1866
        7252      0.1512
        7348      0.1211
        7450     0.09578
        7552     0.07483
        7648     0.05774
        7750       0.044
        7852     0.03313
        7948     0.02463
        8050     0.01809
        8152     0.01312
        8248    0.009404
        8350    0.006655
        8452    0.004652
