 2000  5.50 -1.50  0.00  0.00 lcbm15.ori     5 lcbm15.cor    5
 2000  5.50 -2.00  0.00  0.00 lcbm20.ori     5 lcbm20.cor    5
 2000  5.50 -2.50  0.00  0.00 lcbm25.ori     4 lcbm25.cor    4
 2000  5.50 -3.00  0.00  0.00 lcbm30.ori     5 lcbm30.cor    5
 2000  5.50 -3.50  0.00  0.00 lcbm35.ori     5 lcbm35.cor    5
 2000  5.50 -4.00  0.00  0.00 lcbm40.ori     4 lcbm40.cor    4
 2200  3.50  0.00  0.00  0.00 lcbp00.ori     6 lcbp00.cor    6
 2200  3.50  0.10  0.00  0.00 lcbp01.ori     5 lcbp01.cor    5
 2200  3.50  0.20  0.00  0.00 lcbp02.ori     5 lcbp02.cor    5
 2200  3.50  0.30  0.00  0.00 lcbp03.ori     5 lcbp03.cor    5
 2200  3.50  0.50  0.00  0.00 lcbp05.ori     6 lcbp05.cor    6
 2200  3.50 -0.10  0.00  0.00 lcbm01.ori     5 lcbm01.cor    5
 2200  3.50 -0.20  0.00  0.00 lcbm02.ori     5 lcbm02.cor    5
 2200  3.50 -0.30  0.00  0.00 lcbm03.ori     5 lcbm03.cor    5
 2200  3.50 -0.50  0.00  0.00 lcbm05.ori     6 lcbm05.cor    6
 2200  3.50 -1.00  0.00  0.00 lcbm10.ori     5 lcbm10.cor    5
 2200  3.50 -1.50  0.00  0.00 lcbm15.ori     6 lcbm15.cor    6
 2200  3.50 -2.00  0.00  0.00 lcbm20.ori     6 lcbm20.cor    6
 2200  3.50 -2.50  0.00  0.00 lcbm25.ori     5 lcbm25.cor    5
 2200  3.50 -3.00  0.00  0.00 lcbm30.ori     6 lcbm30.cor    6
 2200  3.50 -3.50  0.00  0.00 lcbm35.ori     6 lcbm35.cor    6
 2200  3.50 -4.00  0.00  0.00 lcbm40.ori     5 lcbm40.cor    5
 2200  4.00  0.00  0.00  0.00 lcbp00.ori     7 lcbp00.cor    7
 2200  4.00  0.50  0.00  0.00 lcbp05.ori     7 lcbp05.cor    7
 2200  4.00 -0.50  0.00  0.00 lcbm05.ori     7 lcbm05.cor    7
 2200  4.00 -1.50  0.00  0.00 lcbm15.ori     7 lcbm15.cor    7
 2200  4.00 -2.00  0.00  0.00 lcbm20.ori     7 lcbm20.cor    7
 2200  4.00 -2.50  0.00  0.00 lcbm25.ori     6 lcbm25.cor    6
 2200  4.00 -3.00  0.00  0.00 lcbm30.ori     7 lcbm30.cor    7
 2200  4.00 -3.50  0.00  0.00 lcbm35.ori     7 lcbm35.cor    7
 2200  4.00 -4.00  0.00  0.00 lcbm40.ori     6 lcbm40.cor    6
 2200  4.50  0.00  0.00  0.00 lcbp00.ori     8 lcbp00.cor    8
 2200  4.50  0.10  0.00  0.00 lcbp01.ori     6 lcbp01.cor    6
 2200  4.50  0.20  0.00  0.00 lcbp02.ori     6 lcbp02.cor    6
 2200  4.50  0.30  0.00  0.00 lcbp03.ori     6 lcbp03.cor    6
 2200  4.50  0.50  0.00  0.00 lcbp05.ori     8 lcbp05.cor    8
 2200  4.50 -0.10  0.00  0.00 lcbm01.ori     6 lcbm01.cor    6
 2200  4.50 -0.20  0.00  0.00 lcbm02.ori     6 lcbm02.cor    6
 2200  4.50 -0.30  0.00  0.00 lcbm03.ori     6 lcbm03.cor    6
 2200  4.50 -0.50  0.00  0.00 lcbm05.ori     8 lcbm05.cor    8
 2200  4.50 -1.00  0.00  0.00 lcbm10.ori     6 lcbm10.cor    6
 2200  4.50 -1.50  0.00  0.00 lcbm15.ori     8 lcbm15.cor    8
 2200  4.50 -2.00  0.00  0.00 lcbm20.ori     8 lcbm20.cor    8
 2200  4.50 -2.50  0.00  0.00 lcbm25.ori     7 lcbm25.cor    7
 2200  4.50 -3.00  0.00  0.00 lcbm30.ori     8 lcbm30.cor    8
 2200  4.50 -3.50  0.00  0.00 lcbm35.ori     8 lcbm35.cor    8
 2200  4.50 -4.00  0.00  0.00 lcbm40.ori     7 lcbm40.cor    7
 2200  5.00  0.00  0.00  0.00 lcbp00.ori     9 lcbp00.cor    9
 2200  5.00  0.50  0.00  0.00 lcbp05.ori     9 lcbp05.cor    9
 2200  5.00 -0.50  0.00  0.00 lcbm05.ori     9 lcbm05.cor    9
 2200  5.00 -1.50  0.00  0.00 lcbm15.ori     9 lcbm15.cor    9
 2200  5.00 -2.00  0.00  0.00 lcbm20.ori     9 lcbm20.cor    9
 2200  5.00 -2.50  0.00  0.00 lcbm25.ori     8 lcbm25.cor    8
 2200  5.00 -3.00  0.00  0.00 lcbm30.ori     9 lcbm30.cor    9
 2200  5.00 -3.50  0.00  0.00 lcbm35.ori     9 lcbm35.cor    9
 2200  5.00 -4.00  0.00  0.00 lcbm40.ori     8 lcbm40.cor    8
 2200  5.50  0.00  0.00  0.00 lcbp00.ori    10 lcbp00.cor   10
 2200  5.50  0.10  0.00  0.00 lcbp01.ori     7 lcbp01.cor    7
 2200  5.50  0.20  0.00  0.00 lcbp02.ori     7 lcbp02.cor    7
 2200  5.50  0.30  0.00  0.00 lcbp03.ori     7 lcbp03.cor    7
 2200  5.50  0.50  0.00  0.00 lcbp05.ori    10 lcbp05.cor   10
 2200  5.50 -0.10  0.00  0.00 lcbm01.ori     7 lcbm01.cor    7
 2200  5.50 -0.20  0.00  0.00 lcbm02.ori     7 lcbm02.cor    7
 2200  5.50 -0.30  0.00  0.00 lcbm03.ori     7 lcbm03.cor    7
 2200  5.50 -0.50  0.00  0.00 lcbm05.ori    10 lcbm05.cor   10
 2200  5.50 -1.00  0.00  0.00 lcbm10.ori     7 lcbm10.cor    7
 2200  5.50 -1.50  0.00  0.00 lcbm15.ori    10 lcbm15.cor   10
 2200  5.50 -2.00  0.00  0.00 lcbm20.ori    10 lcbm20.cor   10
 2200  5.50 -2.50  0.00  0.00 lcbm25.ori     9 lcbm25.cor    9
 2200  5.50 -3.00  0.00  0.00 lcbm30.ori    10 lcbm30.cor   10
 2200  5.50 -3.50  0.00  0.00 lcbm35.ori    10 lcbm35.cor   10
 2200  5.50 -4.00  0.00  0.00 lcbm40.ori     9 lcbm40.cor    9
 2500  0.28  0.00  0.00  0.00 lcbp00.ori    14 lcbp00.cor   14
 2500  0.28  0.10  0.00  0.00 lcbp01.ori    11 lcbp01.cor   11
 2500  0.28  0.20  0.00  0.00 lcbp02.ori    11 lcbp02.cor   11
 2500  0.28  0.30  0.00  0.00 lcbp03.ori    11 lcbp03.cor   11
 2500  0.28  0.50  0.00  0.00 lcbp05.ori    14 lcbp05.cor   14
 2500  3.50  0.00  0.00  0.00 lcbp00.ori    15 lcbp00.cor   15
 2500  3.50  0.50  0.00  0.00 lcbp05.ori    15 lcbp05.cor   15
 2500  3.50 -3.00  0.00  0.00 lcbm30.ori    11 lcbm30.cor   11
 2500  3.50 -3.50  0.00  0.00 lcbm35.ori    11 lcbm35.cor   11
 2500  3.50 -4.00  0.00  0.00 lcbm40.ori    10 lcbm40.cor   10
 2500  4.00  0.00  0.00  0.00 lcbp00.ori    16 lcbp00.cor   16
 2500  4.00  0.10  0.00  0.00 lcbp01.ori    12 lcbp01.cor   12
 2500  4.00  0.20  0.00  0.00 lcbp02.ori    12 lcbp02.cor   12
 2500  4.00  0.30  0.00  0.00 lcbp03.ori    12 lcbp03.cor   12
 2500  4.00  0.50  0.00  0.00 lcbp05.ori    16 lcbp05.cor   16
 2500  4.00 -1.00  0.00  0.00 lcbm10.ori    11 lcbm10.cor   11
 2500  4.00 -1.50  0.00  0.00 lcbm15.ori    14 lcbm15.cor   14
 2500  4.00 -2.00  0.00  0.00 lcbm20.ori    11 lcbm20.cor   11
 2500  4.00 -2.50  0.00  0.00 lcbm25.ori    10 lcbm25.cor   10
 2500  4.00 -3.00  0.00  0.00 lcbm30.ori    12 lcbm30.cor   12
 2500  4.00 -3.50  0.00  0.00 lcbm35.ori    12 lcbm35.cor   12
 2500  4.00 -4.00  0.00  0.00 lcbm40.ori    11 lcbm40.cor   11
 2500  4.50  0.00  0.00  0.00 lcbp00.ori    17 lcbp00.cor   17
 2500  4.50  0.10  0.00  0.00 lcbp01.ori    13 lcbp01.cor   13
 2500  4.50  0.20  0.00  0.00 lcbp02.ori    13 lcbp02.cor   13
