LRIS B FILTER, printed from ~mhc/keck/filters/filter_b.spc  
by mhc 9/8/97.


Column     Wavelength      Value
     765     5602.3599       9.09118541E-03
     766     5604.8501       9.00621992E-03
     767     5607.3398       9.08326544E-03
     768     5609.8301       8.87608714E-03
     769     5612.3198       8.89247749E-03
     770     5614.8101       8.72731209E-03
     771     5617.2998       8.56460631E-03
     772     5619.7900       8.73993151E-03
     773     5622.2798       8.71947780E-03
     774     5624.7700       8.59960727E-03
     775     5627.2598       8.44499655E-03
     776     5629.7500       8.38582031E-03
     777     5632.2402       8.06192495E-03
     778     5634.7300       8.15406721E-03
     779     5637.2202       8.24612193E-03
     780     5639.7100       7.94100203E-03
     781     5642.2002       8.00482184E-03
     782     5644.6899       7.77158141E-03
     783     5647.1802       7.56517891E-03
     784     5649.6699       7.49624427E-03
     785     5652.1602       7.18582328E-03
     786     5654.6499       7.16595771E-03
     787     5657.1401       6.99731661E-03
     788     5659.6299       6.73727458E-03
     789     5662.1201       6.80791726E-03
     790     5664.6099       6.83644786E-03
     791     5667.1001       6.47763535E-03
     792     5669.5898       6.34250604E-03
     793     5672.0801       6.09715376E-03
     794     5674.5698       6.12809043E-03
     795     5677.0601       5.83270565E-03
     796     5679.5498       5.77577949E-03
     797     5682.0400       5.64680900E-03
     798     5684.5298       5.57571882E-03
     799     5687.0200       5.28241880E-03
     800     5689.5098       5.17110433E-03
     801     5692.0000       5.07496204E-03
     802     5694.4902       4.87396680E-03
     803     5696.9800       4.67848871E-03
     804     5699.4702       4.65541007E-03
     805     5701.9600       4.39907378E-03
     806     5704.4502       4.28589992E-03
     807     5706.9399       4.17345669E-03
     808     5709.4302       4.16570064E-03
     809     5711.9199       3.78056895E-03
     810     5714.4102       3.82856652E-03
     811     5716.8999       3.52719170E-03
     812     5719.3901       3.59917106E-03
     813     5721.8799       3.32005881E-03
     814     5724.3701       3.27513786E-03
     815     5726.8599       3.14750290E-03
     816     5729.3501       3.02479882E-03
     817     5731.8398       2.99905520E-03
     818     5734.3301       2.87535554E-03
     819     5736.8198       2.80231889E-03
     820     5739.3101       2.53606914E-03
     821     5741.7998       2.54945178E-03
     822     5744.2900       2.48762267E-03
     823     5746.7798       2.36647623E-03
     824     5749.2700       2.23531434E-03
     825     5751.7598       2.11898773E-03
     826     5754.2500       2.02862849E-03
     827     5756.7402       1.97480619E-03
     828     5759.2300       1.79856271E-03
     829     5761.7202       1.75426272E-03
     830     5764.2100       1.67384534E-03
     831     5766.7002       1.61204813E-03
     832     5769.1899       1.57558022E-03
     833     5771.6802       1.50137150E-03
     834     5774.1699       1.44497806E-03
     835     5776.6602       1.43070752E-03
     836     5779.1499       1.32755423E-03
     837     5781.6401       1.24743395E-03
     838     5784.1299       1.16374937E-03
     839     5786.6201       1.12311170E-03
     840     5789.1099       1.00561196E-03
     841     5791.6001       1.08360359E-03
     842     5794.0898       1.01571425E-03
     843     5796.5801       8.87023169E-04
     844     5799.0698       9.18684760E-04
     845     5801.5601       8.14108877E-04
     846     5804.0498       8.56028579E-04
     847     5806.5400       7.33770838E-04
     848     5809.0298       7.80963572E-04
     849     5811.5200       6.93266047E-04
     850     5814.0098       6.56372868E-04
     851     5816.5000       6.91361143E-04
     852     5818.9902       6.17860700E-04
     853     5821.4800       6.19103550E-04
     854     5823.9702       6.02416694E-04
     855     5826.4600       5.57573279E-04
     856     5828.9502       5.44767536E-04
     857     5831.4399       4.86569887E-04
     858     5833.9302       5.28114906E-04
     859     5836.4199       4.89600527E-04
     860     5838.9102       5.08601021E-04
     861     5841.3999       1.69822713E-03
     862     5843.8901       5.32507780E-04
     863     5846.3799       4.69652994E-04
     864     5848.8701       4.31277178E-04
     865     5851.3599       3.46693356E-04
     866     5853.8501       3.89647204E-04
     867     5856.3398       3.84382613E-04
     868     5858.8301       3.44817527E-04
     869     5861.3198       3.93951661E-04
     870     5863.8101       3.59087368E-04
     871     5866.2998       3.21934000E-04
     872     5868.7900       3.29700881E-04
     873     5871.2798       3.46200395E-04
     874     5873.7700       3.57909041E-04
     875     5876.2598       3.22155218E-04
     876     5878.7500       2.90002441E-04
     877     5881.2402       3.38530110E-04
     878     5883.7300       3.59614496E-04
     879     5886.2202       2.72280595E-04
     880     5888.7100       2.50894896E-04
     881     5891.2002       3.19728104E-04
     882     5893.6899       2.92917481E-04
     883     5896.1802       2.73669488E-04
     884     5898.6699       2.69059703E-04
     885     5901.1602       3.48041387E-04
     886     5903.6499       2.68460950E-04
     887     5906.1401       2.64319300E-04
     888     5908.6299       2.75829603E-04
     889     5911.1201       1.67465027E-04
     890     5913.6099       2.76160717E-04
     891     5916.1001       2.61512818E-04
     892     5918.5898       2.43417977E-04
     893     5921.0801       2.59281136E-04
     894     5923.5698       2.95269158E-04
     895     5926.0601       2.86742987E-04
     896     5928.5498       2.43629125E-04
     897     5931.0400       1.87698708E-04
     898     5933.5298       2.83544301E-04
     899     5936.0200       2.33217288E-04
     900     5938.5098       2.30571255E-04
     901     5941.0000       1.98945665E-04
     902     5943.4902       2.48720899E-04
     903     5945.9800       2.39364832E-04
     904     5948.4702       2.29359284E-04
     905     5950.9600       2.65051262E-04
     906     5953.4502       2.41999485E-04
     907     5955.9399       2.20143309E-04
     908     5958.4302       2.13074134E-04
     909     5960.9199       2.35467305E-04
     910     5963.4102       2.56006868E-04
     911     5965.8999       2.24330652E-04
     912     5968.3901       1.82293428E-04
     913     5970.8799       2.43310060E-04
     914     5973.3701       2.26989883E-04
     915     5975.8599       2.31950718E-04
     916     5978.3501       2.09116726E-04
     917     5980.8398       1.58479612E-04
     918     5983.3301       2.33664323E-04
     919     5985.8198       2.22370189E-04
     920     5988.3101       2.11632170E-04
     921     5990.7998       2.18982634E-04
     922     5993.2900       2.40896770E-04
     923     5995.7798       1.99684175E-04
     924     5998.2700       2.03347532E-04
     925     6000.7598       2.41727714E-04
     926     6003.2500       2.09989026E-04
     927     6005.7402       2.65495968E-04
     928     6008.2300       2.15151216E-04
     929     6010.7202       2.36260064E-04
     930     6013.2100       2.19192923E-04
     931     6015.7002       2.36685417E-04
     932     6018.1899       2.23005714E-04
     933     6020.6802       2.17529843E-04
     934     6023.1699       2.03449978E-04
     935     6025.6602       2.18911387E-04
     936     6028.1499       1.77056878E-04
     937     6030.6401       2.25154654E-04
     938     6033.1299       2.30687074E-04
     939     6035.6201       2.44187628E-04
     940     6038.1099       2.49832083E-04
     941     6040.6001       2.33735802E-04
     942     6043.0898       2.37269604E-04
     943     6045.5801       2.43468297E-04
     944     6048.0698       2.23926429E-04
     945     6050.5601       1.94015942E-04
     946     6053.0498       1.81980402E-04
     947     6055.5400       2.38052584E-04
     948     6058.0298       1.90263541E-04
     949     6060.5200       2.20086789E-04
     950     6063.0098       1.86244986E-04
     951     6065.5000       1.94658409E-04
     952     6067.9902       2.21397931E-04
     953     6070.4800       1.60044408E-04
     954     6072.9702       2.01744871E-04
     955     6075.4600       1.75452296E-04
     956     6077.9502       1.69871346E-04
     957     6080.4399       1.91818079E-04
     958     6082.9302       1.78185699E-04
     959     6085.4199       2.07943405E-04
     960     6087.9102       1.73612687E-04
     961     6090.3999       1.45756349E-04
     962     6092.8901       1.62881770E-04
     963     6095.3799       1.90309976E-04
     964     6097.8701       2.21720664E-04
     965     6100.3599       1.92789099E-04
     966     6102.8501       2.26989185E-04
     967     6105.3398       1.89107232E-04
     968     6107.8301       2.26359465E-04
     969     6110.3198       1.41038268E-04
     970     6112.8101       1.66275771E-04
     971     6115.2998       1.84046279E-04
     972     6117.7900       1.55702321E-04
     973     6120.2798       1.82508928E-04
     974     6122.7700       1.49833417E-04
     975     6125.2598       1.83110184E-04
     976     6127.7500       1.97754169E-04
     977     6130.2402       1.56983588E-04
     978     6132.7300       1.69975363E-04
     979     6135.2202       1.57072645E-04
     980     6137.7100       1.81405834E-04
     981     6140.2002       1.78031434E-04
     982     6142.6899       1.45776765E-04
     983     6145.1802       2.00493014E-04
     984     6147.6699       1.61932898E-04
     985     6150.1602       1.43368161E-04
     986     6152.6499       1.77346185E-04
     987     6155.1401       1.32779853E-04
     988     6157.6299       1.28779720E-04
     989     6160.1201       1.54530848E-04
     990     6162.6099       1.68523213E-04
     991     6165.1001       1.56590206E-04
     992     6167.5898       1.72948799E-04
     993     6170.0801       1.54878435E-04
     994     6172.5698       1.47672021E-04
     995     6175.0601       1.57416624E-04
     996     6177.5498       1.76096873E-04
     997     6180.0400       1.49650703E-04
     998     6182.5298       1.64315948E-04
     999     6185.0200       1.60215117E-04
    1000     6187.5098       1.16502451E-04
    1001     6190.0000       1.83476543E-04
    1002     6192.4902       1.92014981E-04
    1003     6194.9800       1.46221864E-04
    1004     6197.4702       1.69371386E-04
    1005     6199.9600       1.71953681E-04
    1006     6202.4502       1.76497182E-04
    1007     6204.9399       1.31177119E-04
    1008     6207.4302       1.32488698E-04
    1009     6209.9199       1.15671777E-04
    1010     6212.4102       1.24473183E-04
    1011     6214.8999       1.82053351E-04
    1012     6217.3901       1.64942030E-04
    1013     6219.8799       1.61278731E-04
    1014     6222.3701       1.70376617E-04
    1015     6224.8599       1.45066413E-04
    1016     6227.3501       1.33336434E-04
    1017     6229.8398       1.21239907E-04
    1018     6232.3301       1.40369200E-04
    1019     6234.8198       1.38956457E-04
    1020     6237.3101       1.48344596E-04
    1021     6239.7998       1.55297093E-04
    1022     6242.2900       1.08615590E-04
    1023     6244.7798       1.39201074E-04
    1024     6247.2700       1.05340587E-04
    1025     6249.7598       1.43974918E-04
    1026     6252.2500       1.38679650E-04
    1027     6254.7402       9.99845652E-05
    1028     6257.2300       1.10340014E-04
    1029     6259.7202       1.33799520E-04
    1030     6262.2100       1.20480996E-04
    1031     6264.7002       1.26489016E-04
    1032     6267.1899       1.66398837E-04
    1033     6269.6802       1.26026425E-04
    1034     6272.1699       1.28108091E-04
    1035     6274.6602       1.37401483E-04
    1036     6277.1499       8.70593649E-05
    1037     6279.6401       1.23458420E-04
    1038     6282.1299       1.32279747E-04
    1039     6284.6201       1.52248977E-04
    1040     6287.1099       9.55764481E-05
    1041     6289.6001       1.21175377E-04
    1042     6292.0898       9.40801619E-05
    1043     6294.5801       1.35084687E-04
    1044     6297.0698       9.93631184E-05
    1045     6299.5601       1.06753323E-04
    1046     6302.0498       1.16112904E-04
    1047     6304.5400       1.18094154E-04
    1048     6307.0298       9.41562466E-05
    1049     6309.5200       1.23385806E-04
    1050     6312.0103       9.50531976E-05
    1051     6314.5000       1.12451671E-04
    1052     6316.9902       1.10719855E-04
    1053     6319.4800       1.19703269E-04
    1054     6321.9702       9.82813071E-05
    1055     6324.4600       1.20189012E-04
    1056     6326.9502       7.91003622E-05
    1057     6329.4399       1.09175846E-04
    1058     6331.9302       8.25779716E-05
    1059     6334.4199       1.00378486E-04
    1060     6336.9102       1.12311769E-04
    1061     6339.3999       9.09460941E-05
    1062     6341.8901       9.82846468E-05
    1063     6344.3799       9.05413908E-05
    1064     6346.8701       9.24663909E-05
    1065     6349.3599       9.15071578E-05
    1066     6351.8501       1.00460900E-04
    1067     6354.3398       1.15592964E-04
    1068     6356.8301       7.74938089E-05
    1069     6359.3198       1.03211336E-04
    1070     6361.8101       7.83140567E-05
    1071     6364.2998       1.07032938E-04
    1072     6366.7900       1.10544439E-04
    1073     6369.2798       1.13376183E-04
    1074     6371.7700       9.43519408E-05
    1075     6374.2603       9.50304529E-05
    1076     6376.7500       6.04697343E-05
    1077     6379.2402       7.69499165E-05
    1078     6381.7300       6.55010954E-05
    1079     6384.2202       5.24405150E-05
    1080     6386.7100       1.05226485E-04
    1081     6389.2002       9.64550127E-05
    1082     6391.6899       8.87880087E-05
    1083     6394.1802       9.69497050E-05
    1084     6396.6699       1.42582838E-04
    1085     6399.1602       6.33894379E-05
    1086     6401.6499       1.20706623E-04
    1087     6404.1401       7.80597329E-05
    1088     6406.6299       8.17063992E-05
    1089     6409.1201       1.08296161E-04
    1090     6411.6099       1.10576955E-04
    1091     6414.1001       1.06420739E-04
    1092     6416.5898       1.08697677E-04
    1093     6419.0801       9.11267562E-05
    1094     6421.5698       7.66808007E-05
    1095     6424.0601       6.55516051E-05
    1096     6426.5498       6.31347648E-05
    1097     6429.0400       8.58376079E-05
    1098     6431.5298       1.00201978E-04
    1099     6434.0200       1.07195301E-04
    1100     6436.5103       7.15993810E-05
    1101     6439.0000       8.07477918E-05
    1102     6441.4902       8.57376290E-05
    1103     6443.9800       7.10747772E-05
    1104     6446.4702       5.00173337E-05
    1105     6448.9600       1.40555261E-04
    1106     6451.4502       6.62730017E-05
    1107     6453.9399       9.13194963E-05
    1108     6456.4302       8.32240839E-05
    1109     6458.9199       5.28781129E-05
    1110     6461.4102       9.34232303E-05
    1111     6463.8999       8.26343603E-05
    1112     6466.3901       5.52742640E-05
    1113     6468.8799       9.35084827E-05
    1114     6471.3701       5.75273916E-05
    1115     6473.8599       1.01133010E-04
    1116     6476.3501       9.45596112E-05
    1117     6478.8398       5.24655115E-05
    1118     6481.3301       1.08599197E-04
    1119     6483.8198       1.00406731E-04
    1120     6486.3101       5.38822242E-05
    1121     6488.7998       8.35435494E-05
    1122     6491.2900       7.45599682E-05
    1123     6493.7798       7.36342627E-05
    1124     6496.2700       6.38523488E-05
    1125     6498.7603       4.95097447E-05
    1126     6501.2500       8.40527209E-05
    1127     6503.7402       7.38210438E-05
    1128     6506.2300       7.70755214E-05
    1129     6508.7202       5.30173456E-05
    1130     6511.2100       2.92010627E-05
    1131     6513.7002       7.88398393E-05
    1132     6516.1899       4.66173951E-05
    1133     6518.6802       5.98210572E-05
    1134     6521.1699       8.96595084E-05
    1135     6523.6602       8.46973708E-05
    1136     6526.1499       1.12137757E-04
    1137     6528.6401       8.20116402E-05
    1138     6531.1299       1.04300037E-04
    1139     6533.6201       8.66365881E-05
    1140     6536.1099       8.42838199E-05
    1141     6538.6001       8.87312635E-05
    1142     6541.0898       8.58538115E-05
    1143     6543.5801       9.33975098E-05
    1144     6546.0698       8.47443225E-05
    1145     6548.5601       8.15872045E-05
    1146     6551.0498       4.84451448E-05
    1147     6553.5400       8.17807886E-05
    1148     6556.0298       8.03696093E-05
    1149     6558.5200       6.97677315E-05
    1150     6561.0103       7.47787417E-05
    1151     6563.5000       7.45209109E-05
    1152     6565.9902       8.06164026E-05
    1153     6568.4800       7.17092189E-05
    1154     6570.9702       1.07435728E-04
    1155     6573.4600       9.47650406E-05
    1156     6575.9502       5.70146694E-05
    1157     6578.4399       8.56115003E-05
    1158     6580.9302       2.04629414E-05
    1159     6583.4199       8.18603949E-05
    1160     6585.9102       1.11130459E-04
    1161     6588.3999       9.64004139E-05
    1162     6590.8901       6.82464743E-05
    1163     6593.3799       6.62419116E-05
    1164     6595.8701       1.27169042E-04
    1165     6598.3599       6.65547122E-05
    1166     6600.8501       6.92120884E-05
    1167     6603.3398       8.22373695E-05
    1168     6605.8301       6.52452218E-05
    1169     6608.3198       5.90328491E-05
    1170     6610.8101       1.03351369E-04
    1171     6613.2998       9.13366312E-05
    1172     6615.7900       6.82891987E-05
    1173     6618.2798       7.90257473E-05
    1174     6620.7700       6.33832824E-05
    1175     6623.2603       7.89226760E-05
    1176     6625.7500       9.93505237E-05
    1177     6628.2402       8.51642544E-05
    1178     6630.7300       7.29962921E-05
    1179     6633.2202       1.23162172E-04
    1180     6635.7100       9.95019072E-05
    1181     6638.2002       8.95666817E-05
    1182     6640.6899       1.19592311E-04
    1183     6643.1802       8.64883768E-05
    1184     6645.6699       7.38732779E-05
    1185     6648.1602       1.17178090E-04
    1186     6650.6499       1.23863487E-04
    1187     6653.1401       1.11543122E-04
    1188     6655.6299       8.47798219E-05
    1189     6658.1201       9.04509434E-05
    1190     6660.6099       8.98304424E-05
    1191     6663.1001       7.10392633E-05
    1192     6665.5898       9.81226040E-05
    1193     6668.0801       7.55559231E-05
    1194     6670.5698       1.00383797E-04
    1195     6673.0601       7.60501935E-05
    1196     6675.5498       9.75104776E-05
    1197     6678.0400       1.22181169E-04
    1198     6680.5298       7.76203160E-05
    1199     6683.0200       8.19415945E-05
    1200     6685.5103       9.94613147E-05
    1201     6688.0000       1.09589761E-04
    1202     6690.4902       1.07125874E-04
    1203     6692.9800       7.42643169E-05
    1204     6695.4702       1.12723646E-04
    1205     6697.9600       1.45035476E-04
    1206     6700.4502       1.03770988E-04
    1207     6702.9399       1.13080940E-04
    1208     6705.4302       1.34233516E-04
    1209     6707.9199       9.30210517E-05
    1210     6710.4102       1.32362737E-04
    1211     6712.8999       1.21182107E-04
    1212     6715.3901       9.91180277E-05
    1213     6717.8799       9.50118920E-05
    1214     6720.3701       1.13728820E-04
    1215     6722.8599       1.71283376E-04
    1216     6725.3501       1.02722508E-04
    1217     6727.8398       1.28410058E-04
    1218     6730.3301       1.37335373E-04
    1219     6732.8198       9.93518188E-05
    1220     6735.3101       1.45824422E-04
    1221     6737.7998       1.49078202E-04
    1222     6740.2900       1.57751288E-04
    1223     6742.7798       1.46950173E-04
    1224     6745.2700       1.42158067E-04
    1225     6747.7603       1.30809116E-04
    1226     6750.2500       3.47262830E-04
    1227     6752.7402       2.66868650E-04
    1228     6755.2300       1.61731325E-04
    1229     6757.7202       1.26590370E-04
    1230     6760.2100       1.36864750E-04
    1231     6762.7002       1.76566624E-04
    1232     6765.1899       1.92333886E-04
    1233     6767.6802       1.47762490E-04
    1234     6770.1699       1.37352239E-04
    1235     6772.6602       1.66185317E-04
    1236     6775.1499       1.88434293E-04
    1237     6777.6401       1.85850207E-04
    1238     6780.1299       1.86758465E-04
    1239     6782.6201       1.66581100E-04
    1240     6785.1099       2.02374649E-04
    1241     6787.6001       1.78733171E-04
    1242     6790.0898       2.09717778E-04
    1243     6792.5801       2.13671854E-04
    1244     6795.0698       1.62996090E-04
    1245     6797.5601       1.72739194E-04
    1246     6800.0498       1.99764036E-04
    1247     6802.5400       2.24857518E-04
    1248     6805.0298       2.07637946E-04
    1249     6807.5200       2.01040253E-04
    1250     6810.0103       1.96762674E-04
    1251     6812.5000       2.41937014E-04
    1252     6814.9902       2.50474579E-04
    1253     6817.4800       2.19285808E-04
    1254     6819.9702       2.43798349E-04
    1255     6822.4600       2.82909838E-04
    1256     6824.9502       2.18870031E-04
    1257     6827.4399       2.56536441E-04
    1258     6829.9302       2.71871802E-04
    1259     6832.4199       2.86530732E-04
    1260     6834.9102       2.41681468E-04
    1261     6837.3999       2.44880212E-04
    1262     6839.8901       2.60772009E-04
    1263     6842.3799       2.74647260E-04
    1264     6844.8701       2.81471817E-04
    1265     6847.3599       2.67697527E-04
    1266     6849.8501       2.40585330E-04
    1267     6852.3398       2.41966714E-04
    1268     6854.8301       2.68918986E-04
    1269     6857.3198       2.77670275E-04
    1270     6859.8101       2.31596234E-04
    1271     6862.2998       2.50814017E-04
    1272     6864.7900       2.81402317E-04
    1273     6867.2798       2.42862763E-04
    1274     6869.7700       2.90902652E-04
    1275     6872.2603       2.59954599E-04
    1276     6874.7500       2.87062721E-04
    1277     6877.2402       2.96343205E-04
    1278     6879.7300       2.87158473E-04
    1279     6882.2202       2.80447770E-04
    1280     6884.7100       2.99055973E-04
    1281     6887.2002       2.90018914E-04
    1282     6889.6899       3.01278546E-04
    1283     6892.1802       2.86259019E-04
    1284     6894.6699       2.99356761E-04
    1285     6897.1602       2.97342660E-04
    1286     6899.6499       2.84973445E-04
    1287     6902.1401       3.26554291E-04
    1288     6904.6299       2.86201568E-04
    1289     6907.1201       3.14753735E-04
    1290     6909.6099       3.05604830E-04
    1291     6912.1001       3.01426626E-04
    1292     6914.5898       3.14440142E-04
    1293     6917.0801       2.61171750E-04
    1294     6919.5698       2.89630319E-04
    1295     6922.0601       3.30803276E-04
    1296     6924.5498       3.25104338E-04
    1297     6927.0400       2.93950026E-04
    1298     6929.5298       3.02098284E-04
    1299     6932.0200       2.87247065E-04
    1300     6934.5103       3.25454370E-04
    1301     6937.0000       3.08051589E-04
    1302     6939.4902       2.71241675E-04
    1303     6941.9800       2.87675852E-04
    1304     6944.4702       2.97182181E-04
    1305     6946.9600       2.99061532E-04
    1306     6949.4502       2.98060855E-04
    1307     6951.9399       2.97160121E-04
    1308     6954.4302       2.90132652E-04
    1309     6956.9199       3.08351417E-04
    1310     6959.4102       2.82953319E-04
    1311     6961.8999       2.83525093E-04
    1312     6964.3901       2.87251722E-04
    1313     6966.8799       2.75772676E-04
    1314     6969.3701       2.86553637E-04
    1315     6971.8599       2.56338855E-04
    1316     6974.3501       2.79022031E-04
    1317     6976.8398       2.65444221E-04
    1318     6979.3301       3.01836000E-04
    1319     6981.8198       2.91390112E-04
    1320     6984.3101       2.65647017E-04
    1321     6986.7998       2.83675094E-04
    1322     6989.2900       2.74215243E-04
    1323     6991.7798       2.71347148E-04
    1324     6994.2700       2.24314572E-04
    1325     6996.7603       2.55579333E-04
    1326     6999.2500       2.52854312E-04
    1327     7001.7402       2.48153287E-04
    1328     7004.2300       2.41175789E-04
    1329     7006.7202       2.54801242E-04
    1330     7009.2100       2.47784308E-04
    1331     7011.7002       2.37880013E-04
    1332     7014.1899       2.44415074E-04
    1333     7016.6802       2.54073500E-04
    1334     7019.1699       2.46276933E-04
    1335     7021.6602       2.54533312E-04
    1336     7024.1499       2.22108414E-04
    1337     7026.6401       2.28361168E-04
    1338     7029.1299       2.44786177E-04
    1339     7031.6201       2.45656498E-04
    1340     7034.1099       2.09479258E-04
    1341     7036.6001       2.07824254E-04
    1342     7039.0898       2.04897617E-04
    1343     7041.5801       2.26288917E-04
    1344     7044.0698       1.88426959E-04
    1345     7046.5601       2.19464040E-04
    1346     7049.0498       2.24669697E-04
    1347     7051.5400       2.09030724E-04
    1348     7054.0298       2.07235295E-04
    1349     7056.5200       2.28350749E-04
    1350     7059.0103       2.17738576E-04
    1351     7061.5000       2.17736175E-04
    1352     7063.9902       1.90571416E-04
    1353     7066.4800       2.14044543E-04
    1354     7068.9702       1.61988923E-04
    1355     7071.4600       2.26665215E-04
    1356     7073.9502       2.09878082E-04
    1357     7076.4399       2.01183269E-04
    1358     7078.9302       1.97695379E-04
    1359     7081.4199       1.74525398E-04
    1360     7083.9102       1.71107124E-04
    1361     7086.3999       1.73007851E-04
    1362     7088.8901       1.75479101E-04
    1363     7091.3799       1.80835457E-04
    1364     7093.8701       1.79928378E-04
    1365     7096.3599       1.63703429E-04
    1366     7098.8501       1.57948234E-04
    1367     7101.3398       1.48342922E-04
    1368     7103.8301       1.50793014E-04
    1369     7106.3198       1.57153088E-04
    1370     7108.8101       1.69110339E-04
    1371     7111.2998       1.69348510E-04
    1372     7113.7900       1.65744015E-04
    1373     7116.2798       1.25158549E-04
    1374     7118.7700       1.41609999E-04
    1375     7121.2603       1.65627280E-04
    1376     7123.7500       1.73591819E-04
    1377     7126.2402       1.35860057E-04
    1378     7128.7300       1.44400808E-04
    1379     7131.2202       1.47193816E-04
    1380     7133.7100       1.31925524E-04
    1381     7136.2002       1.22963393E-04
    1382     7138.6899       1.55355519E-04
    1383     7141.1802       1.37476629E-04
    1384     7143.6699       1.40976961E-04
    1385     7146.1602       1.23579695E-04
    1386     7148.6499       1.29623193E-04
    1387     7151.1401       1.51791566E-04
    1388     7153.6299       1.39052194E-04
    1389     7156.1201       1.65602498E-04
    1390     7158.6099       1.21044191E-04
    1391     7161.1001       1.39541400E-04
    1392     7163.5898       1.41327051E-04
    1393     7166.0801       1.20575707E-04
    1394     7168.5698       1.33769849E-04
    1395     7171.0601       1.02937513E-04
    1396     7173.5498       1.04477964E-04
    1397     7176.0400       1.15750721E-04
    1398     7178.5298       1.38040603E-04
    1399     7181.0200       1.43914382E-04
    1400     7183.5103       9.60395409E-05
    1401     7186.0000       1.20212164E-04
    1402     7188.4902       1.18962664E-04
    1403     7190.9800       1.22879457E-04
    1404     7193.4702       1.20662327E-04
    1405     7195.9600       1.13503564E-04
    1406     7198.4502       1.29507724E-04
    1407     7200.9399       9.24880151E-05
    1408     7203.4302       9.14825359E-05
    1409     7205.9199       9.41918406E-05
    1410     7208.4102       1.04194543E-04
    1411     7210.8999       9.88061220E-05
    1412     7213.3901       9.57130833E-05
    1413     7215.8799       8.96142883E-05
    1414     7218.3701       9.93690410E-05
    1415     7220.8599       1.11718306E-04
    1416     7223.3501       1.15808740E-04
    1417     7225.8398       7.02108300E-05
    1418     7228.3301       9.92763089E-05
    1419     7230.8198       9.56520744E-05
    1420     7233.3101       9.39491001E-05
    1421     7235.7998       1.15455929E-04
    1422     7238.2900       9.79913893E-05
    1423     7240.7798       1.17922464E-04
    1424     7243.2700       8.42574082E-05
    1425     7245.7603       6.99768934E-05
    1426     7248.2500       1.03251092E-04
    1427     7250.7402       1.10286361E-04
    1428     7253.2300       9.09559458E-05
    1429     7255.7202       7.94675725E-05
    1430     7258.2100       1.06797095E-04
    1431     7260.7002       7.66888406E-05
    1432     7263.1899       8.97337159E-05
    1433     7265.6802       8.04887386E-05
    1434     7268.1699       8.76676713E-05
    1435     7270.6602       9.10054878E-05
    1436     7273.1499       9.21331666E-05
    1437     7275.6401       7.82141724E-05
    1438     7278.1299       1.07874323E-04
    1439     7280.6201       6.87284337E-05
    1440     7283.1099       7.36746370E-05
    1441     7285.6001       7.53981440E-05
    1442     7288.0898       7.21965553E-05
    1443     7290.5801       5.62932400E-05
    1444     7293.0698       7.04037084E-05
    1445     7295.5601       1.00555946E-04
    1446     7298.0498       6.86842395E-05
    1447     7300.5400       8.05527234E-05
    1448     7303.0298       7.22330224E-05
    1449     7305.5200       1.12290203E-04
    1450     7308.0103       6.14928867E-05
    1451     7310.5000       7.96567329E-05
    1452     7312.9902       5.74925289E-05
    1453     7315.4800       5.52587444E-05
    1454     7317.9702       7.82531133E-05
    1455     7320.4600       6.70897134E-05
    1456     7322.9502       6.66278211E-05
    1457     7325.4399       7.38212839E-05
    1458     7327.9302       5.66390008E-05
    1459     7330.4199       6.46215049E-05
    1460     7332.9102       6.79769000E-05
    1461     7335.3999       8.28776174E-05
    1462     7337.8901       6.75726405E-05
    1463     7340.3799       5.71705496E-05
    1464     7342.8701       6.19431448E-05
    1465     7345.3599       5.72947247E-05
    1466     7347.8501       6.00248422E-05
    1467     7350.3398       5.61860361E-05
    1468     7352.8301       6.84842598E-05
    1469     7355.3198       6.78782962E-05
    1470     7357.8101       5.65843657E-05
    1471     7360.2998       6.52640010E-05
    1472     7362.7900       4.78315560E-05
    1473     7365.2798       5.77075625E-05
    1474     7367.7700       5.50033219E-05
    1475     7370.2603       4.42233286E-05
    1476     7372.7500       6.58503122E-05
    1477     7375.2402       6.64774852E-05
    1478     7377.7300       3.71584902E-05
    1479     7380.2202       6.13336306E-05
    1480     7382.7100       5.13647137E-05
    1481     7385.2002       3.20427243E-05
    1482     7387.6899       5.09826459E-05
    1483     7390.1802       7.21966935E-05
    1484     7392.6699       4.54109068E-05
    1485     7395.1602       5.91491626E-05
    1486     7397.6499       4.56538146E-05
    1487     7400.1401       2.72812176E-05
    1488     7402.6299       6.32548617E-05
    1489     7405.1201       6.36032637E-05
    1490     7407.6099       5.65962109E-05
    1491     7410.1001       6.36080222E-05
    1492     7412.5898       5.17047702E-05
    1493     7415.0801       5.28245437E-05
    1494     7417.5698       6.89061271E-05
    1495     7420.0601       6.38279162E-05
    1496     7422.5498       5.44387221E-05
    1497     7425.0400       4.95988643E-05
    1498     7427.5298       6.55533513E-05
    1499     7430.0200       5.07485092E-05
    1500     7432.5103       4.04502243E-05
    1501     7435.0000       5.17693188E-05
    1502     7437.4902       6.02943619E-05
    1503     7439.9800       5.65207265E-05
    1504     7442.4702       5.56182058E-05
    1505     7444.9600       6.29028291E-05
    1506     7447.4502       4.47905586E-05
    1507     7449.9399       4.43878234E-05
    1508     7452.4302       5.95148595E-05
    1509     7454.9199       4.43433855E-05
    1510     7457.4102       4.43280769E-05
