WAVE	FLUX	T	QE	NU	STARToverNU	EXTINCT	THROUGHPUT	R	SOLGEL	WINDOW	TOTAL
8365.0	8.46022e+11	4.32344e-05	0.41208			0.982092	0.666501	0.857333	0.987044	0.990242	1.16618e-05
8370.0	7.04457e+11	3.60792e-05	0.41104			0.982146	0.666819	0.857556	0.987038	0.990239	9.71237e-06
8375.0	2.11361e+09	1.08331e-07	0.41			0.9822	0.667132	0.857778	0.987031	0.990236	2.91037e-08
8380.0	8.35713e+11	4.29936e-05	0.40896			0.982254	0.667449	0.858	0.987025	0.990233	1.15273e-05
8385.0	1.01852e+12	5.31617e-05	0.40792			0.982309	0.667768	0.858222	0.987019	0.990231	1.42248e-05
8390.0	3.82663e+11	2.00455e-05	0.40688			0.982363	0.668085	0.858444	0.987013	0.990228	5.35287e-06
8395.0	6.85676e+11	3.55245e-05	0.40584			0.982417	0.668399	0.858667	0.987006	0.990225	9.46705e-06
8400.0	1.34179e+12	6.92183e-05	0.4048			0.982472	0.668717	0.858889	0.987	0.990222	1.84087e-05
8405.0	1.5797e+12	8.19556e-05	0.40376			0.982526	0.669034	0.859111	0.986994	0.990219	2.17517e-05
8410.0	1.0477e+12	5.45907e-05	0.40272			0.98258	0.669349	0.859333	0.986987	0.990217	1.44591e-05
8415.0	3.06845e+12	0.000160435	0.40168			0.982634	0.669668	0.859556	0.986981	0.990214	4.24063e-05
8420.0	2.14173e+12	0.00011253	0.40064			0.982689	0.669985	0.859778	0.986975	0.990211	2.96827e-05
8425.0	1.65511e+12	8.72312e-05	0.3996			0.982743	0.670302	0.86	0.986969	0.990208	2.29619e-05
8430.0	1.97639e+12	0.000104242	0.39856			0.982797	0.670617	0.860222	0.986962	0.990206	2.73826e-05
8435.0	2.22633e+12	0.000118555	0.39752			0.982852	0.670935	0.860444	0.986956	0.990203	3.10776e-05
8440.0	3.09906e+12	0.000165469	0.39648			0.982906	0.671254	0.860667	0.98695	0.9902	4.32849e-05
8445.0	2.35482e+12	0.000125687	0.39544			0.98296	0.671572	0.860889	0.986944	0.990197	3.28095e-05
8450.0	2.37427e+12	0.000126173	0.3944			0.983015	0.67189	0.861111	0.986938	0.990194	3.28671e-05
8455.0	2.35717e+12	0.000124395	0.39336			0.983069	0.672205	0.861333	0.986931	0.990192	3.23354e-05
