2016.36	 -2.941
2019.33	  3.773
2022.30	 13.207
2025.26	 -5.581
2028.23	  2.427
2031.19	 -4.477
2034.16	  5.093
2037.13	  1.852
2040.10	 -7.389
2043.06	 -3.980
2046.03	 -4.148
2049.00	  0.481
2051.96	 -6.000
2054.93	 -3.922
2057.90	 13.207
2060.86	 -1.562
2063.83	 -5.102
2066.80	  2.703
2069.76	  1.887
2072.73	  4.018
2075.70	 -0.498
2078.67	 -4.566
2081.63	 -3.317
2084.60	  1.896
2087.57	 -6.452
2090.54	 -6.329
2093.50	 -0.448
2096.47	  5.181
2099.44	  5.023
2102.40	  8.662
2105.37	  0.467
2108.34	 -2.183
2111.31	 -0.881
2114.27	  2.110
2117.24	  2.128
2120.21	  0.961
2123.18	 -5.991
2126.14	-14.019
2129.11	 -1.695
2132.08	 -2.597
2135.05	 -9.050
2138.01	  4.566
2140.98	 -4.651
2143.95	-13.901
2146.92	 -4.584
2149.89	  3.409
2152.85	 -9.896
2155.82	  3.434
2158.79	  6.250
2161.76	 -2.564
2164.73	 -2.564
2167.69	  3.922
2170.66	  9.426
2173.63	 -2.745
2176.60	  0.787
2179.57	  6.855
2182.53	 -0.435
2185.50	 -1.345
2188.47	  5.372
2191.44	 -1.210
2194.41	  8.077
2197.38	  7.377
2200.35	 -2.092
2203.31	  0.359
2206.28	 -7.692
2209.25	 -0.000
2212.22	 -6.742
2215.19	-10.461
2218.16	 -4.887
2221.12	 -0.722
2224.09	  6.615
2227.06	 -4.215
2230.03	 -3.101
2233.00	 -2.357
2235.97	  3.284
2238.94	 -8.000
2241.90	 -0.649
2244.87	 -4.013
2247.84	  0.845
2250.81	 -0.297
2253.78	 -4.308
2256.75	 -4.624
2259.72	  1.072
2262.69	 -4.691
2265.66	  1.282
2268.63	  1.420
2271.60	 -3.798
2274.56	  0.000
2277.53	 -3.774
2280.50	 -0.575
2283.47	  1.151
2286.44	  0.224
2289.41	 -0.311
2292.38	 -0.860
2295.35	 -2.142
2298.32	 -2.944
2301.29	 -1.531
2304.26	 -0.627
2307.23	 -0.339
2310.20	 -1.535
2313.16	  0.275
2316.13	 -0.379
2319.11	 -0.822
2322.07	 -0.586
2325.04	  0.439
2328.01	  0.127
2330.98	  0.029
2333.95	 -0.321
2336.92	  0.024
2339.89	 -0.596
2342.86	 -0.420
2345.83	 -0.036
2348.80	  0.244
2351.77	 -0.060
2354.74	 -0.552
2357.71	 -0.094
2360.68	  0.026
2363.65	 -0.013
2366.62	  0.176
2369.59	 -0.593
2372.56	  0.179
2375.53	  0.046
2378.50	  0.165
2381.47	 -0.042
2384.44	  0.010
2387.41	 -0.138
2390.38	  0.145
2393.35	 -0.359
2396.32	 -0.030
2399.29	 -0.098
2402.26	 -0.034
2405.24	 -0.007
2408.21	  0.078
2411.18	  0.013
2414.15	  0.070
2417.12	 -0.038
2420.09	 -0.106
2423.06	  0.122
2426.03	 -0.024
2429.00	 -0.058
2431.97	 -0.045
2434.94	 -0.120
2437.91	 -0.031
2440.88	  0.010
2443.85	  0.015
2446.82	  0.010
2449.80	 -0.043
2452.77	  0.019
2455.74	  0.024
2458.71	  0.090
2461.68	  0.000
2464.65	 -0.041
2467.62	 -0.049
2470.59	 -0.043
2473.56	  0.008
2476.53	  0.063
2479.51	  0.015
2482.48	 -0.082
2485.45	 -0.000
2488.42	  0.050
2491.39	 -0.067
2494.36	  0.014
2497.33	 -0.025
2500.30	 -0.007
2503.28	 -0.060
2506.25	 -0.008
2509.22	  0.108
2512.19	 -0.015
2515.16	 -0.008
2518.13	  0.011
2521.11	 -0.015
2524.08	 -0.095
2527.05	  0.046
2530.02	 -0.014
2532.99	 -0.016
2535.96	  0.034
2538.94	  0.027
2541.91	  0.014
2544.88	 -0.003
2547.85	  0.028
2550.82	 -0.089
2553.80	 -0.032
2556.77	  0.012
2559.74	 -0.076
2562.71	 -0.049
2565.68	  0.013
2568.65	 -0.038
2571.63	  0.013
2574.60	 -0.028
2577.57	 -0.050
2580.54	  0.102
2583.52	 -0.076
2586.49	  0.012
2589.46	  0.020
2592.43	 -0.014
2595.41	  0.006
2598.38	  0.017
2601.35	 -0.008
2604.32	  0.008
2607.29	 -0.042
2610.27	 -0.028
2613.24	  0.031
2616.21	  0.003
2619.18	  0.020
2622.16	  0.028
2625.13	 -0.022
2628.10	  0.040
2631.08	 -0.003
2634.05	 -0.013
2637.02	 -0.013
2639.99	 -0.021
2642.97	 -0.033
2645.94	  0.071
2648.91	 -0.005
2651.88	  0.069
2654.86	 -0.021
2657.83	 -0.032
2660.80	 -0.014
2663.78	 -0.000
2666.75	 -0.014
2669.72	  0.012
2672.70	  0.065
2675.67	  0.062
2678.64	  0.006
2681.62	 -0.062
2684.59	 -0.085
2687.56	 -0.017
2690.54	  0.059
2693.51	 -0.014
2696.48	 -0.021
2699.46	  0.026
2702.43	 -0.010
2705.40	  0.015
2708.38	  0.029
2711.35	 -0.002
2714.32	  0.000
2717.30	 -0.024
2720.27	  0.015
2723.24	 -0.023
2726.22	 -0.105
2729.19	 -0.021
2732.17	 -0.022
2735.14	 -0.000
2738.11	  0.003
2741.09	 -0.042
2744.06	 -0.034
2747.04	  0.078
2750.01	 -0.025
2752.98	 -0.046
2755.96	 -0.072
2758.93	 -0.042
2761.90	 -0.023
2764.88	 -0.045
2767.85	 -0.020
2770.83	  0.000
2773.80	  0.010
2776.78	 -0.002
2779.75	 -0.005
2782.72	  0.034
2785.70	  0.017
2788.67	 -0.039
2791.65	  0.051
2794.62	  0.010
2797.60	 -0.017
2800.57	  0.068
2803.54	 -0.026
2806.52	 -0.014
2809.49	 -0.005
2812.47	  0.024
2815.44	  0.007
2818.42	  0.007
2821.39	 -0.086
2824.37	  0.028
2827.34	  0.064
2830.32	 -0.034
2833.29	  0.000
2836.26	 -0.018
2839.24	 -0.023
2842.21	 -0.044
2845.19	  0.019
2848.16	  0.026
2851.14	 -0.002
2854.11	  0.015
2857.09	 -0.042
2860.06	  0.042
2863.04	  0.035
2866.01	  0.064
2868.99	  0.012
2871.96	  0.012
2874.94	  0.012
2877.91	 -0.018
2880.89	 -0.022
2883.87	 -0.035
2886.84	 -0.027
2889.81	 -0.029
2892.79	 -0.034
2895.77	  0.008
2898.74	  0.021
2901.72	 -0.046
2904.69	 -0.017
2907.67	  0.010
2910.64	  0.032
2913.62	 -0.049
2916.59	 -0.004
2919.57	  0.045
2922.55	  0.019
2925.52	  0.026
2928.50	 -0.031
2931.47	 -0.013
2934.45	  0.002
2937.42	  0.029
2940.40	  0.055
2943.38	  0.011
2946.35	 -0.043
2949.33	 -0.010
2952.30	 -0.027
2955.28	 -0.042
2958.25	 -0.053
2961.23	  0.008
2964.21	 -0.030
2967.18	  0.033
2970.16	 -0.025
2973.14	 -0.009
2976.11	 -0.002
2979.09	 -0.005
2982.06	 -0.002
2985.04	 -0.021
2988.02	  0.035
2990.99	  0.009
2993.97	 -0.059
2996.95	  0.012
2999.92	 -0.009
3002.90	 -0.024
3005.88	 -0.056
3008.85	  0.010
3011.83	 -0.012
3014.81	  0.073
3017.78	 -0.010
3020.76	 -0.029
3023.73	  0.017
3026.71	  0.012
3029.69	  0.005
3032.66	  0.015
3035.64	  0.003
3038.62	 -0.006
3041.59	  0.014
3044.57	 -0.043
3047.55	 -0.030
3050.53	 -0.056
3053.50	 -0.015
3056.48	 -0.010
3059.46	  0.021
3062.43	  0.030
3065.41	  0.061
3068.39	  0.009
3071.37	 -0.014
3074.34	  0.007
3077.32	 -0.057
3080.30	 -0.043
3083.27	  0.002
3086.25	  0.024
3089.23	 -0.050
3092.21	 -0.010
3095.18	  0.031
3098.16	  0.006
3101.14	 -0.006
3104.11	 -0.002
3107.09	  0.005
3110.07	  0.014
3113.05	  0.041
3116.03	 -0.015
3119.00	  0.001
3121.98	 -0.021
3124.96	  0.001
3127.94	  0.025
3130.91	  0.006
3133.89	 -0.027
3136.87	 -0.039
3139.85	  0.025
3142.82	  0.019
3145.80	 -0.027
3148.78	  0.013
3151.76	 -0.033
3154.74	 -0.047
3157.71	 -0.022
3160.69	  0.000
3163.67	 -0.029
3166.65	 -0.017
3169.63	 -0.014
3172.60	  0.018
3175.58	 -0.002
3178.56	  0.049
3181.54	  0.002
3184.52	 -0.015
3187.50	  0.058
3190.47	  0.022
3193.45	 -0.046
3196.43	  0.038
3199.41	  0.020
3202.39	 -0.006
3205.37	 -0.006
3208.34	  0.003
3211.32	 -0.016
3214.30	 -0.005
3217.28	 -0.022
3220.26	  0.003
3223.24	  0.005
3226.22	 -0.046
3229.20	  0.016
3232.17	  0.021
3235.15	 -0.044
3238.13	 -0.021
3241.11	  0.011
3244.09	 -0.005
3247.07	 -0.018
3250.05	 -0.003
3253.03	 -0.014
3256.00	 -0.005
3258.98	 -0.009
3261.96	 -0.033
3264.94	 -0.039
3267.92	  0.014
3270.90	  0.000
3273.88	 -0.007
3276.86	 -0.030
3279.84	 -0.032
3282.82	 -0.025
3285.80	  0.025
3288.78	  0.009
3291.75	  0.003
3294.73	  0.030
3297.71	 -0.003
3300.69	  0.035
3303.67	 -0.024
3306.65	 -0.012
3309.63	  0.002
3312.61	  0.030
3315.59	  0.002
3318.57	 -0.016
3321.55	 -0.004
3324.53	 -0.066
3327.51	  0.032
3330.49	 -0.038
3333.47	  0.010
3336.45	 -0.064
3339.43	 -0.025
3342.41	 -0.023
3345.39	 -0.002
3348.37	 -0.023
3351.35	 -0.044
3354.33	  0.032
3357.31	 -0.040
3360.29	  0.008
3363.27	  0.006
3366.25	 -0.095
3369.23	 -0.048
3372.21	  0.026
3375.19	 -0.020
3378.17	  0.000
3381.15	 -0.038
3384.13	  0.011
3387.11	  0.029
3390.09	  0.005
3393.07	 -0.050
3396.05	 -0.009
3399.03	  0.020
3402.01	  0.042
3404.99	 -0.002
3407.97	  0.004
3410.95	  0.000
3413.93	 -0.006
3416.91	  0.008
3419.89	  0.030
