2689.65	 -2.434
2695.63	 -1.643
2701.62	 -1.276
2707.61	 -1.574
2713.60	  0.317
2719.59	 -2.354
2725.57	 -2.848
2731.56	 -1.565
2737.55	  0.508
2743.54	 -1.460
2749.53	 -0.609
2755.51	 -1.646
2761.50	 -0.435
2767.49	  0.376
2773.48	 -0.305
2779.47	 -3.210
2785.45	 -1.923
2791.44	 -1.339
2797.43	 -2.659
2803.41	 -0.180
2809.40	 -2.530
2815.39	 -1.869
2821.38	 -0.468
2827.36	 -0.902
2833.35	 -2.753
2839.34	 -1.434
2845.33	 -3.283
2851.31	 -0.523
2857.30	 -1.814
2863.29	 -2.560
2869.27	 -1.569
2875.26	 -2.560
2881.25	 -1.828
2887.23	 -1.199
2893.22	 -1.720
2899.21	 -0.894
2905.19	 -2.946
2911.18	 -2.773
2917.16	 -0.497
2923.15	 -2.041
2929.14	 -2.948
2935.12	 -1.144
2941.11	 -1.842
2947.10	 -0.991
2953.08	 -0.745
2959.07	 -1.176
2965.05	 -2.619
2971.04	 -2.245
2977.03	 -0.635
2983.01	 -2.269
2989.00	 -2.219
2994.98	 -0.564
3000.97	 -0.561
3006.95	 -1.794
3012.94	 -2.473
3018.92	 -2.202
3024.91	 -1.213
3030.90	 -1.471
3036.88	 -0.401
3042.87	 -1.429
3048.85	 -0.147
3054.84	 -1.290
3060.82	 -1.559
3066.81	 -1.115
3072.79	 -1.070
3078.78	 -0.529
3084.76	 -0.000
3090.75	 -0.710
3096.73	 -2.372
3102.72	 -1.496
3108.70	 -1.023
3114.69	 -1.391
3120.67	 -1.072
3126.66	 -0.830
3132.64	  0.000
3138.62	 -1.229
3144.61	 -0.676
3150.59	 -2.241
3156.58	 -1.940
3162.56	  0.044
3168.55	 -1.315
3174.53	 -1.866
3180.51	 -1.040
3186.50	  0.213
3192.48	 -0.770
3198.47	 -0.935
3204.45	 -0.290
3210.43	 -1.235
3216.42	 -1.105
3222.40	 -2.624
3228.39	 -1.686
3234.37	 -0.640
3240.35	 -0.889
3246.34	 -0.976
3252.32	 -0.773
3258.30	 -0.226
3264.29	 -0.603
3270.27	  0.147
3276.25	 -1.101
3282.24	 -0.570
3288.22	 -0.035
3294.20	 -0.944
3300.19	 -0.377
3306.17	 -1.156
3312.15	 -0.267
3318.13	  0.066
3324.12	 -0.580
3330.10	 -0.820
3336.08	 -0.470
3342.07	 -0.919
3348.05	 -0.363
3354.03	  0.816
3360.01	 -1.132
3365.99	 -1.051
3371.98	 -0.633
3377.96	 -0.564
3383.94	  0.000
3389.92	 -0.572
3395.91	 -0.313
3401.89	 -0.376
3407.87	 -0.182
3413.85	 -0.732
3419.83	 -0.562
3425.82	 -0.612
3431.80	 -0.270
3437.78	  0.204
3443.76	 -0.360
3449.74	 -0.821
3455.72	 -0.475
3461.71	 -0.575
3467.69	 -0.323
3473.67	 -0.534
3479.65	 -0.547
3485.63	 -0.650
3491.61	 -0.555
3497.60	 -0.085
3503.58	 -0.366
3509.56	 -0.205
