# Units:
#  "lambda" is in Angstroms
#  "pass" is the contribution to the detector signal per photon
# 
# Bandpass Name(s): I
# 
# Instrument: VIMOS/Quadrant Q1
# 
# Determined by: Mieske et al. 2007:
#   http://www.eso.org/sci/facilities/paranal/instruments/vimos/inst/filters_2007-04-04/memo_filtrans_March26th.pdf
# 
# Date of determination: 2007-Mar-26
# 
# Notes: response function including filter+CCD+telescope optics
# 
# Downloaded from http://www.eso.org/sci/facilities/paranal/instruments/vimos/inst/imaging.html
# 
# J. Moustakas, 2008-Jul-12, NYU
|    lambda |          pass |
| 6905.8901 |   0.000107725 |
|    6913.0 |   0.000164087 |
| 6920.1099 | 4.7407098e-05 |
| 6927.2202 | 9.0974601e-05 |
| 6934.3301 | 0.00020540001 |
| 6941.4399 |   0.000139304 |
| 6948.5601 |   8.15272e-05 |
| 6955.6699 | 0.00018492799 |
| 6962.7798 |   0.000150432 |
| 6969.8901 |   0.000239671 |
|    6977.0 |   0.000109726 |
| 6984.1099 |    0.00016923 |
| 6991.2202 | 0.00014350899 |
| 6998.3398 |   0.000145788 |
| 7005.4502 |   7.02412e-05 |
| 7012.5601 |   4.59566e-05 |
| 7019.6699 | 6.9126298e-05 |
| 7026.7798 | 0.00021881799 |
| 7033.8901 |   0.000161715 |
| 7041.0098 |   0.000201319 |
| 7048.1201 |   0.000163213 |
|   7055.23 |   0.000196682 |
| 7062.3398 | 8.9974703e-05 |
| 7069.4502 | 8.0378901e-05 |
| 7076.5601 |   0.000183567 |
| 7083.6699 | 7.8994097e-05 |
|   7090.79 |   0.000225305 |
| 7097.8999 | 0.00032181499 |
| 7105.0098 |   0.000373588 |
| 7112.1201 | 0.00047165001 |
|   7119.23 | 0.00083432999 |
| 7126.3398 | 0.00085811998 |
| 7133.4502 |    0.00118498 |
| 7140.5698 |    0.00157461 |
| 7147.6802 |     0.0021615 |
|   7154.79 |  0.0030954201 |
| 7161.8999 |    0.00420267 |
| 7169.0098 |    0.00514577 |
| 7176.1201 |  0.0064129801 |
| 7183.2402 |  0.0082887504 |
| 7190.3501 |     0.0103133 |
|   7197.46 |     0.0129011 |
| 7204.5698 |      0.016336 |
| 7211.6802 |     0.0199832 |
|   7218.79 |   0.023296401 |
| 7225.8999 |     0.0264009 |
|   7233.02 |   0.030401999 |
| 7240.1299 |     0.0353713 |
| 7247.2402 |      0.042994 |
| 7254.3501 |     0.0502843 |
|   7261.46 |   0.057253499 |
| 7268.5698 |   0.063912198 |
| 7275.6899 |   0.070261903 |
| 7282.7998 |     0.0763302 |
| 7289.9102 |   0.082118697 |
|   7297.02 |   0.087637201 |
| 7304.1299 |   0.092894897 |
| 7311.2402 |   0.097901203 |
| 7318.3501 |      0.102665 |
| 7325.4702 |      0.107194 |
| 7332.5801 |      0.111498 |
| 7339.6899 |      0.115599 |
| 7346.7998 |      0.119476 |
| 7353.9102 |      0.123152 |
|   7361.02 |      0.126633 |
| 7368.1299 |      0.129926 |
|   7375.25 |    0.13324399 |
| 7382.3599 |      0.136439 |
| 7389.4702 |      0.139467 |
| 7396.5801 |      0.142354 |
| 7403.6899 |      0.145069 |
| 7410.7998 |      0.147655 |
| 7417.9199 |       0.15008 |
| 7425.0298 |      0.152389 |
| 7432.1401 |    0.15454701 |
|   7439.25 |        0.1566 |
| 7446.3599 |    0.15851299 |
| 7453.4702 |    0.16033199 |
| 7460.5801 |       0.16204 |
