# Units:
#  "lambda" is in Angstroms
#  "pass" is the contribution to the detector signal per photon
# 
# Bandpass Name(s): W3
# 
# Instrument: WISE
# 
# Determined by: WISE team
# 
# Date of determination: sometime before 2009-Aug-04
# 
# Meaning of/Reason for default column: Only column available
# 
# Notes:
#  Obtained from the web site
#   http://www.astro.ucla.edu/~wright/WISE/passbands.html
# 
# Mike Blanton, NYU 2011-Apr-11
|    lambda |      pass |    unc |
|   82800.0 |     0.218 |   21.0 |
|   82900.0 |     0.214 |   19.0 |
|   83000.0 |     0.213 |   18.0 |
| 83100.008 |     0.213 |   19.0 |
|   83200.0 |     0.213 |   19.0 |
|   83300.0 |     0.214 |   18.0 |
|   83400.0 |     0.214 |   17.0 |
|   83500.0 |     0.213 |   17.0 |
|   83600.0 |     0.212 |   18.0 |
|   83700.0 |     0.212 |   19.0 |
|   83800.0 |     0.213 |   19.0 |
|   83900.0 |     0.215 |   18.0 |
|   84000.0 |     0.217 |   18.0 |
|   84100.0 |     0.218 |   18.0 |
|   84200.0 |      0.22 |   17.0 |
|   84300.0 |     0.222 |   17.0 |
| 84399.992 |     0.224 |   18.0 |
|   84500.0 |     0.226 |   18.0 |
|   84600.0 |     0.229 |   18.0 |
|   84700.0 |     0.232 |   19.0 |
| 84799.992 |     0.235 |   19.0 |
|   84900.0 |     0.238 |   19.0 |
|   85000.0 |     0.241 |   19.0 |
|   85100.0 |     0.244 |   20.0 |
| 85200.008 |     0.246 |   21.0 |
|   85300.0 |     0.248 |   21.0 |
|   85400.0 |      0.25 |   21.0 |
|   85500.0 |     0.252 |   21.0 |
| 85600.008 |     0.254 |   21.0 |
|   85700.0 |     0.255 |   21.0 |
|   85800.0 |     0.256 |   21.0 |
|   85900.0 |     0.256 |   21.0 |
|   86000.0 |     0.255 |   22.0 |
|   86100.0 |     0.254 |   23.0 |
|   86200.0 |     0.253 |   25.0 |
|   86300.0 |     0.252 |   26.0 |
|   86400.0 |      0.25 |   27.0 |
|   86500.0 |     0.249 |   26.0 |
|   86600.0 |     0.248 |   25.0 |
|   86700.0 |     0.247 |   24.0 |
|   86800.0 |     0.246 |   25.0 |
| 86899.992 |     0.244 |   26.0 |
|   87000.0 |     0.243 |   26.0 |
|   87100.0 |     0.241 |   24.0 |
|   87200.0 |      0.24 |   23.0 |
| 87299.992 |     0.239 |   23.0 |
|   87400.0 |     0.236 |   24.0 |
|   87500.0 |     0.231 |   23.0 |
|   87600.0 |      0.22 |   23.0 |
| 87700.008 |     0.201 |   22.0 |
|   87800.0 |     0.175 |   22.0 |
|   87900.0 |      0.15 |   22.0 |
|   88000.0 |     0.136 |   22.0 |
| 88100.008 |      0.14 |   22.0 |
|   88200.0 |     0.157 |   22.0 |
|   88300.0 |      0.18 |   21.0 |
|   88400.0 |       0.2 |   22.0 |
|   88500.0 |     0.214 |   22.0 |
|   88600.0 |     0.222 |   23.0 |
|   88700.0 |     0.227 |   23.0 |
|   88800.0 |      0.23 |   24.0 |
|   88900.0 |     0.233 |   23.0 |
|   89000.0 |     0.236 |   23.0 |
|   89100.0 |     0.239 |   24.0 |
|   89200.0 |     0.241 |   23.0 |
|   89300.0 |     0.243 |   23.0 |
| 89399.992 |     0.244 |   22.0 |
|   89500.0 |     0.244 |   21.0 |
|   89600.0 |     0.245 |   21.0 |
|   89700.0 |     0.246 |   21.0 |
| 89799.992 |     0.246 |   22.0 |
|   89900.0 |     0.247 |   22.0 |
|   90000.0 |     0.247 |   23.0 |
|   90100.0 |     0.246 |   23.0 |
| 90200.008 |     0.245 |   23.0 |
|   90300.0 |     0.244 |   22.0 |
|   90400.0 |     0.243 |   22.0 |
|   90500.0 |     0.242 |   22.0 |
| 90600.008 |     0.242 |   22.0 |
|   90700.0 |     0.243 |   22.0 |
|   90800.0 |     0.243 |   21.0 |
|   90900.0 |     0.244 |   21.0 |
|   91000.0 |     0.245 |   21.0 |
|   91100.0 |     0.247 |   22.0 |
|   91200.0 |     0.247 |   22.0 |
|   91300.0 |     0.248 |   21.0 |
|   91400.0 |     0.248 |   21.0 |
|   91500.0 |     0.247 |   20.0 |
|   91600.0 |     0.246 |   20.0 |
|   91700.0 |     0.244 |   20.0 |
|   91800.0 |     0.243 |   21.0 |
| 91899.992 |     0.241 |   23.0 |
|   92000.0 |      0.24 |   24.0 |
|   92100.0 |      0.24 |   24.0 |
|   92200.0 |     0.239 |   24.0 |
| 92299.992 |     0.239 |   22.0 |
|   92400.0 |     0.238 |   20.0 |
|   92500.0 |     0.238 |   19.0 |
|   92600.0 |     0.236 |   18.0 |
| 92700.008 |     0.236 |   18.0 |
|   92800.0 |     0.235 |   18.0 |
|   92900.0 |     0.235 |   18.0 |
|   93000.0 |     0.236 |   18.0 |
| 93100.008 |     0.236 |   18.0 |
|   93200.0 |     0.237 |   18.0 |
|   93300.0 |     0.237 |   18.0 |
|   93400.0 |     0.237 |   18.0 |
|   93500.0 |     0.238 |   18.0 |
|   93600.0 |     0.238 |   17.0 |
|   93700.0 |     0.237 |   17.0 |
|   93800.0 |     0.237 |   16.0 |
|   93900.0 |     0.237 |   16.0 |
|   94000.0 |     0.238 |   16.0 |
|   94100.0 |     0.238 |   17.0 |
|   94200.0 |     0.239 |   17.0 |
|   94300.0 |     0.239 |   17.0 |
| 94399.992 |      0.24 |   16.0 |
|   94500.0 |     0.241 |   16.0 |
|   94600.0 |     0.242 |   16.0 |
|   94700.0 |     0.243 |   16.0 |
| 94799.992 |     0.245 |   15.0 |
|   94900.0 |     0.247 |   15.0 |
|   95000.0 |     0.249 |   15.0 |
|   95100.0 |     0.251 |   15.0 |
| 95200.008 |     0.252 |   16.0 |
|   95300.0 |     0.252 |   16.0 |
|   95400.0 |     0.252 |   17.0 |
|   95500.0 |     0.251 |   17.0 |
| 95600.008 |     0.249 |   18.0 |
|   95700.0 |     0.248 |   18.0 |
|   95800.0 |     0.246 |   18.0 |
|   95900.0 |     0.244 |   18.0 |
|   96000.0 |     0.242 |   16.0 |
|   96100.0 |      0.24 |   14.0 |
|   96200.0 |     0.239 |   13.0 |
|   96300.0 |     0.238 |   13.0 |
|   96400.0 |     0.238 |   14.0 |
|   96500.0 |     0.239 |   15.0 |
|   96600.0 |      0.24 |   16.0 |
|   96700.0 |     0.242 |   17.0 |
|   96800.0 |     0.243 |   17.0 |
| 96899.992 |     0.245 |   16.0 |
|   97000.0 |     0.246 |   16.0 |
|   97100.0 |     0.246 |   15.0 |
|   97200.0 |     0.246 |   13.0 |
| 97299.992 |     0.246 |   11.0 |
|   97400.0 |     0.245 |   10.0 |
|   97500.0 |     0.244 |    9.0 |
|   97600.0 |     0.244 |    9.0 |
| 97700.008 |     0.244 |   10.0 |
|   97800.0 |     0.244 |   11.0 |
|   97900.0 |     0.245 |   12.0 |
|   98000.0 |     0.246 |   12.0 |
| 98100.008 |     0.247 |   13.0 |
|   98200.0 |     0.248 |   14.0 |
|   98300.0 |     0.249 |   14.0 |
|   98400.0 |      0.25 |   14.0 |
|   98500.0 |     0.251 |   14.0 |
|   98600.0 |     0.252 |   14.0 |
|   98700.0 |     0.253 |   15.0 |
|   98800.0 |     0.254 |   15.0 |
|   98900.0 |     0.255 |   15.0 |
|   99000.0 |     0.257 |   13.0 |
|   99100.0 |     0.259 |   11.0 |
|   99200.0 |     0.262 |    8.0 |
|   99300.0 |     0.264 |    6.0 |
| 99399.992 |     0.267 |    6.0 |
|   99500.0 |     0.269 |    6.0 |
|   99600.0 |     0.271 |    5.0 |
|   99700.0 |     0.273 |    6.0 |
| 99799.992 |     0.274 |    8.0 |
|   99900.0 |     0.276 |   10.0 |
|  100000.0 |     0.277 |   12.0 |
|  100100.0 |     0.279 |   13.0 |
| 100200.01 |     0.282 |   13.0 |
|  100300.0 |     0.284 |   13.0 |
|  100400.0 |     0.287 |   12.0 |
|  100500.0 |     0.291 |   12.0 |
| 100600.01 |     0.295 |   11.0 |
|  100700.0 |     0.299 |   11.0 |
|  100800.0 |     0.302 |   11.0 |
|  100900.0 |     0.306 |   11.0 |
|  101000.0 |      0.31 |   11.0 |
|  101100.0 |     0.313 |   13.0 |
|  101200.0 |     0.316 |   14.0 |
|  101300.0 |     0.319 |   15.0 |
|  101400.0 |     0.321 |   16.0 |
|  101500.0 |     0.323 |   16.0 |
|  101600.0 |     0.325 |   16.0 |
|  101700.0 |     0.327 |   15.0 |
|  101800.0 |     0.327 |   13.0 |
| 101899.99 |     0.327 |   12.0 |
|  102000.0 |     0.326 |   11.0 |
|  102100.0 |     0.324 |   11.0 |
|  102200.0 |     0.322 |   12.0 |
| 102299.99 |      0.32 |   12.0 |
|  102400.0 |     0.318 |   12.0 |
|  102500.0 |     0.317 |   11.0 |
|  102600.0 |     0.315 |   10.0 |
| 102700.01 |     0.312 |   10.0 |
|  102800.0 |      0.31 |   11.0 |
|  102900.0 |     0.307 |   12.0 |
|  103000.0 |     0.305 |   13.0 |
| 103100.01 |     0.302 |   13.0 |
|  103200.0 |     0.301 |   13.0 |
|  103300.0 |       0.3 |   12.0 |
|  103400.0 |     0.299 |   11.0 |
|  103500.0 |     0.299 |   10.0 |
|  103600.0 |     0.299 |    9.0 |
|  103700.0 |     0.299 |    9.0 |
|  103800.0 |     0.299 |    9.0 |
|  103900.0 |     0.298 |    9.0 |
|  104000.0 |     0.297 |    9.0 |
|  104100.0 |     0.296 |   10.0 |
|  104200.0 |     0.295 |   12.0 |
|  104300.0 |     0.294 |   13.0 |
| 104399.99 |     0.292 |   14.0 |
|  104500.0 |     0.292 |   15.0 |
|  104600.0 |     0.291 |   15.0 |
|  104700.0 |     0.291 |   15.0 |
| 104799.99 |     0.291 |   15.0 |
|  104900.0 |     0.292 |   14.0 |
|  105000.0 |     0.293 |   13.0 |
|  105100.0 |     0.294 |   13.0 |
| 105200.01 |     0.295 |   12.0 |
|  105300.0 |     0.295 |   12.0 |
|  105400.0 |     0.296 |   12.0 |
|  105500.0 |     0.297 |   12.0 |
| 105600.01 |     0.298 |   12.0 |
|  105700.0 |     0.299 |   12.0 |
|  105800.0 |     0.301 |   11.0 |
|  105900.0 |     0.302 |   11.0 |
|  106000.0 |     0.304 |   10.0 |
|  106100.0 |     0.305 |    9.0 |
|  106200.0 |     0.306 |    9.0 |
|  106300.0 |     0.307 |    9.0 |
|  106400.0 |     0.308 |    9.0 |
|  106500.0 |     0.309 |   10.0 |
|  106600.0 |      0.31 |   10.0 |
|  106700.0 |     0.311 |   10.0 |
|  106800.0 |     0.313 |   10.0 |
| 106899.99 |     0.314 |   11.0 |
|  107000.0 |     0.314 |   13.0 |
|  107100.0 |     0.315 |   14.0 |
|  107200.0 |     0.315 |   16.0 |
| 107299.99 |     0.314 |   17.0 |
|  107400.0 |     0.313 |   18.0 |
|  107500.0 |     0.312 |   18.0 |
|  107600.0 |     0.311 |   19.0 |
| 107700.01 |      0.31 |   19.0 |
|  107800.0 |     0.309 |   19.0 |
|  107900.0 |     0.308 |   17.0 |
|  108000.0 |     0.308 |   15.0 |
| 108100.01 |     0.308 |   13.0 |
|  108200.0 |     0.309 |   11.0 |
|  108300.0 |      0.31 |   10.0 |
|  108400.0 |     0.311 |   10.0 |
|  108500.0 |     0.312 |   10.0 |
|  108600.0 |     0.313 |   12.0 |
|  108700.0 |     0.313 |   13.0 |
|  108800.0 |     0.312 |   14.0 |
|  108900.0 |     0.311 |   14.0 |
|  109000.0 |      0.31 |   13.0 |
|  109100.0 |     0.308 |   13.0 |
|  109200.0 |     0.306 |   13.0 |
|  109300.0 |     0.305 |   13.0 |
| 109399.99 |     0.303 |   13.0 |
|  109500.0 |     0.301 |   14.0 |
|  109600.0 |       0.3 |   14.0 |
|  109700.0 |     0.299 |   15.0 |
| 109799.99 |     0.298 |   15.0 |
|  109900.0 |     0.298 |   17.0 |
|  110000.0 |     0.298 |   18.0 |
|  110100.0 |     0.298 |   20.0 |
| 110200.01 |     0.299 |   21.0 |
|  110300.0 |       0.3 |   22.0 |
|  110400.0 |     0.301 |   22.0 |
|  110500.0 |     0.301 |   21.0 |
| 110600.01 |     0.301 |   21.0 |
|  110700.0 |       0.3 |   19.0 |
|  110800.0 |     0.299 |   18.0 |
|  110900.0 |     0.299 |   17.0 |
|  111000.0 |     0.298 |   17.0 |
|  111100.0 |     0.298 |   16.0 |
|  111200.0 |     0.297 |   15.0 |
|  111300.0 |     0.297 |   15.0 |
|  111400.0 |     0.297 |   15.0 |
|  111500.0 |     0.296 |   16.0 |
|  111600.0 |     0.296 |   16.0 |
|  111700.0 |     0.294 |   17.0 |
|  111800.0 |     0.293 |   17.0 |
| 111899.99 |     0.291 |   18.0 |
|  112000.0 |     0.289 |   17.0 |
|  112100.0 |     0.287 |   17.0 |
|  112200.0 |     0.285 |   17.0 |
| 112299.99 |     0.283 |   16.0 |
|  112400.0 |     0.282 |   15.0 |
|  112500.0 |     0.281 |   15.0 |
|  112600.0 |      0.28 |   15.0 |
| 112700.01 |      0.28 |   15.0 |
|  112800.0 |     0.281 |   16.0 |
|  112900.0 |     0.281 |   16.0 |
|  113000.0 |     0.282 |   16.0 |
| 113100.01 |     0.283 |   16.0 |
|  113200.0 |     0.285 |   17.0 |
|  113300.0 |     0.286 |   17.0 |
|  113400.0 |     0.287 |   18.0 |
|  113500.0 |     0.288 |   18.0 |
|  113600.0 |     0.289 |   17.0 |
|  113700.0 |     0.289 |   17.0 |
|  113800.0 |      0.29 |   16.0 |
|  113900.0 |      0.29 |   15.0 |
|  114000.0 |     0.291 |   14.0 |
|  114100.0 |     0.291 |   14.0 |
|  114200.0 |     0.292 |   14.0 |
|  114300.0 |     0.293 |   14.0 |
| 114399.99 |     0.294 |   14.0 |
|  114500.0 |     0.295 |   14.0 |
|  114600.0 |     0.296 |   14.0 |
|  114700.0 |     0.298 |   14.0 |
| 114799.99 |     0.299 |   13.0 |
|  114900.0 |     0.301 |   13.0 |
|  115000.0 |     0.302 |   14.0 |
|  115100.0 |     0.304 |   15.0 |
| 115200.01 |     0.306 |   16.0 |
|  115300.0 |     0.308 |   17.0 |
|  115400.0 |      0.31 |   17.0 |
|  115500.0 |     0.312 |   18.0 |
| 115600.01 |     0.314 |   18.0 |
|  115700.0 |     0.315 |   18.0 |
|  115800.0 |     0.316 |   19.0 |
|  115900.0 |     0.317 |   19.0 |
|  116000.0 |     0.317 |   18.0 |
|  116100.0 |     0.318 |   18.0 |
|  116200.0 |     0.318 |   17.0 |
|  116300.0 |     0.319 |   15.0 |
|  116400.0 |     0.319 |   14.0 |
|  116500.0 |      0.32 |   14.0 |
|  116600.0 |      0.32 |   14.0 |
|  116700.0 |     0.321 |   14.0 |
|  116800.0 |     0.321 |   15.0 |
| 116899.99 |     0.321 |   16.0 |
|  117000.0 |     0.321 |   16.0 |
|  117100.0 |      0.32 |   16.0 |
|  117200.0 |     0.319 |   16.0 |
| 117299.99 |     0.317 |   16.0 |
|  117400.0 |     0.315 |   17.0 |
|  117500.0 |     0.314 |   17.0 |
|  117600.0 |     0.312 |   18.0 |
| 117700.01 |      0.31 |   19.0 |
|  117800.0 |     0.309 |   20.0 |
|  117900.0 |     0.308 |   21.0 |
|  118000.0 |     0.307 |   22.0 |
| 118100.01 |     0.307 |   22.0 |
|  118200.0 |     0.306 |   22.0 |
|  118300.0 |     0.306 |   21.0 |
|  118400.0 |     0.306 |   20.0 |
|  118500.0 |     0.305 |   20.0 |
|  118600.0 |     0.304 |   19.0 |
|  118700.0 |     0.303 |   18.0 |
|  118800.0 |     0.302 |   16.0 |
|  118900.0 |     0.301 |   15.0 |
|  119000.0 |     0.299 |   15.0 |
|  119100.0 |     0.298 |   14.0 |
|  119200.0 |     0.297 |   14.0 |
|  119300.0 |     0.296 |   15.0 |
| 119399.99 |     0.295 |   16.0 |
|  119500.0 |     0.295 |   16.0 |
|  119600.0 |     0.294 |   17.0 |
|  119700.0 |     0.294 |   18.0 |
| 119799.99 |     0.294 |   19.0 |
|  119900.0 |     0.293 |   21.0 |
|  120000.0 |     0.293 |   22.0 |
|  120100.0 |     0.292 |   22.0 |
| 120200.01 |     0.291 |   23.0 |
|  120300.0 |      0.29 |   23.0 |
|  120400.0 |     0.289 |   23.0 |
|  120500.0 |     0.288 |   22.0 |
| 120600.01 |     0.286 |   21.0 |
|  120700.0 |     0.285 |   20.0 |
|  120800.0 |     0.283 |   19.0 |
|  120900.0 |     0.283 |   18.0 |
|  121000.0 |     0.282 |   17.0 |
|  121100.0 |     0.282 |   17.0 |
|  121200.0 |     0.282 |   18.0 |
|  121300.0 |     0.283 |   18.0 |
|  121400.0 |     0.284 |   19.0 |
|  121500.0 |     0.285 |   20.0 |
|  121600.0 |     0.286 |   20.0 |
|  121700.0 |     0.287 |   21.0 |
|  121800.0 |     0.288 |   21.0 |
| 121899.99 |     0.289 |   21.0 |
|  122000.0 |     0.291 |   20.0 |
|  122100.0 |     0.291 |   19.0 |
|  122200.0 |     0.292 |   18.0 |
| 122299.99 |     0.293 |   17.0 |
|  122400.0 |     0.293 |   16.0 |
|  122500.0 |     0.294 |   16.0 |
|  122600.0 |     0.294 |   17.0 |
| 122700.01 |     0.294 |   18.0 |
|  122800.0 |     0.295 |   18.0 |
|  122900.0 |     0.295 |   18.0 |
|  123000.0 |     0.296 |   19.0 |
| 123100.01 |     0.297 |   18.0 |
|  123200.0 |     0.299 |   18.0 |
|  123300.0 |     0.301 |   18.0 |
|  123400.0 |     0.303 |   19.0 |
|  123500.0 |     0.305 |   19.0 |
|  123600.0 |     0.307 |   20.0 |
|  123700.0 |     0.309 |   21.0 |
|  123800.0 |     0.311 |   22.0 |
|  123900.0 |     0.314 |   23.0 |
|  124000.0 |     0.316 |   23.0 |
|  124100.0 |     0.319 |   23.0 |
|  124200.0 |     0.322 |   22.0 |
|  124300.0 |     0.324 |   22.0 |
| 124399.99 |     0.327 |   21.0 |
|  124500.0 |     0.329 |   20.0 |
|  124600.0 |     0.332 |   20.0 |
|  124700.0 |     0.334 |   19.0 |
| 124799.99 |     0.336 |   19.0 |
|  124900.0 |     0.337 |   19.0 |
|  125000.0 |     0.338 |   19.0 |
|  125100.0 |     0.339 |   20.0 |
| 125200.01 |      0.34 |   20.0 |
|  125300.0 |     0.339 |   20.0 |
|  125400.0 |     0.339 |   21.0 |
|  125500.0 |     0.338 |   22.0 |
| 125600.01 |     0.337 |   22.0 |
|  125700.0 |     0.336 |   23.0 |
|  125800.0 |     0.335 |   24.0 |
|  125900.0 |     0.334 |   24.0 |
|  126000.0 |     0.334 |   24.0 |
|  126100.0 |     0.334 |   24.0 |
|  126200.0 |     0.334 |   24.0 |
|  126300.0 |     0.335 |   24.0 |
|  126400.0 |     0.336 |   24.0 |
|  126500.0 |     0.337 |   25.0 |
|  126600.0 |     0.338 |   26.0 |
|  126700.0 |    0.3379 |   26.0 |
|  126800.0 |    0.3389 |   26.0 |
| 126899.99 |    0.3389 |   26.0 |
|  127000.0 |    0.3389 |   25.0 |
|  127100.0 |    0.3389 |   24.0 |
|  127200.0 |    0.3389 |   23.0 |
| 127299.99 |     0.339 |   21.0 |
|  127400.0 |     0.339 |   20.0 |
|  127500.0 |     0.339 |   19.0 |
|  127600.0 |      0.34 |   19.0 |
| 127700.01 |      0.34 |   19.0 |
|  127800.0 |     0.341 |   20.0 |
|  127900.0 |     0.342 |   21.0 |
|  128000.0 |     0.343 |   22.0 |
| 128100.01 |     0.344 |   23.0 |
|  128200.0 |     0.346 |   23.0 |
|  128300.0 |     0.348 |   23.0 |
|  128400.0 |      0.35 |   22.0 |
|  128500.0 |     0.352 |   22.0 |
|  128600.0 |     0.355 |   21.0 |
|  128700.0 |     0.357 |   20.0 |
|  128800.0 |     0.359 |   20.0 |
|  128900.0 |     0.362 |   20.0 |
|  129000.0 |     0.363 |   20.0 |
|  129100.0 |     0.365 |   19.0 |
|  129200.0 |     0.366 |   19.0 |
|  129300.0 |     0.367 |   19.0 |
| 129399.99 |     0.367 |   19.0 |
|  129500.0 |     0.368 |   19.0 |
|  129600.0 |     0.368 |   19.0 |
|  129700.0 |     0.367 |   20.0 |
| 129799.99 |     0.367 |   20.0 |
|  129900.0 |     0.367 |   20.0 |
|  130000.0 |     0.367 |   20.0 |
|  130100.0 |     0.367 |   21.0 |
| 130200.01 |     0.367 |   21.0 |
|  130300.0 |     0.368 |   22.0 |
|  130400.0 |     0.369 |   22.0 |
|  130500.0 |      0.37 |   23.0 |
| 130600.01 |     0.371 |   23.0 |
|  130700.0 |     0.373 |   23.0 |
|  130800.0 |     0.376 |   23.0 |
|  130900.0 |     0.378 |   23.0 |
|  131000.0 |     0.381 |   23.0 |
|  131100.0 |     0.384 |   22.0 |
|  131200.0 |     0.387 |   22.0 |
|  131300.0 |      0.39 |   22.0 |
|  131400.0 |     0.392 |   22.0 |
|  131500.0 |     0.395 |   22.0 |
|  131600.0 |     0.398 |   22.0 |
|  131700.0 |       0.4 |   22.0 |
|  131800.0 |     0.402 |   23.0 |
|  131900.0 |     0.404 |   23.0 |
|  132000.0 |     0.406 |   23.0 |
|  132100.0 |     0.408 |   24.0 |
|  132200.0 |     0.409 |   24.0 |
|  132300.0 |      0.41 |   24.0 |
|  132400.0 |     0.411 |   24.0 |
|  132500.0 |     0.412 |   24.0 |
|  132600.0 |     0.413 |   24.0 |
|  132700.0 |     0.414 |   24.0 |
|  132800.0 |     0.414 |   24.0 |
|  132900.0 |     0.414 |   24.0 |
|  133000.0 |     0.414 |   24.0 |
|  133100.0 |     0.414 |   24.0 |
|  133200.0 |     0.413 |   24.0 |
|  133300.0 |     0.412 |   24.0 |
|  133400.0 |      0.41 |   24.0 |
|  133500.0 |     0.409 |   24.0 |
|  133600.0 |     0.408 |   24.0 |
|  133700.0 |     0.406 |   25.0 |
|  133800.0 |     0.405 |   25.0 |
|  133900.0 |     0.404 |   25.0 |
|  134000.0 |     0.403 |   25.0 |
|  134100.0 |     0.403 |   25.0 |
|  134200.0 |     0.403 |   25.0 |
|  134300.0 |     0.403 |   24.0 |
|  134400.0 |     0.403 |   24.0 |
|  134500.0 |     0.404 |   24.0 |
|  134600.0 |     0.404 |   24.0 |
|  134700.0 |     0.405 |   24.0 |
|  134800.0 |     0.405 |   24.0 |
|  134900.0 |     0.406 |   24.0 |
|  135000.0 |     0.406 |   24.0 |
|  135100.0 |     0.406 |   25.0 |
|  135200.0 |     0.406 |   25.0 |
|  135300.0 |     0.406 |   25.0 |
|  135400.0 |     0.406 |   26.0 |
|  135500.0 |     0.406 |   26.0 |
|  135600.0 |     0.406 |   26.0 |
|  135700.0 |     0.407 |   26.0 |
|  135800.0 |     0.407 |   26.0 |
|  135900.0 |     0.408 |   25.0 |
|  136000.0 |     0.408 |   25.0 |
|  136100.0 |     0.409 |   24.0 |
|  136200.0 |     0.409 |   24.0 |
|  136300.0 |      0.41 |   24.0 |
|  136400.0 |      0.41 |   24.0 |
|  136500.0 |      0.41 |   24.0 |
|  136600.0 |     0.409 |   24.0 |
|  136700.0 |     0.409 |   24.0 |
|  136800.0 |     0.408 |   25.0 |
|  136900.0 |     0.407 |   25.0 |
|  137000.0 |     0.406 |   25.0 |
|  137100.0 |     0.405 |   26.0 |
|  137200.0 |     0.404 |   26.0 |
|  137300.0 |     0.403 |   26.0 |
|  137400.0 |     0.402 |   26.0 |
|  137500.0 |     0.401 |   26.0 |
|  137600.0 |     0.401 |   26.0 |
|  137700.0 |     0.401 |   26.0 |
|  137800.0 |     0.401 |   27.0 |
|  137900.0 |     0.401 |   27.0 |
|  138000.0 |     0.402 |   28.0 |
|  138100.0 |     0.402 |   28.0 |
|  138200.0 |     0.403 |   29.0 |
|  138300.0 |     0.404 |   28.0 |
|  138400.0 |     0.404 |   28.0 |
|  138500.0 |     0.404 |   28.0 |
|  138600.0 |     0.405 |   28.0 |
|  138700.0 |     0.405 |   28.0 |
|  138800.0 |     0.405 |   28.0 |
|  138900.0 |     0.405 |   28.0 |
|  139000.0 |     0.405 |   29.0 |
|  139100.0 |     0.406 |   29.0 |
|  139200.0 |     0.406 |   30.0 |
|  139300.0 |     0.406 |   31.0 |
|  139400.0 |     0.407 |   31.0 |
|  139500.0 |     0.408 |   32.0 |
|  139600.0 |     0.409 |   32.0 |
|  139700.0 |      0.41 |   32.0 |
|  139800.0 |     0.411 |   32.0 |
|  139900.0 |     0.412 |   32.0 |
|  140000.0 |     0.414 |   33.0 |
|  140100.0 |     0.415 |   33.0 |
|  140200.0 |     0.416 |   33.0 |
|  140300.0 |     0.417 |   34.0 |
|  140400.0 |     0.418 |   34.0 |
|  140500.0 |     0.418 |   35.0 |
|  140600.0 |     0.419 |   35.0 |
|  140700.0 |     0.419 |   35.0 |
|  140800.0 |     0.418 |   35.0 |
|  140900.0 |     0.418 |   35.0 |
|  141000.0 |     0.417 |   34.0 |
|  141100.0 |     0.417 |   34.0 |
|  141200.0 |     0.416 |   32.0 |
|  141300.0 |     0.415 |   31.0 |
|  141400.0 |     0.415 |   30.0 |
|  141500.0 |     0.415 |   29.0 |
|  141600.0 |     0.414 |   28.0 |
|  141700.0 |     0.415 |   27.0 |
|  141800.0 |     0.415 |   27.0 |
|  141900.0 |     0.416 |   26.0 |
|  142000.0 |     0.416 |   26.0 |
|  142100.0 |     0.417 |   26.0 |
|  142200.0 |     0.418 |   26.0 |
|  142300.0 |     0.418 |   26.0 |
|  142400.0 |     0.419 |   26.0 |
|  142500.0 |     0.419 |   26.0 |
|  142600.0 |     0.419 |   27.0 |
|  142700.0 |     0.418 |   27.0 |
|  142800.0 |     0.417 |   28.0 |
|  142900.0 |     0.417 |   29.0 |
|  143000.0 |     0.416 |   29.0 |
|  143100.0 |     0.415 |   30.0 |
|  143200.0 |     0.415 |   30.0 |
|  143300.0 |     0.414 |   30.0 |
|  143400.0 |     0.414 |   30.0 |
|  143500.0 |     0.414 |   30.0 |
|  143600.0 |     0.415 |   30.0 |
|  143700.0 |     0.415 |   29.0 |
|  143800.0 |     0.416 |   29.0 |
|  143900.0 |     0.417 |   28.0 |
|  144000.0 |     0.418 |   28.0 |
|  144100.0 |     0.418 |   27.0 |
|  144200.0 |     0.419 |   27.0 |
|  144300.0 |      0.42 |   27.0 |
|  144400.0 |      0.42 |   27.0 |
|  144500.0 |      0.42 |   27.0 |
|  144600.0 |      0.42 |   27.0 |
|  144700.0 |     0.419 |   27.0 |
|  144800.0 |     0.418 |   28.0 |
|  144900.0 |     0.417 |   28.0 |
|  145000.0 |     0.416 |   29.0 |
|  145100.0 |     0.415 |   29.0 |
|  145200.0 |     0.414 |   29.0 |
|  145300.0 |     0.413 |   29.0 |
|  145400.0 |     0.412 |   29.0 |
|  145500.0 |     0.411 |   28.0 |
|  145600.0 |      0.41 |   28.0 |
|  145700.0 |     0.409 |   28.0 |
|  145800.0 |     0.408 |   27.0 |
|  145900.0 |     0.407 |   27.0 |
|  146000.0 |     0.406 |   27.0 |
|  146100.0 |     0.405 |   26.0 |
|  146200.0 |     0.404 |   26.0 |
|  146300.0 |     0.403 |   26.0 |
|  146400.0 |     0.402 |   26.0 |
|  146500.0 |     0.401 |   25.0 |
|  146600.0 |       0.4 |   25.0 |
|  146700.0 |     0.399 |   26.0 |
|  146800.0 |     0.398 |   26.0 |
|  146900.0 |     0.398 |   26.0 |
|  147000.0 |     0.397 |   26.0 |
|  147100.0 |     0.397 |   27.0 |
|  147200.0 |     0.396 |   28.0 |
|  147300.0 |     0.396 |   28.0 |
|  147400.0 |     0.395 |   29.0 |
|  147500.0 |     0.395 |   29.0 |
|  147600.0 |     0.395 |   30.0 |
|  147700.0 |     0.394 |   30.0 |
|  147800.0 |     0.393 |   29.0 |
|  147900.0 |     0.392 |   29.0 |
|  148000.0 |     0.391 |   29.0 |
|  148100.0 |     0.391 |   28.0 |
|  148200.0 |     0.389 |   28.0 |
