# Units:
#  "lambda" is in Angstroms
#  "pass" is the contribution to the detector signal per photon
#         entering the atmosphere of Earth
# 
# Bandpass Name: epsi_604m
# 
# Instrument: Combo-17
# 
# Determined by: Wolf et al
# 
# Date of determination: 2000-2004?
# 
# Meaning of/Reason for default column: Only available
# 
# Notes:
# 
# These are the COMBO-17 filter curves downloaded from:
# 
# http://www.mpia-hd.mpg.de/COMBO/combo_filters.html
# 
# Reference: Wolf et al., 2004, A&A, 421, 913
# 
# David Schiminovich
# 2005-06
# 
| lambda |   pass |
| 5855.0 |  0.016 |
| 5860.0 |  0.025 |
| 5863.8 |  0.035 |
| 5865.0 |  0.037 |
| 5870.0 |  0.058 |
| 5875.0 |  0.093 |
| 5880.0 |   0.15 |
| 5885.0 |   0.25 |
| 5890.0 |  0.432 |
| 5895.0 |  0.737 |
| 5900.0 |  1.236 |
| 5905.0 |   2.03 |
| 5906.2 |  2.334 |
| 5910.0 |  3.319 |
| 5915.0 |  5.444 |
| 5920.0 |  8.627 |
| 5925.0 | 13.147 |
| 5930.0 | 19.137 |
| 5935.0 | 26.364 |
| 5940.0 | 34.146 |
| 5945.0 | 41.434 |
| 5950.0 | 47.045 |
| 5955.0 | 50.254 |
| 5957.1 | 50.552 |
| 5960.0 | 50.959 |
| 5965.0 | 50.009 |
| 5970.0 | 48.428 |
| 5971.7 | 47.961 |
| 5975.0 | 47.036 |
| 5980.0 | 46.203 |
| 5985.0 | 46.024 |
| 5990.0 | 46.459 |
| 5995.0 | 47.417 |
| 6000.0 |  48.73 |
| 6005.0 | 50.356 |
| 6010.0 | 52.116 |
| 6015.0 | 53.887 |
| 6016.6 | 54.459 |
| 6020.0 | 55.631 |
| 6025.0 | 57.227 |
| 6030.0 | 58.558 |
| 6035.0 | 59.596 |
| 6040.0 | 60.277 |
| 6045.0 | 60.586 |
| 6050.0 | 60.581 |
| 6055.0 | 60.316 |
| 6060.0 | 59.862 |
| 6065.0 | 59.331 |
| 6066.7 | 59.135 |
| 6070.0 | 58.782 |
| 6073.7 | 58.383 |
| 6075.0 | 58.234 |
| 6080.0 | 57.739 |
| 6085.0 |  57.28 |
| 6090.0 | 56.855 |
| 6095.0 | 56.514 |
| 6105.0 | 56.239 |
| 6110.0 | 56.436 |
| 6115.0 | 56.837 |
| 6120.0 | 57.204 |
| 6125.0 | 57.126 |
| 6130.0 | 55.678 |
| 6134.9 | 51.922 |
| 6135.0 |  51.86 |
| 6140.0 | 45.041 |
| 6145.0 | 36.112 |
| 6150.0 | 26.544 |
| 6155.0 | 18.052 |
| 6160.0 | 11.603 |
| 6165.0 |  7.285 |
| 6170.0 |  4.532 |
| 6175.0 |  2.882 |
| 6180.0 |  1.866 |
| 6185.0 |  1.238 |
| 6190.0 |  0.841 |
| 6195.0 |  0.586 |
| 6200.0 |   0.42 |
| 6200.1 |  0.418 |
| 6205.0 |  0.307 |
| 6210.0 |  0.229 |
| 6215.0 |  0.173 |
| 6220.0 |  0.133 |
| 6225.0 |  0.103 |
| 6230.0 |  0.081 |
| 6232.4 |  0.073 |
| 6235.0 |  0.063 |
| 6240.0 |  0.051 |
| 6245.0 |  0.041 |
| 6250.0 |  0.033 |
