# Units:
#  "lambda" is in Angstroms
#  "pass" is the contribution to the detector signal per photon
# 
# Bandpass Name(s): B
# 
# Instrument: VIMOS/Quadrant Q2
# 
# Determined by: Mieske et al. 2007:
#   http://www.eso.org/sci/facilities/paranal/instruments/vimos/inst/filters_2007-04-04/memo_filtrans_March26th.pdf
# 
# Date of determination: 2007-Mar-26
# 
# Notes: response function including filter+CCD+telescope optics
# 
# Downloaded from http://www.eso.org/sci/facilities/paranal/instruments/vimos/inst/imaging.html
# 
# J. Moustakas, 2008-Jul-12, NYU
|    lambda |          pass |
|    3600.5 |    0.00026877 |
|    3605.8 | 0.00031614001 |
| 3611.1001 | 0.00038231001 |
|    3616.3 | 0.00030268999 |
| 3621.6001 | 0.00026927001 |
| 3626.8999 |    0.00022372 |
| 3632.1001 | 0.00022464999 |
| 3637.3999 | 0.00035707001 |
|    3642.7 | 0.00028956999 |
|    3648.0 |    0.00030697 |
|    3653.2 | 0.00030166001 |
|    3658.5 |    0.00027182 |
|    3663.8 |    0.00033821 |
|    3669.0 | 0.00030943999 |
|    3674.3 |    0.00032398 |
| 3679.6001 | 0.00031028999 |
| 3684.8999 | 0.00032158001 |
| 3690.1001 | 0.00041206999 |
| 3695.3999 | 0.00040111999 |
|    3700.7 | 0.00037386001 |
|    3706.0 |    0.00035806 |
|    3711.2 |    0.00046685 |
|    3716.5 | 0.00052717002 |
|    3721.8 | 0.00064218999 |
|    3727.0 | 0.00080639002 |
|    3732.3 | 0.00090474001 |
| 3737.6001 |    0.00150752 |
| 3742.8999 |    0.00245138 |
| 3748.1001 |    0.00362388 |
| 3753.3999 |    0.00571919 |
|    3758.7 |    0.00877338 |
| 3763.8999 |     0.0133081 |
|    3769.2 |   0.019408399 |
|    3774.5 |     0.0331406 |
|    3779.8 |   0.044576801 |
|    3785.0 |   0.057395801 |
|    3790.3 |   0.073230997 |
| 3795.6001 |   0.087563902 |
|    3800.8 |      0.100509 |
| 3806.1001 |      0.112175 |
| 3811.3999 |      0.122663 |
|    3816.7 |    0.13206799 |
| 3821.8999 |      0.140479 |
|    3827.2 |    0.14797901 |
|    3832.5 |    0.15464699 |
|    3837.8 |      0.160556 |
|    3843.0 |      0.165773 |
|    3848.3 |      0.170362 |
| 3853.6001 |      0.174383 |
|    3858.8 |      0.177889 |
| 3864.1001 |      0.180933 |
| 3869.3999 |      0.183824 |
|    3874.7 |      0.186083 |
| 3879.8999 |    0.18801001 |
|    3885.2 |      0.189642 |
|    3890.5 |    0.19101299 |
|    3895.7 |      0.192156 |
|    3901.0 |    0.19309901 |
|    3906.3 |    0.19386899 |
| 3911.6001 |       0.19449 |
|    3916.8 |    0.19498301 |
| 3922.1001 |       0.19537 |
| 3927.3999 |      0.195667 |
| 3932.6001 |    0.19589099 |
| 3937.8999 |    0.19605801 |
|    3943.2 |      0.196179 |
|    3948.5 |      0.196266 |
|    3953.7 |       0.19633 |
|    3959.0 |       0.19638 |
|    3964.3 |    0.19642401 |
| 3969.6001 |    0.19646899 |
|    3974.8 |      0.196794 |
| 3980.1001 |    0.19685701 |
| 3985.3999 |      0.196934 |
| 3990.6001 |    0.19703101 |
| 3995.8999 |    0.19714899 |
|    4001.2 |      0.197292 |
|    4006.5 |      0.197734 |
|    4011.7 |      0.198203 |
|    4017.0 |        0.1987 |
|    4022.3 |    0.19922499 |
|    4027.5 |      0.200056 |
|    4032.8 |      0.200637 |
| 4038.1001 |    0.20124499 |
| 4043.3999 |    0.20187999 |
| 4048.6001 |      0.202539 |
| 4053.8999 |    0.20322201 |
|    4059.2 |      0.203927 |
|    4064.5 |      0.204652 |
|    4069.7 |      0.205396 |
|    4075.0 |      0.206158 |
|    4080.3 |      0.207223 |
|    4085.5 |      0.208014 |
|    4090.8 |    0.20881601 |
| 4096.1001 |      0.209628 |
| 4101.3999 |      0.210448 |
| 4106.6001 |      0.211274 |
| 4111.8999 |    0.21210399 |
| 4117.2002 |      0.212936 |
| 4122.3999 |    0.21376801 |
| 4127.7002 |      0.214899 |
|    4133.0 |      0.215728 |
| 4138.2002 |      0.216554 |
|    4143.5 |      0.217373 |
| 4148.7998 |    0.21818601 |
| 4154.1001 |       0.21899 |
| 4159.2998 |      0.219785 |
| 4164.6001 |      0.220569 |
| 4169.8999 |      0.221341 |
| 4175.2002 |    0.22241201 |
| 4180.3999 |       0.22316 |
| 4185.7002 |      0.223893 |
|    4191.0 |      0.224613 |
| 4196.2002 |      0.225317 |
|    4201.5 |      0.226006 |
| 4206.7998 |      0.226679 |
| 4212.1001 |      0.227336 |
| 4217.2998 |    0.22797599 |
| 4222.6001 |    0.22860099 |
| 4227.8999 |    0.22953001 |
| 4233.2002 |      0.230122 |
| 4238.3999 |      0.230699 |
| 4243.7002 |       0.23126 |
|    4249.0 |      0.231806 |
| 4254.2002 |      0.232336 |
|    4259.5 |      0.232852 |
