# Units:
#  "lambda" is in Angstroms
#  "pass" is the contribution to the detector signal per photon
# 
# Bandpass Name(s): R
# 
# Instrument: VIMOS/Quadrant Q1
# 
# Determined by: Mieske et al. 2007:
#   http://www.eso.org/sci/facilities/paranal/instruments/vimos/inst/filters_2007-04-04/memo_filtrans_March26th.pdf
# 
# Date of determination: 2007-Mar-26
# 
# Notes: response function including filter+CCD+telescope optics
# 
# Downloaded from http://www.eso.org/sci/facilities/paranal/instruments/vimos/inst/imaging.html
# 
# J. Moustakas, 2008-Jul-12, NYU
|    lambda |          pass |
| 5504.9199 | 0.00017473999 |
| 5512.0298 |   0.000172937 |
| 5519.1401 | 0.00033439801 |
|   5526.25 |   0.000141991 |
| 5533.3599 | 0.00023315899 |
|   5540.48 | 0.00020145001 |
| 5547.5898 |   0.000170456 |
| 5554.7002 | 0.00021879699 |
| 5561.8101 | 0.00031137999 |
| 5568.9199 | 0.00032222801 |
| 5576.0298 | 0.00044224301 |
| 5583.1401 |   0.000483674 |
| 5590.2598 | 0.00056986097 |
| 5597.3701 |    0.00104629 |
|   5604.48 |    0.00129704 |
| 5611.5898 |  0.0020711001 |
| 5618.7002 |  0.0030409801 |
| 5625.8101 |  0.0042778002 |
| 5632.9199 |  0.0055991299 |
|   5640.04 |  0.0072348602 |
| 5647.1499 |    0.00928031 |
| 5654.2598 |     0.0115158 |
| 5661.3701 |     0.0139467 |
|   5668.48 |     0.0165955 |
| 5675.5898 |   0.017119501 |
|   5682.71 |     0.0208089 |
| 5689.8198 |     0.0253348 |
| 5696.9302 |   0.030572699 |
|   5704.04 |   0.036401302 |
| 5711.1499 |   0.042713299 |
| 5718.2598 |   0.049418502 |
| 5725.3701 |     0.0564178 |
| 5732.4902 |   0.063638799 |
| 5739.6001 |     0.0710214 |
|   5746.71 |   0.078496397 |
| 5753.8198 |   0.086008899 |
| 5760.9302 |   0.093511097 |
|   5768.04 |      0.100961 |
| 5775.1602 |      0.108322 |
|   5782.27 |      0.115562 |
| 5789.3799 |      0.122672 |
| 5796.4902 |    0.12959699 |
| 5803.6001 |      0.136351 |
|   5810.71 |      0.142905 |
| 5817.8198 |      0.149244 |
| 5824.9399 |      0.155361 |
| 5832.0498 |      0.161248 |
| 5839.1602 |    0.16690101 |
|   5846.27 |      0.172341 |
| 5853.3799 |      0.177522 |
| 5860.4902 |    0.18249001 |
| 5867.6001 |    0.18720201 |
| 5874.7202 |      0.191709 |
| 5881.8301 |    0.19599199 |
| 5888.9399 |      0.200055 |
| 5896.0498 |      0.203905 |
| 5903.1602 |    0.20754801 |
|   5910.27 |    0.21099199 |
| 5917.3901 |    0.21424299 |
|    5924.5 |       0.21731 |
| 5931.6099 |      0.220229 |
| 5938.7202 |    0.22295099 |
| 5945.8301 |       0.22554 |
| 5952.9399 |      0.227948 |
| 5960.0498 |       0.23024 |
| 5967.1699 |    0.23239499 |
| 5974.2798 |    0.23438901 |
| 5981.3901 |    0.23629101 |
|    5988.5 |      0.238077 |
| 5995.6099 |    0.23975401 |
| 6002.7202 |      0.241328 |
| 6009.8398 |      0.242805 |
| 6016.9502 |    0.24419101 |
| 6024.0601 |    0.24552301 |
| 6031.1699 |    0.24674299 |
| 6038.2798 |      0.247887 |
| 6045.3901 |       0.24896 |
|    6052.5 |      0.249997 |
| 6059.6201 |       0.25094 |
|   6066.73 |      0.251854 |
| 6073.8398 |       0.25268 |
| 6080.9502 |    0.25348499 |
| 6088.0601 |    0.25423899 |
| 6095.1699 |    0.25494501 |
| 6102.2798 |    0.25557199 |
| 6109.3999 |    0.25618801 |
| 6116.5098 |    0.25676101 |
| 6123.6201 |      0.257294 |
|   6130.73 |      0.257788 |
| 6137.8398 |    0.25824401 |
| 6144.9502 |    0.25866401 |
| 6152.0698 |    0.25908101 |
| 6159.1802 |      0.259431 |
|   6166.29 |      0.259747 |
| 6173.3999 |    0.26006299 |
| 6180.5098 |    0.26031399 |
| 6187.6201 |    0.26056701 |
|   6194.73 |      0.260757 |
| 6201.8501 |       0.26095 |
|   6208.96 |    0.26111299 |
| 6216.0698 |    0.26124799 |
| 6223.1802 |    0.26132199 |
|   6230.29 |    0.26140201 |
| 6237.3999 |    0.26145601 |
|   6244.52 |      0.261484 |
| 6251.6299 |    0.26148701 |
| 6258.7402 |    0.26149899 |
| 6265.8501 |      0.261455 |
|   6272.96 |      0.261388 |
| 6280.0698 |    0.26130101 |
| 6287.1802 |      0.261226 |
| 6294.2998 |    0.26109999 |
| 6301.4102 |      0.260988 |
|   6308.52 |      0.260827 |
| 6315.6299 |    0.26068199 |
| 6322.7402 |      0.260524 |
| 6329.8501 |    0.26035199 |
| 6336.9702 |    0.26013601 |
| 6344.0801 |    0.25994301 |
| 6351.1899 |       0.25974 |
| 6358.2998 |    0.25953001 |
| 6365.4102 |      0.259345 |
|   6372.52 |    0.25912401 |
| 6379.6299 |      0.258899 |
|   6386.75 |    0.25867099 |
| 6393.8599 |    0.25847501 |
| 6400.9702 |    0.25824699 |
| 6408.0801 |      0.258053 |
| 6415.1899 |    0.25782901 |
| 6422.2998 |      0.257642 |
| 6429.4102 |    0.25745901 |
| 6436.5298 |      0.257283 |
| 6443.6401 |      0.257081 |
|   6450.75 |    0.25691801 |
| 6457.8599 |    0.25676501 |
| 6464.9702 |    0.25661999 |
| 6472.0801 |    0.25651601 |
| 6479.2002 |    0.25639099 |
| 6486.3101 |      0.256275 |
| 6493.4199 |    0.25620201 |
| 6500.5298 |      0.256107 |
| 6507.6401 |    0.25602299 |
|   6514.75 |    0.25598001 |
| 6521.8599 |    0.25594699 |
|   6528.98 |    0.25589201 |
| 6536.0898 |      0.255876 |
| 6543.2002 |      0.255869 |
| 6550.3101 |      0.255869 |
| 6557.4199 |    0.25587499 |
| 6564.5298 |      0.255885 |
| 6571.6499 |        0.2559 |
| 6578.7598 |    0.25591701 |
| 6585.8701 |    0.25596601 |
|   6592.98 |    0.25598401 |
| 6600.0898 |    0.25600001 |
| 6607.2002 |      0.256044 |
| 6614.3101 |      0.256051 |
| 6621.4302 |    0.25608301 |
|   6628.54 |    0.25607401 |
| 6635.6499 |    0.25608701 |
| 6642.7598 |    0.25608799 |
| 6649.8701 |    0.25607601 |
|   6656.98 |    0.25601599 |
| 6664.0898 |       0.25597 |
|   6671.21 |      0.255907 |
| 6678.3198 |    0.25582299 |
| 6685.4302 |    0.25571701 |
|   6692.54 |    0.25558901 |
| 6699.6499 |    0.25546899 |
| 6706.7598 |      0.255292 |
| 6713.8799 |    0.25508901 |
| 6720.9902 |      0.254861 |
| 6728.1001 |      0.254637 |
|   6735.21 |    0.25435501 |
| 6742.3198 |      0.254078 |
| 6749.4302 |    0.25374201 |
|   6756.54 |    0.25341299 |
| 6763.6602 |      0.253057 |
|   6770.77 |      0.252646 |
| 6777.8799 |      0.252244 |
| 6784.9902 |       0.25182 |
| 6792.1001 |    0.25134599 |
|   6799.21 |    0.25088501 |
| 6806.3301 |    0.25040901 |
| 6813.4399 |    0.24992099 |
| 6820.5498 |      0.249423 |
| 6827.6602 |      0.248918 |
|   6834.77 |      0.248409 |
| 6841.8799 |    0.24790099 |
| 6848.9902 |    0.24739499 |
| 6856.1099 |    0.24692699 |
| 6863.2202 |      0.246439 |
| 6870.3301 |    0.24596401 |
| 6877.4399 |    0.24550501 |
| 6884.5498 |    0.24509799 |
| 6891.6602 |      0.244682 |
|   6898.77 |      0.244323 |
| 6905.8901 |    0.24395999 |
|    6913.0 |      0.243626 |
| 6920.1099 |      0.243352 |
| 6927.2202 |      0.243077 |
| 6934.3301 |       0.24286 |
| 6941.4399 |      0.242669 |
| 6948.5601 |       0.24247 |
| 6955.6699 |      0.242318 |
| 6962.7798 |    0.24217699 |
| 6969.8901 |      0.242006 |
|    6977.0 |    0.24185599 |
| 6984.1099 |    0.24168301 |
| 6991.2202 |    0.24147099 |
| 6998.3398 |       0.24117 |
| 7005.4502 |    0.24081799 |
| 7012.5601 |      0.240358 |
| 7019.6699 |    0.23976199 |
| 7026.7798 |      0.238993 |
| 7033.8901 |      0.238012 |
| 7041.0098 |      0.236775 |
| 7048.1201 |      0.235232 |
|   7055.23 |      0.233325 |
| 7062.3398 |      0.230992 |
| 7069.4502 |      0.228163 |
| 7076.5601 |      0.224758 |
| 7083.6699 |      0.220691 |
|   7090.79 |      0.215866 |
| 7097.8999 |      0.210179 |
| 7105.0098 |      0.203539 |
| 7112.1201 |      0.195767 |
|   7119.23 |    0.18674999 |
| 7126.3398 |    0.17633601 |
| 7133.4502 |      0.164382 |
| 7140.5698 |      0.150664 |
| 7147.6802 |       0.13501 |
|   7154.79 |      0.117221 |
| 7161.8999 |   0.097037897 |
| 7169.0098 |   0.074228898 |
| 7176.1201 |   0.048533101 |
| 7183.2402 |   0.024555899 |
| 7190.3501 |     0.0176684 |
|   7197.46 |     0.0121399 |
| 7204.5698 |  0.0087763704 |
| 7211.6802 |  0.0065989201 |
|   7218.79 |  0.0047660102 |
| 7225.8999 |    0.00345976 |
|   7233.02 |    0.00245296 |
| 7240.1299 |  0.0018175601 |
| 7247.2402 |    0.00153716 |
| 7254.3501 |    0.00113766 |
|   7261.46 | 0.00091490301 |
| 7268.5698 | 0.00064736698 |
| 7275.6899 | 0.00063052902 |
| 7282.7998 | 0.00061799202 |
| 7289.9102 | 0.00052719301 |
|   7297.02 | 0.00045847899 |
| 7304.1299 | 0.00049280497 |
| 7311.2402 |   0.000390464 |
| 7318.3501 | 0.00039754499 |
| 7325.4702 |   0.000206846 |
| 7332.5801 |   0.000116762 |
| 7339.6899 | 0.00022557301 |
| 7346.7998 |   0.000191956 |
| 7353.9102 |   0.000351497 |
|   7361.02 | 0.00027023599 |
| 7368.1299 |    0.00024348 |
|   7375.25 | 0.00031735899 |
| 7382.3599 |   0.000229087 |
| 7389.4702 |    0.00011808 |
| 7396.5801 |   0.000196312 |
