# Units:
#  "lambda" is in Angstroms
#  "pass" is the contribution to the detector signal per photon
#         entering the atmosphere of Earth
# 
# Bandpass Name: epsi_696m
# 
# Instrument: Combo-17
# 
# Determined by: Wolf et al
# 
# Date of determination: 2000-2004?
# 
# Meaning of/Reason for default column: Only available
# 
# Notes:
# 
# These are the COMBO-17 filter curves downloaded from:
# 
# http://www.mpia-hd.mpg.de/COMBO/combo_filters.html
# 
# Reference: Wolf et al., 2004, A&A, 421, 913
# 
# David Schiminovich
# 2005-06
# 
| lambda |   pass |
| 6760.0 |  0.013 |
| 6770.0 |  0.021 |
| 6775.0 |  0.027 |
| 6777.0 |  0.031 |
| 6780.0 |  0.037 |
| 6785.0 |   0.05 |
| 6790.0 |  0.072 |
| 6795.0 |  0.102 |
| 6800.0 |  0.153 |
| 6805.0 |  0.233 |
| 6810.0 |  0.367 |
| 6815.0 |  0.597 |
| 6820.0 |  0.997 |
| 6825.0 |  1.698 |
| 6830.0 |  2.932 |
| 6835.0 |  4.932 |
| 6837.1 |  6.165 |
| 6840.0 |  7.852 |
| 6845.0 | 11.653 |
| 6850.0 | 16.051 |
| 6855.0 | 20.762 |
| 6860.0 | 25.417 |
| 6865.0 | 30.065 |
| 6870.0 | 34.765 |
| 6875.0 | 39.208 |
| 6880.0 | 43.038 |
| 6885.0 | 45.865 |
| 6890.0 | 47.311 |
| 6891.6 | 47.359 |
| 6895.0 | 47.463 |
| 6896.7 | 47.204 |
| 6900.0 | 46.728 |
| 6905.0 | 45.665 |
| 6910.0 | 44.699 |
| 6915.0 | 44.143 |
| 6920.0 | 44.096 |
| 6925.0 | 44.559 |
| 6930.0 | 45.406 |
| 6935.0 | 46.418 |
| 6940.0 | 47.377 |
| 6945.0 | 48.105 |
| 6950.0 | 48.453 |
| 6955.0 |  48.43 |
| 6960.0 | 48.086 |
| 6965.0 |  47.56 |
| 6968.2 | 47.199 |
| 6970.0 | 46.997 |
| 6975.0 | 46.542 |
| 6980.0 | 46.261 |
| 6985.0 | 46.144 |
| 6990.0 | 46.173 |
| 6995.0 | 46.201 |
| 7000.0 | 46.154 |
| 7005.0 | 45.811 |
| 7010.0 | 45.046 |
| 7015.0 | 43.773 |
| 7020.0 | 42.021 |
| 7025.0 | 39.931 |
| 7030.0 | 37.685 |
| 7035.0 | 35.587 |
| 7040.0 | 33.691 |
| 7045.0 | 32.096 |
| 7050.0 | 30.694 |
| 7052.0 |   30.1 |
| 7055.0 | 29.211 |
| 7060.0 | 27.239 |
| 7062.2 | 26.016 |
| 7065.0 | 24.425 |
| 7070.0 |  20.63 |
| 7075.0 | 16.225 |
| 7080.0 | 11.808 |
| 7085.0 |  8.025 |
| 7090.0 |  5.194 |
| 7095.0 |  3.286 |
| 7100.0 |  2.082 |
| 7105.0 |  1.333 |
| 7110.0 |  0.867 |
| 7115.0 |  0.578 |
| 7120.0 |  0.393 |
| 7125.0 |  0.272 |
| 7126.5 |  0.248 |
| 7130.0 |  0.192 |
| 7135.0 |  0.138 |
| 7140.0 |  0.101 |
| 7145.0 |  0.075 |
| 7150.0 |  0.056 |
| 7155.0 |  0.043 |
| 7160.0 |  0.033 |
| 7165.0 |  0.026 |
