# Units:
#  "lambda" is in Angstroms
#  "pass" is the contribution to the detector signal per photon
#         entering the atmosphere of Earth
# 
# Bandpass Name: epsi_571m
# 
# Instrument: Combo-17
# 
# Determined by: Wolf et al
# 
# Date of determination: 2000-2004?
# 
# Meaning of/Reason for default column: Only available
# 
# Notes:
# 
# These are the COMBO-17 filter curves downloaded from:
# 
# http://www.mpia-hd.mpg.de/COMBO/combo_filters.html
# 
# Reference: Wolf et al., 2004, A&A, 421, 913
# 
# David Schiminovich
# 2005-06
# 
| lambda |   pass |
| 5465.0 |  0.017 |
| 5480.0 |  0.025 |
| 5490.0 |  0.035 |
| 5495.0 |  0.043 |
| 5500.0 |  0.055 |
| 5505.0 |  0.071 |
| 5510.0 |  0.093 |
| 5515.0 |  0.127 |
| 5520.0 |  0.175 |
| 5525.0 |  0.247 |
| 5530.0 |  0.357 |
| 5535.0 |  0.527 |
| 5540.0 |  0.802 |
| 5543.4 |  1.112 |
| 5545.0 |  1.255 |
| 5550.0 |  1.972 |
| 5555.0 |  3.127 |
| 5560.0 |  4.949 |
| 5565.0 |  7.648 |
| 5570.0 | 11.506 |
| 5575.0 | 16.477 |
| 5580.0 |  22.36 |
| 5585.0 |   28.5 |
| 5588.1 | 32.114 |
| 5590.0 | 34.385 |
| 5595.0 | 39.877 |
| 5600.0 | 44.588 |
| 5605.0 | 48.317 |
| 5610.0 | 50.892 |
| 5610.8 |   51.1 |
| 5615.0 |  52.14 |
| 5620.0 | 52.193 |
| 5625.0 | 51.288 |
| 5630.0 | 49.808 |
| 5635.0 | 48.096 |
| 5640.0 | 46.525 |
| 5645.0 |  45.32 |
| 5650.0 | 44.588 |
| 5655.0 | 44.411 |
| 5660.0 | 44.774 |
| 5661.7 | 45.065 |
| 5665.0 | 45.632 |
| 5670.0 | 46.899 |
| 5675.0 | 48.592 |
| 5680.0 | 50.371 |
| 5685.0 | 52.146 |
| 5690.0 |  53.89 |
| 5692.5 |  54.73 |
| 5695.0 | 55.532 |
| 5700.0 | 56.942 |
| 5705.0 | 58.026 |
| 5710.0 | 58.668 |
| 5710.4 |  58.69 |
| 5715.0 | 58.915 |
| 5720.0 | 58.832 |
| 5725.0 | 58.511 |
| 5730.0 | 58.081 |
| 5735.0 | 57.661 |
| 5740.0 | 57.275 |
| 5745.0 |  57.04 |
| 5750.0 | 56.914 |
| 5755.0 | 56.925 |
| 5760.0 | 57.013 |
| 5765.0 | 57.163 |
| 5770.0 | 57.316 |
| 5773.5 | 57.397 |
| 5775.0 | 57.431 |
| 5780.0 | 57.471 |
| 5785.0 | 57.389 |
| 5790.0 | 57.208 |
| 5795.0 | 56.886 |
| 5800.0 | 56.416 |
| 5805.0 | 55.718 |
| 5808.1 | 55.049 |
| 5810.0 | 54.638 |
| 5811.5 | 54.145 |
| 5815.0 | 53.014 |
| 5820.0 | 50.538 |
| 5825.0 | 46.988 |
| 5830.0 |  42.33 |
| 5835.0 | 36.667 |
| 5840.0 | 30.507 |
| 5845.0 | 24.424 |
| 5850.0 | 18.905 |
| 5855.0 | 14.319 |
| 5860.0 | 10.658 |
| 5863.8 |  8.523 |
| 5865.0 |  7.864 |
| 5870.0 |  5.848 |
| 5875.0 |  4.367 |
| 5880.0 |   3.32 |
| 5885.0 |  2.558 |
| 5890.0 |  1.993 |
| 5895.0 |   1.59 |
| 5900.0 |  1.297 |
| 5905.0 |  1.079 |
| 5906.2 |  1.037 |
| 5910.0 |  0.902 |
| 5915.0 |  0.753 |
| 5920.0 |  0.635 |
| 5925.0 |  0.536 |
| 5930.0 |  0.456 |
| 5935.0 |  0.389 |
| 5940.0 |  0.331 |
| 5945.0 |  0.281 |
| 5950.0 |  0.238 |
| 5955.0 |  0.199 |
| 5957.1 |  0.184 |
| 5960.0 |  0.165 |
| 5965.0 |  0.135 |
| 5970.0 |   0.11 |
| 5971.7 |  0.102 |
| 5975.0 |  0.088 |
| 5980.0 |  0.072 |
| 5985.0 |  0.058 |
| 5990.0 |  0.046 |
| 5995.0 |  0.038 |
| 6000.0 |  0.031 |
