WAVE	FLUX	T	QE	NU	STARToverNU	EXTINCT	THROUGHPUT	R	SOLGEL	WINDOW	TOTAL
3320.0	5.76947e+06	3.75884e-09	0.192			0.472672	0.708195	0.9268	0.971333	0.9908	2.41584e-10
3325.0	7.20692e+06	4.45791e-09	0.2			0.475554	0.708113	0.92675	0.971389	0.990625	3.00237e-10
3330.0	9.19016e+06	5.47775e-09	0.208			0.478454	0.708027	0.9267	0.971444	0.99045	3.85972e-10
3335.0	1.02234e+07	5.88002e-09	0.216			0.481371	0.707946	0.92665	0.9715	0.990275	4.32825e-10
3340.0	8.52774e+06	4.64638e-09	0.224			0.484306	0.707864	0.9266	0.971556	0.9901	3.56806e-10
3345.0	8.71996e+06	4.38808e-09	0.232			0.487259	0.707778	0.92655	0.971611	0.989925	3.51091e-10
3350.0	1.53146e+07	7.25907e-09	0.24			0.49023	0.707696	0.9265	0.971667	0.98975	6.0442e-10
3355.0	1.62508e+07	7.68591e-09	0.248			0.493219	0.707609	0.92645	0.971722	0.989575	6.65243e-10
3360.0	8.75205e+06	4.25044e-09	0.256			0.496227	0.707527	0.9264	0.971778	0.9894	3.8203e-10
3365.0	1.21988e+07	5.98137e-09	0.264			0.499252	0.707441	0.92635	0.971833	0.989225	5.57718e-10
3370.0	1.86044e+07	8.83843e-09	0.272			0.502296	0.707359	0.9263	0.971889	0.98905	8.54169e-10
3375.0	2.20057e+07	9.6946e-09	0.28			0.505359	0.707272	0.92625	0.971944	0.988875	9.70229e-10
3380.0	1.19091e+07	4.87506e-09	0.288			0.50844	0.70719	0.9262	0.972	0.9887	5.04834e-10
3385.0	1.86139e+07	7.3245e-09	0.296			0.51154	0.707108	0.92615	0.972056	0.988525	7.84215e-10
3390.0	4.60804e+07	1.71856e-08	0.304			0.51466	0.707021	0.9261	0.972111	0.98835	1.90104e-09
3395.0	3.68515e+07	1.23903e-08	0.312			0.517798	0.706939	0.92605	0.972167	0.988175	1.41507e-09
3400.0	3.36724e+07	1.04193e-08	0.32			0.520955	0.706852	0.926	0.972222	0.988	1.22777e-09
3405.0	4.12496e+07	1.27138e-08	0.328			0.523263	0.707092	0.92595	0.972278	0.98805	1.54293e-09
3410.0	4.39919e+07	1.39403e-08	0.336			0.525581	0.707327	0.9259	0.972333	0.9881	1.74129e-09
3415.0	3.69839e+07	1.165e-08	0.344			0.52791	0.707566	0.92585	0.972389	0.98815	1.49696e-09
3420.0	4.2386e+07	1.26532e-08	0.352			0.530249	0.707802	0.9258	0.972444	0.9882	1.67161e-09
3425.0	5.29232e+07	1.45618e-08	0.36			0.532599	0.708042	0.92575	0.9725	0.98825	1.97686e-09
3430.0	5.87169e+07	1.56294e-08	0.368			0.534958	0.708281	0.9257	0.972556	0.9883	2.17929e-09
3435.0	6.5226e+07	1.86117e-08	0.376			0.537329	0.708517	0.92565	0.972611	0.98835	2.66419e-09
3440.0	4.81825e+07	1.48568e-08	0.384			0.539709	0.708757	0.9256	0.972667	0.9884	2.1823e-09
3445.0	5.43464e+07	1.6102e-08	0.392			0.542101	0.708992	0.92555	0.972722	0.98845	2.42598e-09
3450.0	7.1929e+07	1.9486e-08	0.4			0.544503	0.709233	0.9255	0.972778	0.9885	3.01004e-09
3455.0	6.66879e+07	1.71759e-08	0.408			0.546915	0.709468	0.92545	0.972833	0.98855	2.71914e-09
3460.0	5.43934e+07	1.3636e-08	0.416			0.549338	0.709708	0.9254	0.972889	0.9886	2.21156e-09
3465.0	5.82734e+07	1.4157e-08	0.424			0.551772	0.709944	0.92535	0.972944	0.98865	2.35137e-09
3470.0	8.51004e+07	2.0113e-08	0.432			0.554217	0.710185	0.9253	0.973	0.9887	3.41989e-09
3475.0	8.49662e+07	1.98594e-08	0.44			0.556673	0.710425	0.92525	0.973056	0.98875	3.45571e-09
3480.0	7.68492e+07	1.79542e-08	0.448			0.559139	0.710661	0.9252	0.973111	0.9888	3.19614e-09
3485.0	7.18369e+07	1.66935e-08	0.456			0.561617	0.710901	0.92515	0.973167	0.98885	3.03922e-09
3490.0	7.64829e+07	1.69822e-08	0.464			0.564105	0.711138	0.9251	0.973222	0.9889	3.16101e-09
3495.0	9.57605e+07	1.92593e-08	0.472			0.566604	0.711378	0.92505	0.973278	0.98895	3.66406e-09
3500.0	1.12208e+08	2.08185e-08	0.48			0.569115	0.711614	0.925	0.973333	0.989	4.04702e-09
3505.0	1.18472e+08	2.20216e-08	0.4832			0.571005	0.711855	0.92495	0.973389	0.98905	4.32521e-09
3510.0	9.45827e+07	1.78037e-08	0.4864			0.572902	0.712091	0.9249	0.973444	0.9891	3.53281e-09
3515.0	8.74198e+07	1.64205e-08	0.4896			0.574804	0.712332	0.92485	0.9735	0.98915	3.29177e-09
