WAVE	FLUX	T	QE	NU	STARToverNU	EXTINCT	THROUGHPUT	R	SOLGEL	WINDOW	TOTAL
----	----	-	--	--	-----------	-------	----------	-	------	------	-----
1150.0	0	0.004134	0			3.03669e-21	0.120849	0.9485	0.947222	0.43125	0
1155.0	0	0.00412286	0			3.41224e-21	0.121651	0.94845	0.947278	0.432625	0
1160.0	0	0.00411173	0			3.83425e-21	0.122456	0.9484	0.947333	0.434	0
1165.0	0	0.00410059	0			4.30844e-21	0.123263	0.94835	0.947389	0.435375	0
1170.0	0	0.00408946	0			4.84128e-21	0.124073	0.9483	0.947444	0.43675	0
1175.0	0	0.00407832	0			5.44001e-21	0.124887	0.94825	0.9475	0.438125	0
1180.0	0	0.00406719	0			6.1128e-21	0.125703	0.9482	0.947556	0.4395	0
1185.0	0	0.00405605	0			6.86879e-21	0.126522	0.94815	0.947611	0.440875	0
1190.0	0	0.00404492	0			7.71827e-21	0.127344	0.9481	0.947667	0.44225	0
1195.0	0	0.00403378	0			8.67281e-21	0.128168	0.94805	0.947722	0.443625	0
1200.0	0	0.00402265	0			9.74541e-21	0.128996	0.948	0.947778	0.445	0
1205.0	0	0.00401151	0			1.09507e-20	0.129826	0.94795	0.947833	0.446375	0
1210.0	0	0.00400038	0			1.2305e-20	0.13066	0.9479	0.947889	0.44775	0
1215.0	0	0.00398924	0			1.38267e-20	0.131495	0.94785	0.947944	0.449125	0
1220.0	0	0.0039781	0			1.55367e-20	0.132334	0.9478	0.948	0.4505	0
1225.0	0	0.00396697	0			1.74582e-20	0.133177	0.94775	0.948056	0.451875	0
1230.0	0	0.00395583	0			1.96173e-20	0.134021	0.9477	0.948111	0.45325	0
1235.0	0	0.0039447	0			2.20435e-20	0.134869	0.94765	0.948167	0.454625	0
1240.0	0	0.00393356	0			2.47697e-20	0.135719	0.9476	0.948222	0.456	0
1245.0	0	0.00392243	0			2.7833e-20	0.136572	0.94755	0.948278	0.457375	0
1250.0	0	0.00391129	0			3.12752e-20	0.137428	0.9475	0.948333	0.45875	0
1255.0	0	0.00390016	0			3.51431e-20	0.138288	0.94745	0.948389	0.460125	0
1260.0	0	0.00388902	0			3.94894e-20	0.139149	0.9474	0.948444	0.4615	0
1265.0	0	0.00387789	0			4.43731e-20	0.140014	0.94735	0.9485	0.462875	0
1270.0	0	0.00386675	0			4.98609e-20	0.140882	0.9473	0.948556	0.46425	0
1275.0	0	0.00385562	0			5.60273e-20	0.141753	0.94725	0.948611	0.465625	0
1280.0	0	0.00384448	0			6.29564e-20	0.142626	0.9472	0.948667	0.467	0
1285.0	0	0.00383335	0			7.07424e-20	0.143502	0.94715	0.948722	0.468375	0
1290.0	0	0.00382221	0			7.94914e-20	0.144382	0.9471	0.948778	0.46975	0
1295.0	0	0.00381108	0			8.93223e-20	0.145264	0.94705	0.948833	0.471125	0
1300.0	0	0.00379994	0			1.00369e-19	0.146149	0.947	0.948889	0.4725	0
1305.0	0	0.00378881	0			1.12782e-19	0.147037	0.94695	0.948944	0.473875	0
1310.0	0	0.00377767	0			1.2673e-19	0.147928	0.9469	0.949	0.47525	0
1315.0	0	0.00376653	0			1.42403e-19	0.148822	0.94685	0.949056	0.476625	0
1320.0	0	0.0037554	0			1.60015e-19	0.149718	0.9468	0.949111	0.478	0
1325.0	0	0.00374426	0			1.79804e-19	0.150618	0.94675	0.949167	0.479375	0
1330.0	0	0.00373313	0			2.02041e-19	0.15152	0.9467	0.949222	0.48075	0
1335.0	0	0.00372199	0			2.27028e-19	0.152426	0.94665	0.949278	0.482125	0
1340.0	0	0.00371086	0			2.55106e-19	0.153334	0.9466	0.949333	0.4835	0
1345.0	0	0.00369972	0			2.86655e-19	0.154245	0.94655	0.949389	0.484875	0
1350.0	0	0.00368859	0			3.22107e-19	0.155159	0.9465	0.949444	0.48625	0
1355.0	0	0.00367745	0			3.61943e-19	0.156076	0.94645	0.9495	0.487625	0
1360.0	0	0.00366632	0			4.06705e-19	0.156997	0.9464	0.949556	0.489	0
1365.0	0	0.00365518	0			4.57004e-19	0.157919	0.94635	0.949611	0.490375	0
1370.0	0	0.00364405	0			5.13523e-19	0.158845	0.9463	0.949667	0.49175	0
1375.0	0	0.00363291	0			5.77032e-19	0.159774	0.94625	0.949722	0.493125	0
1380.0	0	0.00362178	0			6.48396e-19	0.160706	0.9462	0.949778	0.4945	0
1385.0	0	0.00361064	0			7.28585e-19	0.16164	0.94615	0.949833	0.495875	0
1390.0	0	0.00359951	0			8.18691e-19	0.162578	0.9461	0.949889	0.49725	0
1395.0	0	0.00358837	0			9.19941e-19	0.163518	0.94605	0.949944	0.498625	0
1400.0	0	0.00357723	0			1.03371e-18	0.164461	0.946	0.95	0.5	0
1405.0	0	0.0035661	0			1.16156e-18	0.165408	0.94595	0.950056	0.501375	0
1410.0	0	0.00355496	0			1.30521e-18	0.166357	0.9459	0.950111	0.50275	0
1415.0	0	0.00354383	0			1.46663e-18	0.16731	0.94585	0.950167	0.504125	0
1420.0	0	0.00353269	0			1.64801e-18	0.168264	0.9458	0.950222	0.5055	0
1425.0	0	0.00352156	0			1.85183e-18	0.169223	0.94575	0.950278	0.506875	0
1430.0	0	0.00351042	0			2.08085e-18	0.170183	0.9457	0.950333	0.50825	0
1435.0	0	0.00349929	0			2.33819e-18	0.171148	0.94565	0.950389	0.509625	0
1440.0	0	0.00348815	0			2.62736e-18	0.172114	0.9456	0.950444	0.511	0
1445.0	0	0.00347702	0			2.9523e-18	0.173084	0.94555	0.9505	0.512375	0
1450.0	0	0.00346588	0			3.31742e-18	0.174058	0.9455	0.950556	0.51375	0
1455.0	0	0.00345475	0			3.72769e-18	0.175033	0.94545	0.950611	0.515125	0
1460.0	0	0.00344361	0			4.18871e-18	0.176012	0.9454	0.950667	0.5165	0
1465.0	0	0.00343248	0			4.70674e-18	0.176993	0.94535	0.950722	0.517875	0
1470.0	0	0.00342134	0			5.28883e-18	0.177978	0.9453	0.950778	0.51925	0
1475.0	0	0.00341021	0			5.94292e-18	0.178965	0.94525	0.950833	0.520625	0
1480.0	0	0.00339907	0			6.6779e-18	0.179956	0.9452	0.950889	0.522	0
1485.0	0	0.00338794	0			7.50378e-18	0.180949	0.94515	0.950944	0.523375	0
1490.0	0	0.0033768	0			8.43179e-18	0.181946	0.9451	0.951	0.52475	0
1495.0	0	0.00336566	0			9.47458e-18	0.182946	0.94505	0.951056	0.526125	0
1500.0	0	0.00335453	0			1.06463e-17	0.183948	0.945	0.951111	0.5275	0
1505.0	0	0.00334339	0			1.1963e-17	0.184954	0.94495	0.951167	0.528875	0
1510.0	0	0.00333226	0			1.34425e-17	0.185962	0.9449	0.951222	0.53025	0
1515.0	0	0.00332112	0			1.5105e-17	0.186974	0.94485	0.951278	0.531625	0
1520.0	0	0.00330999	0			1.69731e-17	0.187988	0.9448	0.951333	0.533	0
1525.0	0	0.00329885	0			1.90722e-17	0.189006	0.94475	0.951389	0.534375	0
1530.0	0	0.00328772	0			2.14309e-17	0.190025	0.9447	0.951444	0.53575	0
1535.0	0	0.00327658	0			2.40813e-17	0.191049	0.94465	0.9515	0.537125	0
1540.0	0	0.00326545	0			2.70595e-17	0.192076	0.9446	0.951556	0.5385	0
1545.0	0	0.00325431	0			3.0406e-17	0.193105	0.94455	0.951611	0.539875	0
1550.0	0	0.00324318	0			3.41665e-17	0.194138	0.9445	0.951667	0.54125	0
1555.0	0	0.00323204	0			3.83919e-17	0.195172	0.94445	0.951722	0.542625	0
1560.0	0	0.00322091	0			4.314e-17	0.196211	0.9444	0.951778	0.544	0
1565.0	0	0.00320977	0			4.84752e-17	0.197252	0.94435	0.951833	0.545375	0
1570.0	0	0.00319864	0			5.44703e-17	0.198297	0.9443	0.951889	0.54675	0
1575.0	0	0.0031875	0			6.12068e-17	0.199343	0.94425	0.951944	0.548125	0
1580.0	0	0.00317636	0			6.87765e-17	0.200394	0.9442	0.952	0.5495	0
1585.0	0	0.00316523	0			7.72823e-17	0.201448	0.94415	0.952056	0.550875	0
1590.0	0	0.00315409	0			8.684e-17	0.202504	0.9441	0.952111	0.55225	0
1595.0	0	0.00314296	0			9.75798e-17	0.203564	0.94405	0.952167	0.553625	0
1600.0	0	0.00313182	0			1.09648e-16	0.204625	0.944	0.952222	0.555	0
1605.0	0	0.00312069	0			1.23208e-16	0.205691	0.94395	0.952278	0.556375	0
1610.0	0	0.00310955	0			1.38446e-16	0.206759	0.9439	0.952333	0.55775	0
1615.0	0	0.00309842	0			1.55568e-16	0.207831	0.94385	0.952389	0.559125	0
1620.0	0	0.00308728	0			1.74807e-16	0.208905	0.9438	0.952444	0.5605	0
1625.0	0	0.00307615	0			1.96426e-16	0.209983	0.94375	0.9525	0.561875	0
1630.0	0	0.00306501	0			2.20719e-16	0.211064	0.9437	0.952556	0.56325	0
1635.0	0	0.00305388	0			2.48016e-16	0.212146	0.94365	0.952611	0.564625	0
1640.0	0	0.00304274	0			2.78689e-16	0.213234	0.9436	0.952667	0.566	0
1645.0	0	0.00303161	0			3.13155e-16	0.214322	0.94355	0.952722	0.567375	0
1650.0	0	0.00302047	0			3.51884e-16	0.215416	0.9435	0.952778	0.56875	0
1655.0	0	0.00300934	0			3.95403e-16	0.21651	0.94345	0.952833	0.570125	0
1660.0	0	0.0029982	0			4.44304e-16	0.21761	0.9434	0.952889	0.5715	0
1665.0	0	0.00298706	0			4.99252e-16	0.218711	0.94335	0.952944	0.572875	0
1670.0	0	0.00297593	0			5.60996e-16	0.219816	0.9433	0.953	0.57425	0
1675.0	0	0.00296479	0			6.30376e-16	0.220924	0.94325	0.953056	0.575625	0
1680.0	0	0.00295366	0			7.08337e-16	0.222034	0.9432	0.953111	0.577	0
1685.0	0	0.00294252	0			7.95939e-16	0.223149	0.94315	0.953167	0.578375	0
1690.0	0	0.00293139	0			8.94376e-16	0.224265	0.9431	0.953222	0.57975	0
1695.0	0	0.00292025	0			1.00499e-15	0.225386	0.94305	0.953278	0.581125	0
1700.0	0	0.00290912	0			1.12928e-15	0.226508	0.943	0.953333	0.5825	0
1705.0	0	0.00289798	0			1.26894e-15	0.227634	0.94295	0.953389	0.583875	0
1710.0	0	0.00288685	0			1.42587e-15	0.228763	0.9429	0.953444	0.58525	0
1715.0	0	0.00287571	0			1.60221e-15	0.229896	0.94285	0.9535	0.586625	0
1720.0	0	0.00286458	0			1.80036e-15	0.231031	0.9428	0.953556	0.588	0
1725.0	0	0.00285344	0			2.02302e-15	0.232169	0.94275	0.953611	0.589375	0
1730.0	0	0.00284231	0			2.27321e-15	0.233311	0.9427	0.953667	0.59075	0
1735.0	0	0.00283117	0			2.55435e-15	0.234454	0.94265	0.953722	0.592125	0
1740.0	0	0.00282004	0			2.87025e-15	0.235603	0.9426	0.953778	0.5935	0
1745.0	0	0.0028089	0			3.22522e-15	0.236752	0.94255	0.953833	0.594875	0
1750.0	0	0.00279777	0			3.6241e-15	0.237907	0.9425	0.953889	0.59625	0
1755.0	0	0.00278663	0			4.0723e-15	0.239062	0.94245	0.953944	0.597625	0
1760.0	0	0.00277549	0			4.57594e-15	0.240223	0.9424	0.954	0.599	0
1765.0	0	0.00276436	0			5.14186e-15	0.241386	0.94235	0.954056	0.600375	0
1770.0	0	0.00275322	0			5.77777e-15	0.242552	0.9423	0.954111	0.60175	0
1775.0	0	0.00274209	0			6.49232e-15	0.243721	0.94225	0.954167	0.603125	0
1780.0	0	0.00273095	0			7.29525e-15	0.244892	0.9422	0.954222	0.6045	0
1785.0	0	0.00271982	0			8.19747e-15	0.246068	0.94215	0.954278	0.605875	0
1790.0	0	0.00270868	0			9.21128e-15	0.247246	0.9421	0.954333	0.60725	0
1795.0	0	0.00269755	0			1.03505e-14	0.248428	0.94205	0.954389	0.608625	0
1800.0	0	0.00268641	0			1.16305e-14	0.249611	0.942	0.954444	0.61	0
1805.0	0	0.00267528	0			1.30689e-14	0.250799	0.94195	0.9545	0.611375	0
1810.0	0	0.00266414	0			1.46852e-14	0.251991	0.9419	0.954556	0.61275	0
1815.0	0	0.00265301	0			1.65014e-14	0.253184	0.94185	0.954611	0.614125	0
1820.0	0	0.00264187	0			1.85421e-14	0.254381	0.9418	0.954667	0.6155	0
1825.0	0	0.00263074	0			2.08353e-14	0.25558	0.94175	0.954722	0.616875	0
1830.0	0	0.0026196	0			2.34121e-14	0.256784	0.9417	0.954778	0.61825	0
1835.0	0	0.00260847	0			2.63075e-14	0.257989	0.94165	0.954833	0.619625	0
1840.0	0	0.00259733	0			2.95611e-14	0.259199	0.9416	0.954889	0.621	0
1845.0	0	0.00258619	0			3.3217e-14	0.26041	0.94155	0.954944	0.622375	0
1850.0	0	0.00257506	0			3.7325e-14	0.261627	0.9415	0.955	0.62375	0
1855.0	0	0.00256392	0			4.19411e-14	0.262846	0.94145	0.955056	0.625125	0
1860.0	0	0.00255279	0			4.71281e-14	0.264067	0.9414	0.955111	0.6265	0
1865.0	0	0.00254165	0			5.29566e-14	0.265292	0.94135	0.955167	0.627875	0
1870.0	0	0.00253052	0			5.95059e-14	0.266519	0.9413	0.955222	0.62925	0
1875.0	0	0.00251938	0			6.68652e-14	0.267751	0.94125	0.955278	0.630625	0
1880.0	0	0.00250825	0			7.51346e-14	0.268984	0.9412	0.955333	0.632	0
1885.0	0	0.00249711	0			8.44267e-14	0.270222	0.94115	0.955389	0.633375	0
1890.0	0	0.00248598	0			9.48681e-14	0.271462	0.9411	0.955444	0.63475	0
1895.0	0	0.00247484	0			1.06601e-13	0.272706	0.94105	0.9555	0.636125	0
1900.0	0	0.00246371	0			1.19784e-13	0.273953	0.941	0.955556	0.6375	0
1905.0	0	0.00245257	0			1.34598e-13	0.275202	0.94095	0.955611	0.638875	0
1910.0	0	0.00244144	0			1.51245e-13	0.276456	0.9409	0.955667	0.64025	0
1915.0	0	0.0024303	0			1.6995e-13	0.277711	0.94085	0.955722	0.641625	0
1920.0	0	0.00241917	0			1.90968e-13	0.278971	0.9408	0.955778	0.643	0
1925.0	0	0.00240803	0			2.14585e-13	0.280232	0.94075	0.955833	0.644375	0
1930.0	0	0.0023969	0			2.41124e-13	0.281498	0.9407	0.955889	0.64575	0
1935.0	0	0.00238576	0			2.70944e-13	0.282766	0.94065	0.955944	0.647125	0
1940.0	0	0.00237462	0			3.04453e-13	0.284039	0.9406	0.956	0.6485	0
1945.0	0	0.00236349	0			3.42105e-13	0.285314	0.94055	0.956056	0.649875	0
1950.0	0	0.00235235	0			3.84415e-13	0.286591	0.9405	0.956111	0.65125	0
1955.0	0	0.00234122	0			4.31956e-13	0.287873	0.94045	0.956167	0.652625	0
1960.0	0	0.00233008	0			4.85378e-13	0.289157	0.9404	0.956222	0.654	0
1965.0	0	0.00231895	0			5.45406e-13	0.290445	0.94035	0.956278	0.655375	0
1970.0	0	0.00230781	0			6.12858e-13	0.291735	0.9403	0.956333	0.65675	0
1975.0	0	0.00229668	0			6.88652e-13	0.293029	0.94025	0.956389	0.658125	0
1980.0	0	0.00228554	0			7.7382e-13	0.294325	0.9402	0.956444	0.6595	0
1985.0	0	0.00227441	0			8.69521e-13	0.295626	0.94015	0.9565	0.660875	0
1990.0	0	0.00226327	0			9.77057e-13	0.29693	0.9401	0.956556	0.66225	0
1995.0	0	0.00225214	0			1.09789e-12	0.298236	0.94005	0.956611	0.663625	0
2000.0	0	0.002241	0			1.23367e-12	0.299546	0.94	0.956667	0.665	0
2005.0	0	0.00222987	0			1.38625e-12	0.300858	0.93995	0.956722	0.666375	0
2010.0	0	0.00221873	0			1.55769e-12	0.302175	0.9399	0.956778	0.66775	0
2015.0	0	0.0022076	0			1.75033e-12	0.303493	0.93985	0.956833	0.669125	0
2020.0	0	0.00219646	0			1.9668e-12	0.304816	0.9398	0.956889	0.6705	0
2025.0	0	0.00218532	0			2.21004e-12	0.30614	0.93975	0.956944	0.671875	0
2030.0	0	0.00217419	0			2.48336e-12	0.30747	0.9397	0.957	0.67325	0
2035.0	0	0.00216305	0			2.79049e-12	0.308803	0.93965	0.957056	0.674625	0
2040.0	0	0.00215192	0			3.1356e-12	0.310137	0.9396	0.957111	0.676	0
2045.0	0	0.00214078	0			3.52338e-12	0.311476	0.93955	0.957167	0.677375	0
2050.0	0	0.00212965	0			3.95913e-12	0.312816	0.9395	0.957222	0.67875	0
2055.0	0	0.00211851	0			4.44877e-12	0.314162	0.93945	0.957278	0.680125	0
2060.0	0	0.00210738	0			4.99896e-12	0.315508	0.9394	0.957333	0.6815	0
2065.0	0	0.00209624	0			5.6172e-12	0.31686	0.93935	0.957389	0.682875	0
2070.0	0	0.00208511	0			6.3119e-12	0.318213	0.9393	0.957444	0.68425	0
2075.0	0	0.00207397	0			7.09251e-12	0.319572	0.93925	0.9575	0.685625	0
2080.0	0	0.00206284	0			7.96966e-12	0.320933	0.9392	0.957556	0.687	0
2085.0	0	0.0020517	0			8.9553e-12	0.322296	0.93915	0.957611	0.688375	0
2090.0	0	0.00204057	0			1.00628e-11	0.323664	0.9391	0.957667	0.68975	0
2095.0	0	0.00202943	0			1.13073e-11	0.325033	0.93905	0.957722	0.691125	0
2100.0	0	0.0020183	0			1.27057e-11	0.326407	0.939	0.957778	0.6925	0
2105.0	0	0.00200716	0			1.42771e-11	0.327783	0.93895	0.957833	0.693875	0
2110.0	0	0.00199603	0			1.60428e-11	0.329164	0.9389	0.957889	0.69525	0
2115.0	0	0.00198489	0			1.80269e-11	0.330546	0.93885	0.957944	0.696625	0
2120.0	0	0.00197375	0			2.02563e-11	0.331933	0.9388	0.958	0.698	0
2125.0	0	0.00196262	0			2.27615e-11	0.333323	0.93875	0.958056	0.699375	0
2130.0	0	0.00195148	0			2.55764e-11	0.334715	0.9387	0.958111	0.70075	0
2135.0	0	0.00194035	0			2.87396e-11	0.336112	0.93865	0.958167	0.702125	0
2140.0	0	0.00192921	0			3.22939e-11	0.33751	0.9386	0.958222	0.7035	0
2145.0	0	0.00191808	0			3.62877e-11	0.338913	0.93855	0.958278	0.704875	0
2150.0	0	0.00190694	0			4.07756e-11	0.340317	0.9385	0.958333	0.70625	0
2155.0	0	0.00189581	0			4.58184e-11	0.341727	0.93845	0.958389	0.707625	0
2160.0	0	0.00188467	0			5.14849e-11	0.343138	0.9384	0.958444	0.709	0
2165.0	0	0.00187354	0			5.78522e-11	0.344554	0.93835	0.9585	0.710375	0
2170.0	0	0.0018624	0			6.5007e-11	0.345974	0.9383	0.958556	0.71175	0
2175.0	0	0.00185127	0			7.30466e-11	0.347394	0.93825	0.958611	0.713125	0
2180.0	0	0.00184013	0			8.20805e-11	0.34882	0.9382	0.958667	0.7145	0
2185.0	0	0.001829	0			9.22317e-11	0.350248	0.93815	0.958722	0.715875	0
2190.0	0	0.00181786	0			1.03638e-10	0.35168	0.9381	0.958778	0.71725	0
2195.0	0	0.00180673	0			1.16455e-10	0.353114	0.93805	0.958833	0.718625	0
2200.0	0	0.00179559	0			1.30858e-10	0.354553	0.938	0.958889	0.72	0
2205.0	0	0.00178445	0			1.47042e-10	0.355993	0.93795	0.958944	0.721375	0
2210.0	0	0.00177332	0			1.65227e-10	0.357438	0.9379	0.959	0.72275	0
2215.0	0	0.00176218	0			1.85661e-10	0.358887	0.93785	0.959056	0.724125	0
2220.0	0	0.00175105	0			2.08622e-10	0.360337	0.9378	0.959111	0.7255	0
2225.0	0	0.00173991	0			2.34423e-10	0.361792	0.93775	0.959167	0.726875	0
2230.0	0	0.00172878	0			2.63415e-10	0.363248	0.9377	0.959222	0.72825	0
2235.0	0	0.00171764	0			2.95992e-10	0.36471	0.93765	0.959278	0.729625	0
2240.0	0	0.00170651	0			3.32598e-10	0.366173	0.9376	0.959333	0.731	0
2245.0	0	0.00169537	0			3.73732e-10	0.367641	0.93755	0.959389	0.732375	0
2250.0	0	0.00168424	0			4.19952e-10	0.369111	0.9375	0.959444	0.73375	0
2255.0	0	0.0016731	0			4.71889e-10	0.370586	0.93745	0.9595	0.735125	0
2260.0	0	0.00166197	0			5.30249e-10	0.372064	0.9374	0.959556	0.7365	0
2265.0	0	0.00165083	0			5.95827e-10	0.373543	0.93735	0.959611	0.737875	0
2270.0	0	0.0016397	0			6.69515e-10	0.375028	0.9373	0.959667	0.73925	0
2275.0	0	0.00162856	0			7.52315e-10	0.376513	0.93725	0.959722	0.740625	0
2280.0	0	0.00161743	0			8.45357e-10	0.378005	0.9372	0.959778	0.742	0
2285.0	0	0.00160629	0			9.49905e-10	0.379497	0.93715	0.959833	0.743375	0
2290.0	0	0.00159515	0			1.06738e-09	0.380995	0.9371	0.959889	0.74475	0
2295.0	0	0.00158402	0			1.19939e-09	0.382494	0.93705	0.959944	0.746125	0
2300.0	0	0.00157288	0			1.34772e-09	0.383998	0.937	0.96	0.7475	0
2305.0	0	0.00156175	0			1.5144e-09	0.385506	0.93695	0.960056	0.748875	0
2310.0	0	0.00155061	0			1.70169e-09	0.387014	0.9369	0.960111	0.75025	0
2315.0	0	0.00153948	0			1.91214e-09	0.388529	0.93685	0.960167	0.751625	0
2320.0	0	0.00152834	0			2.14862e-09	0.390044	0.9368	0.960222	0.753	0
2325.0	0	0.00151721	0			2.41435e-09	0.391565	0.93675	0.960278	0.754375	0
2330.0	0	0.00150607	0			2.71294e-09	0.393087	0.9367	0.960333	0.75575	0
2335.0	0	0.00149494	0			3.04846e-09	0.394614	0.93665	0.960389	0.757125	0
2340.0	0	0.0014838	0			3.42547e-09	0.396143	0.9366	0.960444	0.7585	0
2345.0	0	0.00147267	0			3.84911e-09	0.397677	0.93655	0.9605	0.759875	0
2350.0	0	0.00146153	0			4.32514e-09	0.399215	0.9365	0.960556	0.76125	0
2355.0	0	0.0014504	0			4.86004e-09	0.400753	0.93645	0.960611	0.762625	0
2360.0	0	0.00143926	0			5.4611e-09	0.402297	0.9364	0.960667	0.764	0
2365.0	0	0.00142813	0			6.13649e-09	0.403842	0.93635	0.960722	0.765375	0
2370.0	0	0.00141699	0			6.89541e-09	0.405393	0.9363	0.960778	0.76675	0
2375.0	0	0.00140586	0			7.74819e-09	0.406944	0.93625	0.960833	0.768125	0
2380.0	0	0.00139472	0			8.70643e-09	0.408502	0.9362	0.960889	0.7695	0
2385.0	0	0.00138358	0			9.78318e-09	0.41006	0.93615	0.960944	0.770875	0
2390.0	0	0.00137245	0			1.09931e-08	0.411624	0.9361	0.961	0.77225	0
2395.0	0	0.00136131	0			1.23526e-08	0.413191	0.93605	0.961056	0.773625	0
2400.0	0	0.00135018	0			1.38803e-08	0.41476	0.936	0.961111	0.775	0
2405.0	0	0.00133904	0			1.5597e-08	0.416334	0.93595	0.961167	0.776375	0
2410.0	0	0.00132791	0			1.75259e-08	0.417908	0.9359	0.961222	0.77775	0
2415.0	0	0.00131677	0			1.96934e-08	0.419489	0.93585	0.961278	0.779125	0
2420.0	0	0.00130564	0			2.21289e-08	0.421071	0.9358	0.961333	0.7805	0
2425.0	0	0.0012945	0			2.48657e-08	0.422658	0.93575	0.961389	0.781875	0
2430.0	0	0.00128337	0			2.79409e-08	0.424246	0.9357	0.961444	0.78325	0
2435.0	0	0.00127223	0			3.13964e-08	0.42584	0.93565	0.9615	0.784625	0
2440.0	0	0.0012611	0			3.52793e-08	0.427438	0.9356	0.961556	0.786	0
2445.0	0	0.00124996	0			3.96424e-08	0.429036	0.93555	0.961611	0.787375	0
2450.0	0	0.00123883	0			4.45451e-08	0.43064	0.9355	0.961667	0.78875	0
2455.0	0	0.00122769	0			5.00541e-08	0.432245	0.93545	0.961722	0.790125	0
2460.0	0	0.00121656	0			5.62445e-08	0.433856	0.9354	0.961778	0.7915	0
2465.0	0	0.00120542	0			6.32004e-08	0.435468	0.93535	0.961833	0.792875	0
2470.0	0	0.00119428	0			7.10166e-08	0.437085	0.9353	0.961889	0.79425	0
2475.0	0	0.00118315	0			7.97995e-08	0.438703	0.93525	0.961944	0.795625	0
2480.0	0	0.00117201	0			8.96685e-08	0.440328	0.9352	0.962	0.797	0
2485.0	0	0.00116088	0			1.00758e-07	0.441955	0.93515	0.962056	0.798375	0
2490.0	0	0.00114974	0			1.13219e-07	0.443584	0.9351	0.962111	0.79975	0
2495.0	0	0.00113861	0			1.27221e-07	0.445218	0.93505	0.962167	0.801125	0
2500.0	0	0.00112747	0			1.42955e-07	0.446853	0.935	0.962222	0.8025	0
2505.0	0	0.00111634	0			1.60635e-07	0.448495	0.93495	0.962278	0.803875	0
2510.0	0	0.0011052	0			1.80501e-07	0.450136	0.9349	0.962333	0.80525	0
2515.0	0	0.00109407	0			2.02824e-07	0.451784	0.93485	0.962389	0.806625	0
2520.0	0	0.00108293	0			2.27908e-07	0.453433	0.9348	0.962444	0.808	0
2525.0	0	0.0010718	0			2.56094e-07	0.455088	0.93475	0.9625	0.809375	0
2530.0	0	0.00106066	0			2.87766e-07	0.456746	0.9347	0.962556	0.81075	0
2535.0	0	0.00104953	0			3.23355e-07	0.458404	0.93465	0.962611	0.812125	0
2540.0	0	0.00103839	0			3.63346e-07	0.460069	0.9346	0.962667	0.8135	0
2545.0	0	0.00102726	0			4.08282e-07	0.461735	0.93455	0.962722	0.814875	0
2550.0	0	0.00101612	0			4.58775e-07	0.463406	0.9345	0.962778	0.81625	0
2555.0	0	0.00100499	0			5.15513e-07	0.465078	0.93445	0.962833	0.817625	0
2560.0	0	0.00099385	0			5.79269e-07	0.466757	0.9344	0.962889	0.819	0
2565.0	0	0.000982715	0			6.50909e-07	0.468436	0.93435	0.962944	0.820375	0
2570.0	0	0.000971579	0			7.31408e-07	0.470121	0.9343	0.963	0.82175	0
2575.0	0	0.000960444	0			8.21864e-07	0.47181	0.93425	0.963056	0.823125	0
2580.0	0	0.000949309	0			9.23507e-07	0.473499	0.9342	0.963111	0.8245	0
2585.0	0	0.000938173	0			1.03772e-06	0.475195	0.93415	0.963167	0.825875	0
2590.0	0	0.000927038	0			1.16606e-06	0.47689	0.9341	0.963222	0.82725	0
2595.0	0	0.000915903	0			1.31027e-06	0.478593	0.93405	0.963278	0.828625	0
2600.0	0	0.000904768	0			1.47231e-06	0.480296	0.934	0.963333	0.83	0
2605.0	0	0.000893632	0			1.6544e-06	0.482005	0.93395	0.963389	0.831375	0
2610.0	0	0.000882497	0			1.859e-06	0.483714	0.9339	0.963444	0.83275	0
2615.0	0	0.000871362	0			2.08891e-06	0.48543	0.93385	0.9635	0.834125	0
2620.0	0	0.000860226	0			2.34725e-06	0.48715	0.9338	0.963556	0.8355	0
2625.0	0	0.000849091	0			2.63755e-06	0.488869	0.93375	0.963611	0.836875	0
2630.0	0	0.000837956	0			2.96374e-06	0.490596	0.9337	0.963667	0.83825	0
2635.0	0	0.000826821	0			3.33027e-06	0.492322	0.93365	0.963722	0.839625	0
2640.0	0	0.000815685	0			3.74214e-06	0.494055	0.9336	0.963778	0.841	0
2645.0	0	0.00080455	0			4.20494e-06	0.495789	0.93355	0.963833	0.842375	0
2650.0	0	0.000793415	0			4.72498e-06	0.497529	0.9335	0.963889	0.84375	0
2655.0	0	0.00078228	0			5.30933e-06	0.499269	0.93345	0.963944	0.845125	0
2660.0	0	0.000771144	0			5.96596e-06	0.501016	0.9334	0.964	0.8465	0
2665.0	0	0.000760009	0			6.70378e-06	0.502766	0.93335	0.964056	0.847875	0
2670.0	0	0.000748874	0			7.53286e-06	0.504517	0.9333	0.964111	0.84925	0
2675.0	0	0.000737738	0			8.46447e-06	0.506274	0.93325	0.964167	0.850625	0
2680.0	0	0.000726603	0			9.5113e-06	0.508032	0.9332	0.964222	0.852	0
2685.0	0	0.000715468	0			1.06876e-05	0.509796	0.93315	0.964278	0.853375	0
2690.0	0	0.000704333	0			1.20094e-05	0.51156	0.9331	0.964333	0.85475	0
2695.0	0	0.000693197	0			1.34946e-05	0.513331	0.93305	0.964389	0.856125	0
