12 36 30.98  62 15 27.8  20.88 0.000  1  M  cal         
12 36 31.20  62 12 36.3  21.35 0.455  1  E  haw         
12 36 31.47  62 11 13.9  22.09 1.013  1  EA cal         
12 36 31.62  62 16  4.0  21.39 0.784  1  I  cal         
12 36 31.90  62 12 40.4  21.51 0.528  1  EI c96         
12 36 32.01  62 10 20.4  22.66 0.316  1  I  cal         
12 36 32.02  62 12 24.8  24.59 0.398  1  EI haw         
12 36 32.43  62 10 37.6  19.97 0.136  1  I  cal         
12 36 32.47  62 11  5.1  19.67 0.518  1  A  cal         
12 36 32.47  62 15 13.2  21.97 0.684  1  I  cal         
12 36 32.55  62 11 13.3  22.51 0.518  1  A  cal         
12 36 32.71  62 12 39.2  22.84 0.458  1  EI haw         
12 36 32.77  62 12 43.8  21.45 0.562  1  I  c96         
12 36 33.16  62 15 13.8  21.92 0.521  1  IE cal         
12 36 33.17  62 11 34.0  20.25 0.080  1  E  c96         
12 36 33.21  62 12 35.6  23.11 1.140  4  E  haw         
12 36 33.25  62 14 11.0  23.62 1.344  4  E  l96         
12 36 33.44  62 14 32.3  23.08 0.748  1  E  l96         
12 36 33.51  62 14 18.0  23.91 3.408  6  Q  haw         
12 36 33.60  62 13 19.8  21.78 0.845  1  I  l96,haw     
12 36 33.62  62 10  5.6  22.15 1.015  1  EI cal         
12 36 33.70  62 14 31.0  20.89 0.519  1  I  l96         
12 36 33.76  62 11 56.4  21.76 0.459  1  IE l96,haw     
12 36 33.99  62 16  4.6  22.60 0.835  4  E  cal         
12 36 34.00  62 10 54.4  21.55 0.762  1  EI cal         
12 36 34.06  62 10 45.8  23.25 1.011  4  E  cal         
12 36 34.17  62 13 57.8  19.14 0.000  1  S  l96,cal,haw 
12 36 34.17  62 13  5.8  24.24 0.847  4  E  haw         
12 36 34.26  62 14 48.3  22.57 0.507  1  E  l96         
12 36 34.28  62 14 33.0  20.29 0.520  1  A  cal         
12 36 34.36  62 13 12.5  23.15 0.845  1  IE haw         
12 36 34.46  62 12 13.2  18.84 0.458  1  I  cal,haw     
12 36 34.50  62 14 29.7  22.50 0.519  1  EI cal         
12 36 34.56  62 12 40.9  23.18 1.219  4  E  c96         
12 36 34.84  62 16 28.3  22.76 0.847  1  EI cal         
12 36 34.91  62 15 48.6  22.59 0.337  1  E  cal         
12 36 34.97  62 12 24.1  19.63 0.562  1  A  c96         
12 36 35.07  62 14 29.4  22.83 0.297  1  EI cal         
12 36 35.29  62 15 47.4  22.58 0.336  1  I  cal         
12 36 35.30  62 11  9.7  20.80 0.410  1  A  l96         
12 36 36.28  62 13 19.8  22.20 0.680  1  EI c96         
12 36 36.29  62 15  0.7  23.03 0.559  1  E  cal         j
12 36 36.35  62 12 28.2  21.46 0.486  1  I  cal         
12 36 36.40  62 12 37.3  22.94 0.961  4  E  cal         
12 36 36.50  62 13 40.7  21.58 0.558  1  A  c96         
12 36 36.59  62 15 24.5  22.86 0.744  1  B  cal         
12 36 36.65  62 13 46.6  20.32 0.960  6  Q  l96,haw     c
12 36 36.76  62 11 56.0  21.81 0.557  1  I  cal,haw     
12 36 36.79  62 12 13.1  20.86 0.846  1  A  cal,haw     
12 36 36.86  62 11 34.8  17.66 0.078  1  I  c96         
12 36 36.86  62 12 33.1  23.38 0.437  1  I  l96,cal     
12 36 36.88  62 13 45.7  21.20 0.846  4  E  l96         c
12 36 37.04  62 11 59.5  21.56 0.779  1  IE cal,haw     
12 36 37.36  62 12 52.3  21.10 0.485  1  A  c96         
12 36 37.62  62 12 40.7  20.51 0.458  1  EI c96         
12 36 37.63  62 14 53.5  24.11 0.000  1  M  haw         
12 36 37.80  62 11 49.4  22.72 0.838  1  A  c96         
12 36 37.97  62  9 22.0  21.43 0.767  1  I  l96         d
12 36 37.97  62 16 15.2  21.36 0.531  1  A  cal         
12 36 38.03  62  9 27.7  23.21 0.513  1  E  l96         
12 36 38.13  62 11 16.2  22.20 1.018  4  E  cal         
12 36 38.14  62  9 53.3  21.04 0.512  1  EI cal         
12 36 38.20  62 16  4.9  22.27 0.855  1  I  cal         
12 36 38.29  62 11 50.8  22.74 0.842  1  EI cal,haw     
12 36 38.36  62  9 53.0  21.46 0.000  1  M  cal         
12 36 38.38  62 15 39.5  22.85 0.000  3  S  cal         
12 36 38.48  62 13 12.9  22.27 0.635  1  E  cal         
12 36 38.60  62 15 58.6  22.94 0.478  1  EI cal         
12 36 38.63  62 13 38.9  22.32 0.357  1  I  cal         
